ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
130164,13,3,2,2015,1,14,42,0,10,1,1,6.0,36.0,2,,
130165,13,21,2,2015,1,5,12,0,2,1,1,,,2,,1.0
130166,13,89,2,2015,1,3,42,0,2,1,0,,,1,,
130167,13,121,2,2015,1,7,30,0,2,1,0,,,1,1.0,
130168,13,121,2,2015,1,11,30,0,2,1,0,,,1,,
130169,13,129,2,2015,1,14,12,0,2,1,1,,,2,,2.0
130170,13,135,2,2015,1,4,12,0,2,2,2,,,2,,
130171,13,145,2,2015,1,7,1,0,2,1,0,8.0,,1,1.0,
130172,13,151,2,2015,1,19,12,1,2,1,0,7.0,34.0,12,,
130173,13,221,2,2015,1,1,42,0,2,1,1,,,1,,
130174,13,97,2,2015,2,6,12,0,2,1,0,7.0,30.0,2,,
130175,13,35,2,2015,3,3,12,0,2,1,0,,,5,,
130176,13,223,2,2015,3,5,8,0,2,1,0,,,3,,
130177,13,185,2,2015,4,16,12,0,2,2,1,,,3,,1.0
130178,13,279,2,2015,4,20,8,0,2,1,0,,,2,,
130179,13,23,2,2015,5,13,9,0,10,1,0,5.0,26.0,2,,
130180,13,135,2,2015,5,14,12,0,1,1,0,6.0,,3,,
130181,13,215,2,2015,5,7,59,0,10,1,1,5.0,,3,1.0,
130182,13,45,2,2015,6,13,12,0,1,2,0,13.0,63.0,2,,
130183,13,51,2,2015,6,1,8,0,1,1,0,6.0,32.0,4,,
130184,13,121,2,2015,6,3,42,0,1,1,1,,,1,,1.0
130185,13,31,2,2015,7,6,12,0,10,1,0,12.0,94.0,3,,
130186,13,57,2,2015,7,2,12,0,1,1,1,,,3,,
130187,13,67,2,2015,7,15,12,0,1,1,1,7.0,24.0,2,,
130188,13,255,2,2015,7,5,8,0,1,1,0,,,2,,
130189,13,285,2,2015,7,2,59,0,1,1,0,5.0,,3,,1.0
130190,13,89,2,2015,4,14,12,0,10,1,0,28.0,75.0,2,1.0,1.0
130191,13,67,3,2015,1,0,8,0,10,1,0,4.0,29.0,2,,
130192,13,121,3,2015,1,0,12,0,2,1,1,10.0,22.0,6,,
130193,13,97,3,2015,1,7,12,0,10,1,1,,,2,,
130194,13,107,3,2015,1,11,12,0,1,4,0,,,8,,
130195,13,175,3,2015,1,21,42,0,10,1,0,6.0,37.0,1,,
130196,13,63,3,2015,2,6,12,0,5,1,0,,,8,,1.0
130197,13,63,3,2015,2,19,8,0,2,1,0,4.0,22.0,2,,
130198,13,139,3,2015,2,23,12,0,10,1,1,,,2,,
130199,13,179,3,2015,2,6,12,0,5,1,0,9.0,86.0,10,,1.0
130200,13,279,3,2015,2,15,16,0,1,1,0,7.0,24.0,1,,
130201,13,121,3,2015,3,5,12,1,2,1,0,13.0,,2,1.0,
130202,13,141,3,2015,3,17,12,0,10,1,0,,,2,,
130203,13,29,3,2015,4,21,12,0,1,1,0,,,2,,
130204,13,153,3,2015,4,7,34,0,10,1,0,10.0,,1,,1.0
130205,13,187,3,2015,4,19,12,0,10,1,0,4.0,71.0,4,1.0,
130206,13,219,3,2015,4,8,43,0,5,1,0,7.0,50.0,1,,
130207,13,121,3,2015,5,20,8,2,1,1,0,5.0,,2,,1.0
130208,13,131,3,2015,5,11,34,0,1,2,0,7.0,43.0,2,,
130209,13,71,3,2015,6,2,12,0,1,1,1,,,2,,
130210,13,79,3,2015,6,19,12,0,1,2,1,19.0,67.0,6,1.0,
130211,13,119,3,2015,6,23,42,0,10,1,0,,,1,,1.0
130212,13,121,3,2015,6,21,8,0,1,1,0,8.0,15.0,3,,
130213,13,51,3,2015,7,3,12,0,10,1,1,,37.0,2,,
130214,13,121,3,2015,7,1,12,0,1,1,0,7.0,31.0,4,,
130215,13,121,3,2015,7,3,33,0,1,1,1,4.0,22.0,2,1.0,1.0
130216,13,153,3,2015,7,18,12,0,1,1,1,,,2,,
130217,13,185,3,2015,7,10,42,0,1,1,0,,,1,,
130218,13,21,3,2015,1,19,33,0,1,1,1,,,1,,
130219,13,21,3,2015,1,22,58,0,1,1,1,,,1,,1.0
130220,13,71,3,2015,1,18,1,0,10,1,1,,,1,,
130221,13,187,3,2015,1,11,12,0,1,1,0,,,2,1.0,
130222,13,299,3,2015,1,3,42,0,1,1,1,,,1,,
130223,13,57,3,2015,2,11,8,0,1,1,0,6.0,30.0,2,,
130224,13,133,3,2015,2,11,24,0,1,1,0,,,1,,
130225,13,135,3,2015,2,15,21,0,1,1,0,,,1,,
130226,13,207,3,2015,2,19,12,0,1,1,0,,,3,,
130227,13,59,3,2015,3,15,42,0,10,1,0,7.0,,2,,
130228,13,97,3,2015,3,23,8,0,1,1,0,,,2,,
130229,13,217,3,2015,3,15,53,0,1,1,0,7.0,43.0,1,1.0,
130230,13,243,3,2015,3,18,1,0,10,1,0,,,1,,
130231,13,7,3,2015,4,11,1,0,10,1,0,,,1,1.0,
130232,13,29,3,2015,4,1,32,0,10,1,1,,,1,,
130233,13,277,3,2015,4,7,15,0,5,1,0,,,3,,
130234,13,55,3,2015,5,6,32,0,10,1,0,,,1,,
130235,13,67,3,2015,5,5,8,0,10,1,0,10.0,,2,,
130236,13,135,3,2015,5,19,12,0,10,1,0,12.0,8.0,2,,
130237,13,121,3,2015,6,16,12,0,10,1,0,,,7,,1.0
130238,13,299,3,2015,6,4,1,0,10,1,0,,,1,,
130239,13,51,3,2015,7,23,8,0,1,1,0,,,2,,
130240,13,117,3,2015,7,5,34,0,2,1,0,11.0,,1,1.0,
130241,13,131,3,2015,7,0,1,0,1,1,1,,,2,,
130242,13,289,3,2015,7,2,12,0,10,2,1,,,8,,
130243,13,51,3,2015,1,23,43,0,1,1,1,19.0,,1,1.0,
130244,13,63,3,2015,1,20,42,0,1,1,0,4.0,,1,,
130245,13,225,3,2015,1,22,1,0,1,1,0,,,1,1.0,1.0
130246,13,245,3,2015,1,15,33,0,1,1,0,7.0,20.0,1,,
130247,13,311,3,2015,1,10,21,0,1,2,0,,,2,,
130248,13,135,3,2015,2,7,12,0,1,1,0,10.0,23.0,2,,
130249,13,135,3,2015,2,7,12,0,1,2,0,2.0,15.0,4,,1.0
130250,13,135,3,2015,2,8,12,0,1,1,1,7.0,,3,1.0,
130251,13,143,3,2015,2,16,12,0,1,1,1,9.0,35.0,7,,1.0
130252,13,9,3,2015,3,10,12,0,1,1,0,6.0,29.0,4,,
130253,13,63,3,2015,3,0,12,0,1,1,1,10.0,20.0,10,,
130254,13,105,3,2015,3,7,12,0,1,1,0,11.0,,2,,
130255,13,217,3,2015,3,11,12,0,1,1,0,,,3,,
130256,13,85,3,2015,3,17,42,0,1,1,0,,,1,,
130257,13,45,3,2015,4,7,12,0,1,1,0,5.0,19.0,2,,
130258,13,73,3,2015,4,7,34,0,1,1,0,8.0,,1,,
130259,13,73,3,2015,4,9,32,0,1,1,0,5.0,,1,,
130260,13,95,3,2015,4,9,12,0,1,1,0,5.0,20.0,2,,
130261,13,121,3,2015,4,18,53,0,1,1,0,,,1,1.0,1.0
130262,13,195,3,2015,4,17,12,0,1,1,0,,,3,1.0,1.0
130263,13,5,3,2015,5,13,42,0,2,1,0,4.0,,1,,
130264,13,21,3,2015,5,21,12,0,1,1,1,7.0,32.0,2,,1.0
130265,13,261,3,2015,5,20,8,0,1,1,0,4.0,9.0,2,,
130266,13,57,3,2015,6,21,8,0,10,1,0,,,2,,
130267,13,121,3,2015,6,22,12,0,1,1,1,,,2,,
130268,13,77,3,2015,7,22,34,0,10,1,1,1.0,7.0,1,1.0,
130269,13,121,3,2015,7,15,12,0,10,1,0,14.0,15.0,3,,2.0
130270,13,223,3,2015,7,13,12,0,1,1,0,5.0,37.0,5,,
130271,13,67,3,2015,1,16,8,0,2,1,0,6.0,20.0,4,1.0,1.0
130272,13,89,3,2015,1,2,8,0,2,1,0,,,4,,
130273,13,97,3,2015,1,0,8,0,2,1,0,8.0,,2,,
130274,13,107,3,2015,1,10,12,0,2,1,0,9.0,26.0,4,1.0,
130275,13,267,3,2015,1,17,12,0,10,1,1,13.0,39.0,6,,1.0
130276,13,21,3,2015,2,23,33,0,1,1,0,,,1,1.0,1.0
130277,13,121,3,2015,2,21,24,0,1,1,0,16.0,18.0,1,1.0,
130278,13,127,3,2015,2,2,8,0,2,1,0,5.0,21.0,2,,
130279,13,307,3,2015,2,12,32,0,10,2,0,7.0,56.0,2,,
130280,13,135,3,2015,3,12,35,0,1,1,0,7.0,18.0,3,,1.0
130281,13,195,3,2015,4,14,42,0,10,1,1,,,4,,1.0
130282,13,27,3,2015,5,12,9,0,10,1,0,,,2,,
130283,13,189,3,2015,5,7,12,0,1,1,0,8.0,132.0,2,,
130284,13,51,3,2015,6,23,8,0,1,1,0,,14.0,3,,
130285,13,277,3,2015,6,10,34,0,10,1,0,,,1,,
130286,13,51,3,2015,1,18,12,0,1,1,0,6.0,16.0,3,,
130287,13,75,3,2015,1,18,35,0,1,1,0,6.0,27.0,2,1.0,
130288,13,89,3,2015,2,1,53,0,1,1,1,,,1,,
130289,13,135,3,2015,2,7,12,0,2,1,0,10.0,47.0,2,1.0,
130290,13,195,3,2015,2,7,8,0,2,1,1,,,2,,1.0
130291,13,31,3,2015,3,12,33,0,1,1,0,,,1,,
130292,13,67,3,2015,3,22,12,0,10,1,1,6.0,19.0,6,1.0,2.0
130293,13,121,3,2015,3,15,12,0,1,1,0,,,3,,1.0
130294,13,309,3,2015,3,15,1,0,1,1,0,33.0,86.0,2,1.0,
130295,13,121,1,2015,3,7,12,0,1,1,0,10.0,,2,,1.0
130296,13,21,1,2015,5,18,12,0,1,1,0,11.0,52.0,3,,
130297,13,89,1,2015,5,8,30,0,1,1,0,5.0,42.0,3,,
130298,13,139,2,2015,6,15,12,0,1,1,0,5.0,23.0,2,,
130299,13,89,2,2015,5,19,8,0,1,1,0,4.0,28.0,2,,
130300,13,157,2,2015,6,17,42,0,10,1,0,8.0,45.0,1,,
130301,13,121,3,2015,2,7,12,0,1,1,0,17.0,,3,,
130302,13,89,4,2015,4,20,8,0,1,1,0,8.0,79.0,2,,
130303,13,115,3,2015,2,15,12,0,1,1,0,3.0,18.0,3,,
130304,13,45,4,2015,4,13,12,0,1,1,1,5.0,,2,,
130305,13,57,4,2015,4,21,33,0,1,1,0,5.0,,1,,
130306,13,97,4,2015,4,17,12,0,1,1,0,,17.0,7,,
130307,13,121,4,2015,4,8,15,0,1,1,0,4.0,37.0,2,,
130308,13,135,4,2015,4,1,38,0,1,1,1,,,1,1.0,
130309,13,157,4,2015,4,15,12,0,1,1,0,8.0,37.0,4,,
130310,13,177,4,2015,4,16,12,0,1,1,0,,,3,,
130311,13,189,4,2015,4,21,12,0,1,1,0,,,6,,
130312,13,277,4,2015,4,10,34,0,1,1,0,,,1,,
130313,13,89,4,2015,5,16,12,0,1,1,0,6.0,75.0,4,,
130314,13,151,4,2015,5,17,12,0,10,1,0,13.0,77.0,5,,
130315,13,235,4,2015,5,16,12,0,1,2,0,,,3,,
130316,13,253,4,2015,5,6,8,0,5,1,0,,,2,,
130317,13,15,4,2015,6,23,53,0,2,1,0,,,1,,
130318,13,145,4,2015,6,8,12,0,1,2,0,,,2,,
130319,13,147,4,2015,6,22,35,0,1,1,1,,,1,,
130320,13,221,4,2015,6,15,42,0,1,1,0,,,1,,
130321,13,71,4,2015,7,2,35,0,1,1,1,,,1,,
130322,13,89,4,2015,7,1,8,0,2,1,0,,,2,,1.0
130323,13,213,4,2015,7,15,12,0,1,1,0,,,2,,
130324,13,313,4,2015,7,19,12,0,1,1,1,6.0,19.0,2,,
130325,13,137,4,2015,1,13,12,0,10,1,0,6.0,22.0,7,,
130326,13,223,4,2015,1,2,53,0,1,1,1,,,1,1.0,
130327,13,67,4,2015,2,15,12,0,10,1,0,5.0,69.0,4,,
130328,13,157,4,2015,2,6,34,0,1,3,0,14.0,60.0,12,,
130329,13,15,4,2015,3,3,8,0,1,1,0,,,3,,
130330,13,69,4,2015,3,11,53,0,1,1,1,,,2,,1.0
130331,13,93,4,2015,3,8,42,0,1,1,0,,,1,,
130332,13,115,4,2015,3,10,12,0,10,1,0,6.0,27.0,2,,
130333,13,85,4,2015,4,15,12,0,1,1,0,,,2,,
130334,13,127,4,2015,4,11,1,0,1,2,0,5.0,25.0,4,,1.0
130335,13,139,4,2015,4,14,12,0,1,1,0,6.0,189.0,2,,
130336,13,217,4,2015,4,14,42,0,1,1,0,,,1,,
130337,13,303,4,2015,4,21,18,1,1,2,1,,,4,,
130338,13,57,4,2015,5,14,59,0,10,1,0,,,1,,1.0
130339,13,121,4,2015,5,7,12,0,1,1,0,1.0,12.0,2,,
130340,13,157,4,2015,5,18,12,0,1,1,0,,,2,,
130341,13,215,4,2015,5,15,9,0,1,1,0,6.0,,2,,
130342,13,59,4,2015,6,9,12,0,1,1,0,8.0,21.0,4,,
130343,13,71,4,2015,6,8,35,0,1,1,0,14.0,50.0,1,,
130344,13,33,4,2015,7,3,23,0,10,1,0,9.0,,1,,1.0
130345,13,121,4,2015,7,12,8,0,1,1,0,5.0,18.0,3,,1.0
130346,13,225,4,2015,7,20,8,0,1,1,1,5.0,,2,,1.0
130347,13,309,4,2015,7,13,12,0,1,1,1,,,2,,
130348,13,11,4,2015,1,7,24,0,1,1,0,,,1,1.0,
130349,13,121,4,2015,1,22,12,0,1,3,0,25.0,,6,2.0,1.0
130350,13,89,4,2015,1,23,42,0,10,1,0,,,1,,
130351,13,151,4,2015,1,2,38,0,10,1,0,,,1,1.0,
130352,13,185,4,2015,1,4,34,0,10,1,1,,,2,,
130353,13,211,4,2015,1,17,32,0,1,1,1,,,1,,1.0
130354,13,213,4,2015,1,12,35,0,10,1,0,,,2,,
130355,13,35,4,2015,2,18,12,0,10,1,0,,,2,,
130356,13,75,4,2015,2,9,52,0,2,1,0,,,1,1.0,
130357,13,121,1,2015,4,12,12,0,10,1,0,12.0,30.0,3,,
130358,13,67,1,2015,2,14,12,0,2,1,0,5.0,10.0,3,1.0,
130359,13,67,1,2015,4,11,42,0,1,1,0,2.0,36.0,2,,
130360,13,121,3,2015,3,12,24,0,2,2,0,,,2,,
130361,13,89,3,2015,4,19,8,0,1,1,0,,,2,,
130362,13,71,3,2015,3,12,12,0,1,1,0,3.0,22.0,2,,
130363,13,157,3,2015,3,18,8,0,1,1,0,7.0,40.0,2,,
130364,13,255,3,2015,4,0,35,0,1,1,0,4.0,95.0,1,,
130365,13,121,4,2015,2,5,8,0,2,1,0,14.0,,2,,
130366,13,51,4,2015,4,22,10,0,10,1,0,,,1,,
130367,13,67,4,2015,4,21,8,0,10,1,0,2.0,32.0,3,,
130368,13,83,4,2015,4,7,30,0,2,1,0,9.0,61.0,2,,
130369,13,97,4,2015,4,4,12,0,2,1,1,8.0,52.0,3,,
130370,13,175,4,2015,4,15,12,0,10,1,0,,,2,,
130371,13,223,4,2015,4,22,12,0,1,1,0,6.0,,2,,1.0
130372,13,169,4,2015,5,16,34,0,2,1,0,9.0,,1,,
130373,13,245,4,2015,5,21,8,0,10,1,0,1.0,17.0,4,,
130374,13,13,4,2015,6,16,35,0,2,2,0,,,3,1.0,
130375,13,31,4,2015,6,19,34,0,1,1,1,,,2,,1.0
130376,13,121,4,2015,7,4,12,0,2,1,0,8.0,,3,1.0,1.0
130377,13,165,4,2015,7,1,8,0,2,1,0,,,2,,
130378,13,99,4,2015,1,1,12,0,2,1,0,,,2,,1.0
130379,13,121,4,2015,1,0,12,0,10,1,0,,,2,,
130380,13,257,4,2015,1,12,9,0,2,1,0,11.0,33.0,5,,
130381,13,13,4,2015,2,23,12,0,10,1,0,,,2,,
130382,13,57,4,2015,2,4,33,0,2,1,0,16.0,41.0,2,,1.0
130383,13,245,4,2015,2,9,42,0,10,1,0,15.0,,1,,
130384,13,255,4,2015,3,15,35,0,1,1,0,,,4,,
130385,13,29,4,2015,4,5,12,0,1,5,0,19.0,80.0,12,,
130386,13,129,4,2015,4,21,8,0,2,1,0,,,7,,
130387,13,179,4,2015,4,16,53,0,1,1,0,17.0,32.0,1,,
130388,13,215,4,2015,4,17,12,0,1,1,0,8.0,72.0,2,,
130389,13,59,4,2015,5,5,12,0,1,1,0,5.0,,5,,
130390,13,67,4,2015,5,18,12,0,1,1,0,8.0,39.0,3,1.0,
130391,13,223,4,2015,5,5,42,0,1,1,0,50.0,38.0,1,,
130392,13,95,4,2015,6,3,42,0,1,1,0,,,2,1.0,
130393,13,255,4,2015,6,1,32,0,1,1,1,,,1,1.0,
130394,13,1,4,2015,7,0,59,0,1,1,0,6.0,46.0,2,1.0,1.0
130395,13,15,4,2015,7,0,42,0,10,1,0,,,1,,1.0
130396,13,89,4,2015,7,17,12,0,1,1,0,5.0,20.0,4,,
130397,13,135,4,2015,7,20,12,0,1,1,0,13.0,39.0,2,1.0,
130398,13,139,4,2015,7,21,12,0,1,2,1,3.0,,3,1.0,
130399,13,229,4,2015,7,20,12,0,1,1,0,11.0,,3,,
130400,13,51,4,2015,1,21,9,0,1,1,0,3.0,18.0,2,,
130401,13,59,4,2015,1,20,12,0,1,1,0,5.0,46.0,5,,1.0
130402,13,89,4,2015,1,2,12,0,1,1,0,7.0,25.0,4,,1.0
130403,13,97,4,2015,1,19,33,0,1,1,0,6.0,,1,,
130404,13,121,4,2015,1,4,42,0,1,1,1,,,1,1.0,
130405,13,135,4,2015,1,20,12,0,1,1,1,,,2,,1.0
130406,13,193,4,2015,1,12,41,0,1,1,1,,,1,,
130407,13,317,4,2015,1,16,32,0,1,1,0,,,1,,
130408,13,121,4,2015,2,23,8,0,1,1,0,,,2,,1.0
130409,13,135,4,2015,2,12,12,0,1,1,0,7.0,18.0,2,,
130410,13,133,4,2015,3,22,12,0,1,1,0,,,2,1.0,
130411,13,135,4,2015,3,14,12,0,1,1,0,4.0,19.0,5,,
130412,13,247,4,2015,3,17,1,0,10,1,0,,,2,,
130413,13,321,4,2015,3,4,8,0,10,1,0,,,2,,
130414,13,121,4,2015,4,19,9,0,10,1,0,6.0,23.0,6,,
130415,13,263,4,2015,4,18,34,0,1,1,0,,,1,,
130416,13,89,4,2015,5,7,42,0,1,1,0,8.0,36.0,3,,
130417,13,211,4,2015,5,19,32,0,1,1,1,,,1,,
130418,13,305,3,2015,3,14,34,0,10,1,0,16.0,25.0,1,,
130419,13,15,1,2015,6,19,12,0,1,1,0,10.0,51.0,7,,
130420,13,151,3,2015,2,12,1,0,10,1,0,,,2,1.0,1.0
130421,13,139,4,2015,5,8,12,0,1,1,0,8.0,23.0,2,,
130422,13,121,5,2015,6,1,42,0,1,1,0,,,1,1.0,1.0
130423,13,89,5,2015,6,0,12,0,1,1,0,7.0,22.0,3,,
130424,13,159,5,2015,6,5,42,0,10,1,1,,,1,,
130425,13,35,5,2015,7,17,1,0,1,1,0,,,2,,
130426,13,69,5,2015,7,23,59,0,1,1,1,,,2,,1.0
130427,13,85,5,2015,7,15,12,0,1,1,0,,,2,,1.0
130428,13,223,5,2015,7,20,12,0,1,1,0,,,4,,
130430,13,59,5,2015,1,2,30,0,1,1,1,6.0,22.0,1,,
130431,13,95,5,2015,1,19,32,0,1,1,0,11.0,,1,,
130432,13,117,5,2015,1,14,12,0,1,1,0,6.0,31.0,4,1.0,
130433,13,143,5,2015,1,0,1,0,1,2,1,9.0,110.0,4,1.0,
130434,13,245,5,2015,1,3,12,0,1,1,1,5.0,,2,,1.0
130435,13,121,5,2015,2,20,8,0,10,1,0,,,2,,
130436,13,135,5,2015,2,7,35,0,1,1,0,,,1,,
130437,13,157,5,2015,2,13,9,0,1,1,0,,,2,,
130439,13,13,5,2015,3,5,12,0,10,1,0,,,2,,
130440,13,129,5,2015,3,8,54,0,1,1,0,,,3,,
130441,13,47,5,2015,4,17,59,0,10,1,1,,,1,,1.0
130442,13,313,5,2015,4,16,42,0,1,1,1,,,1,1.0,1.0
130443,13,51,5,2015,5,17,24,0,2,1,1,13.0,26.0,2,1.0,
130444,13,73,5,2015,5,8,12,0,1,1,0,9.0,26.0,2,,
130445,13,123,5,2015,5,18,12,0,10,1,0,,,6,,
130446,13,133,5,2015,5,18,34,0,1,1,0,9.0,36.0,1,,1.0
130447,13,231,5,2015,5,13,9,0,1,1,0,12.0,,2,,
130448,13,313,5,2015,5,19,44,0,1,1,1,8.0,,1,1.0,
130449,13,33,5,2015,7,16,1,0,1,1,0,4.0,10.0,5,,
130450,13,121,5,2015,7,10,12,0,1,1,0,,,4,,
130451,13,275,5,2015,7,6,12,0,1,1,0,,,2,,
130452,13,281,5,2015,7,17,1,0,1,1,0,,,1,,
130453,13,57,5,2015,1,19,12,0,1,1,0,12.0,55.0,3,,1.0
130454,13,97,5,2015,1,15,12,0,1,1,1,31.0,59.0,4,,
130455,13,199,5,2015,1,18,42,0,1,1,1,8.0,,1,1.0,
130456,13,257,5,2015,1,21,8,0,10,1,0,,,2,,
130457,13,35,5,2015,2,16,12,0,1,1,0,,,2,,
130458,13,15,5,2015,3,6,12,0,2,1,0,,,2,1.0,
130459,13,217,5,2015,3,14,35,0,1,1,0,,,3,1.0,1.0
130460,13,257,5,2015,3,9,12,0,1,1,0,8.0,36.0,4,,
130461,13,313,5,2015,3,19,1,0,1,1,1,3.0,22.0,1,,
130462,13,49,5,2015,4,16,12,0,1,1,2,,,4,,2.0
130463,13,157,5,2015,4,19,9,0,1,1,0,,,4,,
130464,13,207,5,2015,4,12,25,0,1,1,0,10.0,27.0,2,,1.0
130465,13,67,5,2015,5,21,12,0,10,1,1,5.0,70.0,2,1.0,2.0
130466,13,73,5,2015,5,10,12,0,1,1,0,3.0,,2,,
130467,13,223,5,2015,5,21,8,0,1,1,0,,,2,,
130468,13,279,5,2015,6,11,42,0,1,1,0,8.0,35.0,3,,
130469,13,241,5,2015,7,10,12,0,10,1,0,7.0,30.0,4,,
130470,13,299,5,2015,7,22,15,0,1,1,0,9.0,8.0,2,,
130471,13,321,5,2015,4,12,35,0,1,1,0,7.0,40.0,1,,
130472,13,135,3,2015,4,18,8,0,5,1,0,9.0,26.0,2,,
130473,13,63,4,2015,5,13,12,0,10,1,0,3.0,44.0,2,,
130474,13,237,4,2015,4,4,12,0,1,1,0,7.0,30.0,2,,
130475,13,67,5,2015,1,0,8,0,1,1,0,,,2,,
130476,13,159,5,2015,2,20,42,0,2,1,0,,,1,,
130477,13,211,5,2015,2,5,53,0,1,1,0,,,1,,
130478,13,237,5,2015,2,99,1,0,1,1,0,,,1,,1.0
130479,13,253,5,2015,2,14,12,0,1,1,0,,,2,,
130480,13,51,5,2015,3,13,12,1,1,5,0,6.0,3.0,11,,
130481,13,251,5,2015,4,16,12,0,10,2,0,19.0,26.0,4,,
130482,13,185,5,2015,5,5,8,0,1,1,0,5.0,,2,,
130483,13,199,5,2015,5,15,12,0,1,1,0,,,2,,
130484,13,241,5,2015,5,21,59,0,1,1,1,,,1,,
130485,13,285,5,2015,5,21,12,0,1,2,0,8.0,37.0,4,,1.0
130486,13,313,5,2015,5,7,12,0,1,1,0,7.0,63.0,4,1.0,
130487,13,135,5,2015,1,0,5,0,1,1,0,15.0,26.0,2,,
130488,13,85,5,2015,6,21,12,0,1,1,0,,,4,,
130489,13,131,5,2015,7,20,32,0,1,1,1,25.0,24.0,2,1.0,
130490,13,177,5,2015,7,20,12,0,1,2,2,,,2,,
130491,13,47,5,2015,1,19,12,0,1,1,0,6.0,27.0,3,,
130492,13,63,5,2015,1,19,1,0,1,1,0,3.0,,1,,
130493,13,139,5,2015,1,11,12,0,1,1,1,,,5,,
130494,13,207,5,2015,1,18,34,0,1,1,1,9.0,,1,,
130495,13,213,5,2015,1,13,32,0,10,1,0,6.0,32.0,4,,
130496,13,245,5,2015,1,5,32,0,1,1,0,7.0,,1,1.0,1.0
130497,13,5,5,2015,2,7,12,0,1,1,0,2.0,12.0,2,,
130498,13,63,5,2015,2,0,12,0,1,1,0,,,5,,
130499,13,121,5,2015,2,4,42,0,1,1,1,10.0,62.0,1,1.0,1.0
130500,13,137,5,2015,2,9,12,0,10,1,0,8.0,29.0,2,,
130501,13,161,5,2015,2,15,8,0,10,1,0,2.0,,2,,
130502,13,215,5,2015,2,10,12,0,10,1,1,3.0,46.0,4,1.0,1.0
130503,13,31,5,2015,3,3,32,0,10,1,1,,,1,,1.0
130504,13,51,5,2015,3,15,12,0,1,1,0,5.0,29.0,3,,
130505,13,217,5,2015,3,22,12,0,10,1,0,12.0,,3,,
130506,13,247,5,2015,3,19,12,0,2,1,0,10.0,,6,,
130507,13,87,5,2015,4,17,1,0,2,1,0,,,1,1.0,
130508,13,251,5,2015,4,0,1,0,10,1,0,,,1,,
130509,13,265,5,2015,5,15,12,0,10,1,0,27.0,92.0,3,,
130510,13,289,5,2015,5,14,1,0,1,1,0,18.0,42.0,2,,
130511,13,291,5,2015,5,16,12,0,10,1,1,11.0,36.0,5,,
130512,13,321,5,2015,5,6,12,0,1,1,0,10.0,58.0,4,,1.0
130513,13,45,5,2015,6,7,42,0,10,1,0,,,1,,1.0
130514,13,117,5,2015,6,11,12,0,1,1,0,12.0,38.0,2,,
130515,13,117,5,2015,6,17,12,0,1,1,0,5.0,42.0,3,,
130516,13,141,5,2015,6,16,32,0,1,1,0,,,1,,
130517,13,175,5,2015,6,20,1,0,1,1,0,23.0,31.0,1,,
130518,13,77,5,2015,7,10,9,0,1,1,0,9.0,31.0,4,,
130519,13,95,5,2015,7,4,43,0,1,1,0,13.0,,1,1.0,
130520,13,121,5,2015,7,21,38,0,1,1,1,,,1,1.0,
130521,13,55,5,2015,1,12,12,0,1,1,0,8.0,39.0,3,,
130522,13,59,5,2015,1,23,12,0,10,1,0,,,7,,1.0
130523,13,115,5,2015,1,7,1,0,1,1,0,5.0,20.0,1,,
130524,13,89,5,2015,6,5,12,0,1,1,0,10.0,,2,,
130525,13,51,5,2015,1,0,8,0,1,1,0,,,3,,2.0
130526,13,67,5,2015,4,9,33,0,10,1,0,,,1,,
130527,13,89,6,2015,2,4,33,0,10,1,0,,,1,,1.0
130528,13,157,6,2015,2,5,12,0,1,1,0,4.0,32.0,2,,
130529,13,175,6,2015,2,20,12,0,10,1,1,4.0,30.0,3,,
130530,13,245,6,2015,2,17,12,0,10,3,0,4.0,20.0,5,,
130531,13,77,6,2015,3,18,34,0,1,1,0,,,1,,
130532,13,21,6,2015,4,14,8,0,10,1,0,,,2,,
130533,13,77,6,2015,4,15,12,0,1,1,0,,,5,,
130534,13,89,6,2015,4,6,24,0,10,1,0,,,1,,
130535,13,305,6,2015,4,17,12,0,2,1,0,8.0,32.0,6,,
130536,13,15,6,2015,5,5,42,0,1,1,0,,,1,,
130537,13,27,6,2015,5,11,12,0,10,1,0,,,2,,
130538,13,121,6,2015,5,15,12,0,10,1,0,7.0,15.0,8,1.0,
130539,13,153,5,2015,7,1,35,1,1,1,1,,,1,,
130540,13,185,6,2015,5,7,12,0,1,1,0,4.0,30.0,3,,1.0
130541,13,297,6,2015,5,18,12,0,1,1,0,,,3,,
130542,13,73,6,2015,6,13,12,0,1,1,0,5.0,18.0,2,,
130543,13,117,6,2015,6,14,12,0,1,1,1,4.0,,2,,
130544,13,227,6,2015,6,11,12,0,1,1,0,10.0,50.0,6,,
130545,13,303,6,2015,6,15,34,0,10,1,0,12.0,,1,,
130546,13,97,6,2015,7,21,12,0,1,1,0,3.0,,4,,
130547,13,135,6,2015,7,10,12,0,1,1,0,,,4,,
130548,13,155,6,2015,7,15,1,0,1,1,1,,,1,,1.0
130549,13,89,6,2015,1,1,42,0,1,1,1,7.0,,1,1.0,
130550,13,89,6,2015,1,22,12,0,1,1,1,11.0,,4,,
130551,13,97,6,2015,1,15,12,0,1,1,0,,,3,,
