ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
131300,13,109,12,2018,7,15,42,0,10,1,1,8.0,,1,1.0,1.0
131301,13,117,12,2018,7,13,33,0,2,1,1,,28.0,3,,
131302,13,121,12,2018,7,6,8,0,2,1,0,4.0,,3,,1.0
131303,13,151,12,2018,7,2,53,0,10,1,1,,,1,1.0,
131304,13,179,12,2018,7,19,42,0,2,1,1,20.0,,1,,
131305,13,297,12,2018,7,2,53,0,10,1,1,,,2,,1.0
131306,13,321,12,2018,7,21,8,0,2,1,1,3.0,14.0,2,,
131307,13,89,12,2018,1,22,8,0,1,1,0,,,2,,1.0
131308,13,159,12,2018,1,12,32,0,10,1,0,28.0,43.0,2,,
131309,13,13,12,2018,2,8,8,0,1,1,0,,,2,1.0,
131310,13,113,12,2018,2,19,1,0,1,1,0,,,2,,
131311,13,123,12,2018,2,17,34,0,1,1,0,13.0,30.0,1,,
131312,13,51,12,2018,3,11,12,0,1,1,0,19.0,,3,1.0,
131314,13,29,12,2018,4,11,42,0,1,1,0,8.0,,3,,
131315,13,257,12,2018,4,7,42,0,1,1,0,2.0,112.0,1,,
131316,13,279,12,2018,4,17,12,0,1,2,0,5.0,73.0,5,1.0,2.0
131317,13,21,12,2018,5,10,12,0,1,1,0,7.0,,4,,
131318,13,45,12,2018,5,12,12,1,1,1,0,,,4,1.0,1.0
131319,13,51,12,2018,5,18,8,0,1,1,0,,,2,,
131320,13,95,12,2018,5,18,15,0,1,1,0,5.0,,2,,
131321,13,121,12,2018,5,7,8,0,1,1,0,,,2,,
131322,13,135,12,2018,5,9,12,0,1,2,0,7.0,,5,,
131323,13,147,12,2018,5,11,12,0,1,1,0,8.0,52.0,3,,
131324,13,157,12,2018,5,9,5,0,1,1,0,4.0,45.0,2,,
131325,13,305,12,2018,5,6,12,0,10,1,0,1.0,,2,,
131326,13,13,12,2018,6,18,12,0,2,1,1,,,3,1.0,1.0
131327,13,117,12,2018,6,16,12,1,2,1,0,10.0,41.0,2,,
131328,13,255,12,2018,6,17,12,0,1,1,1,7.0,50.0,4,,1.0
131329,13,107,12,2018,7,13,42,0,10,1,0,22.0,31.0,1,,
131330,13,129,12,2018,7,11,53,0,2,1,0,11.0,,1,1.0,
131331,13,251,12,2018,7,9,35,0,10,1,1,5.0,,3,1.0,1.0
131332,13,235,12,2018,1,11,12,0,2,1,0,1.0,27.0,5,,
131333,13,297,12,2018,1,0,8,0,2,1,0,1.0,,2,,
131334,13,85,12,2018,2,13,12,0,2,2,0,5.0,,2,,
131335,13,115,12,2018,2,18,8,0,2,1,0,3.0,18.0,2,,
131336,13,135,12,2018,3,4,25,0,10,1,0,,,1,,
131337,13,225,12,2018,3,18,12,0,1,1,0,55.0,,2,,
131338,13,15,12,2018,4,22,12,0,1,1,0,,,2,,1.0
131339,13,67,12,2018,4,1,25,0,1,1,0,,,8,,
131340,13,151,12,2018,4,7,33,0,10,1,0,9.0,101.0,1,,
131341,13,15,12,2018,5,2,8,0,1,1,0,7.0,,2,,
131342,13,63,12,2018,5,22,8,0,1,1,0,2.0,,2,,
131343,13,21,12,2018,6,1,8,0,2,1,0,2.0,28.0,2,,
131344,13,157,12,2018,6,6,8,0,2,1,0,12.0,,2,,
131345,13,205,12,2018,6,13,12,0,2,1,0,9.0,56.0,2,,
131346,13,245,12,2018,6,6,8,0,2,1,0,,,2,,
131347,13,67,12,2018,7,11,35,0,10,1,0,5.0,30.0,1,,
131348,13,67,12,2018,7,22,12,0,2,1,0,10.0,,8,,
131349,13,89,12,2018,7,4,14,0,2,1,0,,,1,,
131350,13,215,12,2018,7,13,12,0,10,2,0,8.0,29.0,4,,
131351,13,297,12,2018,7,15,34,0,1,1,0,8.0,36.0,2,,
131352,13,9,12,2018,1,12,12,0,10,2,0,12.0,,3,,
131353,13,121,12,2018,1,2,8,0,10,1,0,,,2,,
131354,13,135,12,2018,1,18,8,0,1,1,0,,,2,,
131355,13,175,12,2018,1,13,12,0,10,1,0,7.0,24.0,4,,
131356,13,89,12,2018,2,10,12,0,1,1,0,8.0,16.0,3,,
131357,13,145,12,2018,2,5,30,0,1,1,1,24.0,54.0,1,,
131358,13,5,12,2018,3,22,8,0,1,1,0,3.0,7.0,2,,
131359,13,211,12,2018,3,12,12,0,1,1,0,3.0,47.0,4,,
131360,13,245,12,2018,3,20,8,0,1,1,0,,,2,,
131361,13,21,12,2018,4,7,8,0,10,1,0,9.0,31.0,2,,1.0
131362,13,89,12,2018,4,19,34,0,1,1,0,,,3,,
131363,13,63,12,2018,4,16,12,0,1,1,0,7.0,20.0,2,,
131364,13,313,12,2018,4,17,12,0,1,1,0,11.0,,3,,
131365,13,57,12,2018,5,17,12,0,3,1,0,15.0,24.0,5,,
131366,13,63,12,2018,5,4,8,0,2,1,0,,,2,,1.0
131367,13,89,12,2018,5,22,8,0,2,1,0,15.0,13.0,2,,
131368,13,141,12,2018,5,1,11,0,10,1,0,12.0,92.0,1,,
131369,13,51,12,2018,6,11,12,0,10,1,0,1.0,16.0,3,,
131370,13,63,12,2018,6,3,12,0,2,1,1,,56.0,4,,
131371,13,63,12,2018,6,23,8,0,1,1,1,,,2,,
131372,13,89,12,2018,6,23,12,0,1,2,1,,,3,,
131373,13,135,12,2018,6,8,12,0,2,1,0,5.0,37.0,2,,
131374,13,175,12,2018,6,18,8,0,10,1,0,6.0,12.0,2,,
131375,13,187,12,2018,6,5,35,0,2,1,0,,,2,1.0,
131376,13,31,12,2018,7,22,42,0,1,1,1,24.0,,2,1.0,1.0
131377,13,51,12,2018,7,12,12,0,1,1,0,18.0,29.0,8,,
131378,13,89,12,2018,7,16,33,0,1,1,0,3.0,,1,,
131379,13,135,12,2018,7,15,12,1,1,1,1,,,2,,
131380,13,217,12,2018,7,12,5,0,98,1,0,,,2,,
131381,13,247,12,2018,7,4,33,0,1,1,0,8.0,61.0,2,1.0,1.0
131382,13,261,12,2018,7,11,12,0,1,1,0,26.0,60.0,3,,1.0
131383,13,51,12,2018,1,1,42,0,10,1,1,3.0,21.0,2,,
131384,13,73,12,2018,1,23,52,0,10,1,0,,,3,,
131385,13,121,12,2018,1,17,30,0,2,1,1,,,2,,1.0
131386,13,143,12,2018,1,14,1,0,10,1,0,11.0,69.0,4,,
131387,13,211,12,2018,1,11,12,0,1,1,0,,,2,1.0,
131388,13,247,12,2018,1,2,38,0,1,1,1,8.0,,1,,
131389,13,51,12,2018,2,20,8,0,1,1,0,5.0,10.0,2,,
131390,13,51,12,2018,2,22,24,0,1,1,0,,,1,1.0,
131391,13,135,12,2018,2,16,12,0,98,2,1,,,3,1.0,
131392,13,247,12,2018,2,19,12,0,1,1,0,8.0,26.0,5,,
131393,13,295,12,2018,2,3,32,0,1,1,0,,,2,,
131394,13,97,12,2018,3,21,12,0,1,1,0,,,2,1.0,1.0
131395,13,115,12,2018,3,10,42,0,10,1,0,11.0,29.0,1,,
131396,13,167,12,2018,3,13,42,0,1,1,0,13.0,69.0,1,,
131397,13,179,12,2018,3,19,9,0,10,1,0,3.0,,2,,
131398,13,281,12,2018,3,17,32,0,1,1,1,4.0,20.0,1,,
131399,13,223,11,2018,5,12,12,0,10,1,0,,,3,1.0,
131400,13,15,12,2018,4,13,30,0,1,1,0,6.0,26.0,3,,
131401,13,99,12,2018,4,19,12,0,1,1,0,,,2,,
131402,13,111,12,2018,4,9,12,0,1,1,0,8.0,33.0,5,,
131403,13,133,12,2018,5,4,12,0,10,1,1,16.0,,2,,
131404,13,185,12,2018,5,15,1,0,1,1,0,19.0,61.0,1,,
131405,13,89,12,2018,6,7,8,0,2,1,0,7.0,24.0,2,,
131406,13,127,12,2018,6,10,12,0,10,1,0,2.0,61.0,7,,
131407,13,223,12,2018,6,16,53,0,10,1,0,,,1,1.0,
131408,13,297,12,2018,6,23,35,1,10,1,1,,,1,1.0,
131409,13,67,12,2018,7,6,8,0,5,1,0,,,2,,
131410,13,89,12,2018,7,19,12,0,1,1,0,13.0,,6,,
131411,13,95,12,2018,7,15,42,0,10,1,0,,,1,1.0,
131412,13,105,12,2018,7,14,24,0,1,1,0,6.0,85.0,1,,
131413,13,121,12,2018,7,22,8,0,1,1,0,,,3,,
131414,13,121,12,2018,7,17,12,0,10,1,0,6.0,65.0,2,1.0,1.0
131415,13,247,12,2018,7,18,42,0,8,1,1,,,1,1.0,
131416,13,67,12,2018,1,18,8,0,5,1,0,2.0,15.0,2,,
131417,13,89,12,2018,1,0,12,0,1,2,0,13.0,,4,,
131418,13,89,12,2018,1,2,12,0,2,1,0,,,3,,
131419,13,89,12,2018,1,9,38,0,2,1,0,6.0,59.0,1,1.0,
131420,13,135,12,2018,1,18,43,0,2,1,0,7.0,37.0,1,1.0,1.0
131421,13,303,12,2018,1,20,30,0,5,1,1,,,1,,
131422,13,151,12,2018,2,20,1,0,10,1,0,8.0,62.0,1,,
131423,13,217,12,2018,2,23,31,0,2,1,1,,,1,1.0,
131424,13,225,12,2018,2,20,8,0,1,1,0,,,2,,
131425,13,275,12,2018,2,22,12,0,1,1,0,,,3,,
131426,13,313,12,2018,2,8,41,0,2,1,0,10.0,23.0,1,1.0,
150001,15,3,1,2018,3,23,40,0,1,1,0,,,1,1.0,1.0
150002,15,3,1,2018,4,22,8,0,1,1,0,7.0,,2,,1.0
150003,15,3,1,2018,1,18,8,0,1,1,0,5.0,41.0,2,,
150004,15,3,1,2018,3,4,42,0,1,1,1,31.0,50.0,3,1.0,
150005,15,3,1,2018,7,20,8,0,1,1,1,4.0,25.0,2,1.0,
150006,15,9,1,2018,3,2,33,0,1,1,0,6.0,33.0,4,1.0,1.0
150007,15,3,2,2018,5,4,8,0,1,1,0,12.0,,2,,
150008,15,3,2,2018,3,1,8,0,1,1,0,10.0,16.0,2,1.0,
150009,15,3,1,2018,4,16,8,0,6,1,0,11.0,17.0,2,,
150010,15,1,2,2018,6,20,8,0,1,2,0,1.0,,4,,
150011,15,3,2,2018,2,19,8,0,1,2,0,22.0,25.0,3,1.0,
150012,15,1,2,2018,3,21,8,0,10,1,0,8.0,33.0,2,,
150013,15,3,3,2018,1,1,8,0,1,1,0,1.0,8.0,2,,
150014,15,3,3,2018,7,18,12,0,1,1,1,6.0,,2,1.0,
150015,15,3,3,2018,7,22,12,0,1,1,1,,,5,,1.0
150016,15,1,2,2018,2,15,8,0,1,1,0,12.0,,1,,1.0
150017,15,1,3,2018,5,5,8,1,1,1,0,6.0,,2,,
150018,15,9,3,2018,6,20,8,0,1,1,0,16.0,,5,,
150019,15,3,3,2018,6,23,24,0,1,1,0,,,1,1.0,
150020,15,3,3,2018,1,1,24,0,1,1,1,8.0,,1,1.0,
150021,15,1,3,2018,5,17,42,0,1,1,0,32.0,46.0,1,1.0,1.0
150022,15,1,3,2018,2,22,12,0,2,1,1,15.0,,3,1.0,
150023,15,3,4,2018,6,10,12,0,1,1,0,10.0,36.0,3,1.0,1.0
150024,15,3,3,2018,7,3,8,0,2,1,0,7.0,,2,,
150025,15,3,4,2018,5,7,12,0,10,1,0,6.0,35.0,3,1.0,
150026,15,1,4,2018,4,13,12,0,1,1,0,23.0,,2,,
150027,15,3,4,2018,6,20,12,0,2,1,0,7.0,29.0,4,,1.0
150028,15,1,5,2018,3,10,52,0,10,1,0,,39.0,1,,
150029,15,3,5,2018,2,4,25,0,10,1,0,3.0,,3,1.0,1.0
150030,15,1,5,2018,1,7,35,0,1,1,0,17.0,,1,,
150031,15,3,5,2018,1,16,14,0,10,1,0,6.0,16.0,1,1.0,
150032,15,3,5,2018,1,17,33,0,1,1,1,10.0,,1,1.0,
150033,15,1,5,2018,2,13,1,0,5,1,1,12.0,,1,1.0,1.0
150034,15,1,6,2018,6,16,12,0,10,2,0,15.0,23.0,5,,
150035,15,9,5,2018,4,10,12,0,1,1,0,8.0,32.0,3,,1.0
150036,15,1,6,2018,1,22,12,0,1,1,1,11.0,,2,1.0,2.0
150037,15,1,5,2018,2,12,35,0,10,1,0,18.0,60.0,2,,
150038,15,3,6,2018,6,22,12,0,1,1,0,6.0,,2,1.0,
150039,15,3,6,2018,5,10,14,0,98,1,0,8.0,21.0,2,,1.0
150040,15,3,6,2018,5,0,8,0,2,1,0,6.0,,2,,
150041,15,3,6,2018,6,0,39,0,1,1,1,7.0,,1,1.0,
150042,15,3,6,2018,6,0,14,0,1,1,0,15.0,,4,,1.0
150043,15,3,6,2018,6,3,8,0,1,1,0,7.0,37.0,3,,
150044,15,9,6,2018,7,4,12,0,1,1,0,11.0,26.0,3,,2.0
150045,15,3,6,2018,7,22,30,0,1,1,0,3.0,25.0,4,,
150046,15,9,7,2018,2,10,38,0,1,1,0,25.0,29.0,1,,
150047,15,7,4,2018,7,20,12,0,1,1,0,6.0,44.0,3,,
150048,15,3,7,2018,6,17,12,0,1,1,1,8.0,,2,1.0,
150049,15,3,7,2018,2,15,8,0,1,1,0,3.0,,9,1.0,
150050,15,3,7,2018,2,9,33,0,1,1,0,9.0,26.0,3,1.0,
150051,15,3,7,2018,3,0,8,4,1,1,0,10.0,,2,,1.0
150052,15,9,7,2018,7,1,12,0,1,1,1,11.0,,3,,1.0
150053,15,1,7,2018,3,16,12,0,1,1,0,27.0,58.0,3,,
150054,15,1,7,2018,2,0,35,0,1,1,1,11.0,35.0,1,,1.0
150055,15,9,7,2018,7,18,23,0,1,1,0,9.0,53.0,1,1.0,
150056,15,9,7,2018,6,13,12,0,1,3,2,10.0,39.0,4,1.0,2.0
150057,15,3,7,2018,5,19,12,0,98,1,0,11.0,16.0,2,1.0,1.0
150058,15,3,7,2018,6,22,33,0,1,1,1,5.0,,1,1.0,
150059,15,1,7,2018,2,6,12,0,1,1,1,19.0,,5,,
150060,15,1,7,2018,2,19,12,0,1,1,0,16.0,,2,1.0,1.0
150061,15,1,7,2018,5,7,9,0,1,1,0,5.0,,3,,
150062,15,9,8,2018,7,5,8,0,10,1,0,6.0,,2,,1.0
150064,15,3,8,2018,7,1,21,0,1,1,0,9.0,,1,1.0,
150065,15,3,8,2018,7,6,33,0,10,1,0,12.0,24.0,1,1.0,
150066,15,1,8,2018,1,7,1,0,1,1,1,,,1,,1.0
150067,15,3,8,2018,4,0,32,0,1,1,1,11.0,37.0,1,,
150068,15,3,8,2018,6,15,35,0,2,2,0,9.0,,2,1.0,
150070,15,3,8,2018,6,14,33,0,1,1,0,14.0,,1,1.0,1.0
150071,15,3,8,2018,2,23,8,0,2,1,0,,,2,,
150072,15,3,9,2018,3,7,42,0,2,1,0,20.0,,1,1.0,1.0
150073,15,3,9,2018,4,23,8,0,1,1,0,,,2,,
150074,15,9,9,2018,3,13,30,0,2,1,0,10.0,27.0,3,1.0,
150075,15,9,9,2018,6,12,12,0,1,1,0,23.0,,2,,
150076,15,3,9,2018,6,11,58,0,1,1,0,3.0,8.0,2,,
150077,15,3,9,2018,7,19,12,0,1,1,0,5.0,,2,2.0,
150078,15,9,9,2018,2,13,15,0,1,1,0,11.0,26.0,2,,
150079,15,3,9,2018,3,19,8,0,1,1,0,4.0,4.0,2,,
150080,15,3,9,2018,3,19,8,0,1,1,0,9.0,,2,,
150081,15,1,9,2018,1,11,12,0,1,1,1,10.0,14.0,3,1.0,1.0
150082,15,1,9,2018,5,23,30,0,1,1,1,,,1,,1.0
150083,15,3,9,2018,3,4,8,0,1,1,0,11.0,40.0,2,1.0,1.0
150084,15,3,9,2018,1,6,8,0,98,1,1,12.0,,2,,
150085,15,1,9,2018,6,21,12,0,1,1,2,11.0,,2,2.0,1.0
150086,15,3,10,2018,3,3,8,0,2,1,0,6.0,22.0,4,,
150087,15,3,10,2018,4,12,8,4,1,1,0,5.0,20.0,2,,
150088,15,3,10,2018,4,15,9,0,1,1,0,5.0,,3,,
150089,15,1,10,2018,7,15,12,0,2,1,0,21.0,57.0,8,1.0,
150090,15,1,10,2018,1,7,24,0,1,1,0,15.0,49.0,1,,1.0
150091,15,3,10,2018,1,7,8,0,1,1,0,3.0,13.0,2,,
150092,15,9,10,2018,2,23,15,0,1,1,0,,,4,,
150093,15,3,10,2018,3,11,12,0,1,1,0,1.0,20.0,5,,
150094,15,3,11,2018,7,23,24,0,1,1,0,,,1,1.0,
150095,15,3,11,2018,5,15,8,0,1,1,1,4.0,,2,,
150096,15,1,11,2018,2,4,8,0,1,1,0,5.0,,2,,1.0
150097,15,1,11,2018,4,4,12,0,2,1,0,29.0,,10,1.0,
150098,15,3,11,2018,6,18,12,0,1,1,1,6.0,,2,,1.0
150099,15,3,11,2018,4,12,35,0,1,1,0,0.0,,1,1.0,
150100,15,1,12,2018,4,18,8,0,1,1,0,4.0,24.0,2,,
150101,15,3,12,2018,4,22,8,0,1,1,0,,,2,,
150102,15,1,12,2018,7,8,1,0,1,1,0,12.0,,2,1.0,
150103,15,1,12,2018,5,7,12,0,2,1,1,9.0,21.0,3,1.0,
150104,15,3,12,2018,4,21,12,0,1,1,0,13.0,16.0,2,1.0,
150105,15,9,12,2018,4,18,8,0,1,1,0,9.0,18.0,2,,
150106,15,9,12,2018,3,18,8,0,10,1,0,5.0,,2,,
150107,15,3,12,2018,6,6,8,0,1,1,0,13.0,24.0,2,,
150108,15,7,12,2018,4,5,8,0,2,1,0,12.0,,2,,
150109,15,1,12,2018,6,18,12,0,1,1,1,2.0,,2,1.0,
150110,15,7,10,2018,6,22,12,0,1,2,1,10.0,,3,,
150111,15,7,11,2018,6,18,5,0,1,1,0,5.0,20.0,4,1.0,1.0
150112,15,7,9,2018,1,99,8,0,1,1,0,,,2,,
160001,16,57,1,2018,1,15,34,0,10,1,0,11.0,,1,1.0,
160002,16,19,1,2018,6,18,8,0,1,1,0,96.0,,2,,
160003,16,3,1,2018,6,16,19,0,10,1,0,19.0,,1,,
160004,16,27,1,2018,4,18,8,0,1,1,0,5.0,,2,,
160005,16,27,1,2018,3,13,38,0,10,1,1,,,1,,
160006,16,5,1,2018,4,16,12,0,1,1,0,7.0,,3,,1.0
160007,16,55,2,2018,6,18,12,0,4,1,0,1.0,,3,,
160008,16,27,1,2018,4,1,24,0,10,1,0,6.0,,3,,1.0
160009,16,1,1,2018,4,23,8,0,10,1,1,,,2,,1.0
160010,16,55,1,2018,4,12,12,0,2,1,0,11.0,,3,,
160011,16,71,2,2018,6,16,1,0,10,1,0,19.0,,3,,
160012,16,1,3,2018,2,8,12,0,10,1,0,5.0,,3,,
160013,16,55,2,2018,1,0,33,0,1,1,1,11.0,,1,1.0,
160014,16,15,2,2018,4,10,35,0,10,1,0,15.0,,1,,
160015,16,11,3,2018,2,13,12,0,1,1,0,11.0,,3,,
160016,16,79,2,2018,1,2,24,0,10,1,1,4.0,,1,,1.0
160017,16,69,3,2018,7,6,12,0,1,1,0,5.0,,2,1.0,
160018,16,67,4,2018,2,6,24,0,1,1,0,1.0,,2,,
160019,16,63,4,2018,4,14,1,0,10,1,0,13.0,,1,,
160020,16,39,4,2018,3,4,1,0,1,1,0,10.0,,2,,
160021,16,19,3,2018,7,2,1,0,10,1,1,5.0,,1,,1.0
160022,16,83,4,2018,1,19,12,0,1,1,0,8.0,,2,,
160023,16,5,3,2018,5,4,21,0,1,1,0,3.0,,1,,
160024,16,1,2,2018,5,9,12,0,10,1,0,8.0,,2,,
160025,16,69,4,2018,4,18,1,0,1,1,0,12.0,,1,,
160026,16,3,3,2018,5,15,12,0,4,1,0,33.0,,3,1.0,
160027,16,85,2,2018,2,15,24,0,1,1,0,8.0,,1,,
160028,16,11,2,2018,6,14,1,0,1,1,0,4.0,,2,,
160029,16,29,3,2018,1,18,1,0,10,1,0,12.0,,1,,
160031,16,39,3,2018,5,7,12,0,1,1,0,8.0,,2,,1.0
160032,16,1,2,2018,4,1,33,0,10,1,1,4.0,,1,1.0,
160033,16,55,4,2018,1,15,3,0,1,1,1,15.0,,1,1.0,1.0
160035,16,27,4,2018,5,18,12,0,1,1,0,4.0,,3,,1.0
160036,16,5,4,2018,6,11,34,0,1,1,0,14.0,,1,,
160037,16,27,4,2018,4,22,1,0,1,1,1,3.0,,1,,1.0
160038,16,49,4,2018,7,19,35,0,1,1,0,11.0,,2,,
160039,16,41,4,2018,4,12,12,0,1,2,0,8.0,,6,,
160040,16,5,5,2018,6,16,12,0,1,1,0,5.0,,5,,
160041,16,11,5,2018,6,5,59,0,1,1,1,7.0,,1,,
160042,16,27,5,2018,1,3,12,0,1,1,1,6.0,,2,,1.0
160043,16,67,5,2018,6,8,10,0,10,1,0,,,1,,
160044,16,55,1,2018,7,2,3,0,10,1,1,9.0,,2,,
160045,16,1,4,2018,3,8,12,0,1,1,0,4.0,,2,,
160046,16,69,4,2018,1,22,42,0,10,1,0,18.0,,1,,
160047,16,19,4,2018,7,14,24,0,1,1,0,6.0,,1,,
160048,16,1,2,2018,3,17,1,0,1,1,0,,,1,,
160049,16,27,2,2018,3,0,8,0,1,1,0,,,2,,1.0
160050,16,1,4,2018,3,11,12,0,10,1,0,5.0,,3,,
160051,16,43,4,2018,3,21,1,0,10,1,0,13.0,,1,1.0,
160052,16,1,3,2018,7,16,12,0,1,1,0,,,2,1.0,
160053,16,67,6,2018,7,19,1,0,1,1,1,11.0,,1,1.0,1.0
160054,16,69,6,2018,4,19,35,0,1,1,0,,,1,,
160055,16,29,6,2018,5,18,1,0,1,1,1,23.0,,1,1.0,
160056,16,55,6,2018,7,11,12,0,10,1,0,7.0,,4,,1.0
160057,16,53,7,2018,3,10,12,1,1,1,0,11.0,,2,,1.0
160058,16,67,7,2018,4,5,12,0,1,1,0,6.0,,6,,
160059,16,11,7,2018,7,12,12,0,1,1,1,6.0,,4,,
160060,16,39,7,2018,6,12,1,0,1,1,0,14.0,,1,1.0,
160061,16,47,5,2018,5,1,8,0,1,1,0,16.0,,2,,
160062,16,55,5,2018,6,22,12,0,1,1,1,,,4,,
160063,16,61,5,2018,7,16,53,0,1,1,1,14.0,,1,,
160064,16,71,5,2018,1,20,1,0,1,1,1,,,1,,
160065,16,1,5,2018,2,10,12,0,1,1,0,6.0,,2,,
160066,16,49,5,2018,3,4,1,0,1,4,1,165.0,,6,,
160067,16,71,5,2018,2,11,12,0,1,1,0,15.0,,2,,
160068,16,75,5,2018,5,15,12,0,1,1,1,8.0,,2,,
160069,16,51,5,2018,6,11,12,0,1,1,0,4.0,,3,,
160070,16,17,5,2018,7,11,18,0,10,1,0,6.0,,2,,
160071,16,5,5,2018,1,15,38,0,10,1,0,6.0,,1,,
160072,16,5,6,2018,1,7,1,0,1,1,0,20.0,,3,,
160073,16,53,6,2018,1,19,1,0,1,2,1,12.0,,15,,
160074,16,71,6,2018,4,23,1,0,1,1,0,,,3,,
160075,16,39,6,2018,1,18,1,0,1,1,1,25.0,,1,,
160076,16,3,6,2018,2,14,12,0,1,1,1,4.0,,3,,1.0
160077,16,57,6,2018,1,4,1,0,1,1,0,15.0,,1,,
160078,16,53,6,2018,2,11,12,0,10,1,0,4.0,,2,,
160079,16,87,6,2018,7,6,1,0,1,1,0,8.0,,3,,1.0
160080,16,11,6,2018,5,15,12,0,10,1,0,7.0,,2,,
160081,16,69,6,2018,6,11,24,0,1,1,0,34.0,,1,1.0,
160082,16,1,6,2018,4,7,12,0,1,1,1,7.0,,3,,
160083,16,63,6,2018,7,20,1,0,1,1,1,2.0,,1,1.0,1.0
160084,16,27,6,2018,7,5,12,0,1,1,0,12.0,,2,,2.0
160085,16,15,6,2018,7,20,1,0,1,1,1,23.0,,1,,1.0
160086,16,55,6,2018,6,17,24,0,10,1,1,8.0,,1,1.0,
160087,16,55,6,2018,5,14,12,0,1,1,0,4.0,,2,,
160088,16,27,6,2018,6,20,12,0,1,1,0,2.0,,2,,
160089,16,87,7,2018,2,8,30,0,1,1,0,7.0,,1,,
160090,16,1,7,2018,6,17,8,0,1,1,0,4.0,,2,,
160091,16,1,7,2018,4,3,1,0,1,1,0,6.0,,1,1.0,
160092,16,1,6,2018,7,23,12,1,1,4,0,,,13,,
160093,16,19,5,2018,1,22,12,0,1,1,1,4.0,,2,,1.0
160095,16,59,5,2018,7,11,1,0,1,2,0,50.0,,7,1.0,
160096,16,73,6,2018,2,14,1,0,1,1,1,31.0,,1,1.0,
160097,16,19,6,2018,3,4,12,0,10,1,0,8.0,,3,,
160098,16,17,6,2018,6,21,8,0,1,1,0,9.0,,3,,
160099,16,55,6,2018,5,14,35,0,10,1,0,7.0,,1,,
160100,16,15,6,2018,4,15,12,0,1,1,0,17.0,,15,,1.0
160101,16,51,6,2018,5,16,1,0,1,1,0,30.0,,5,,
160102,16,77,7,2018,3,14,1,0,1,1,0,,,1,,
160103,16,5,7,2018,3,10,12,0,1,1,0,33.0,,4,,1.0
160104,16,31,7,2018,6,17,12,4,1,1,0,25.0,,8,,
160105,16,83,7,2018,7,22,8,0,1,1,0,4.0,,4,,
160106,16,75,7,2018,7,7,14,0,1,1,0,7.0,,2,,
160107,16,39,7,2018,7,20,1,0,1,1,0,6.0,,4,,
160108,16,51,7,2018,4,13,1,0,1,1,0,10.0,,2,,
160109,16,27,7,2018,2,4,12,0,1,1,0,,,2,1.0,
160110,16,55,7,2018,1,14,12,0,1,1,0,4.0,,2,,
160111,16,55,7,2018,7,6,31,0,1,1,1,4.0,,1,1.0,1.0
160112,16,43,7,2018,6,17,1,0,1,1,0,19.0,,1,,
160113,16,27,7,2018,7,0,12,0,1,2,1,6.0,,3,,2.0
160114,16,27,7,2018,7,23,12,0,1,2,0,,,9,,
160115,16,19,7,2018,7,22,12,0,1,1,0,11.0,,4,1.0,1.0
160116,16,9,7,2018,7,20,42,0,1,1,1,6.0,,4,1.0,1.0
160117,16,27,7,2018,5,17,15,0,1,1,0,5.0,,2,,
160118,16,1,7,2018,1,1,12,0,10,1,1,2.0,,2,1.0,
160119,16,19,7,2018,2,17,1,0,1,1,1,0.0,,1,,
160120,16,7,7,2018,7,2,34,0,1,1,0,13.0,,1,,1.0
160121,16,27,10,2018,2,21,23,0,1,1,0,,,1,1.0,
160122,16,83,7,2018,3,17,12,0,1,1,0,6.0,,8,,
160123,16,83,7,2018,1,6,1,0,1,1,0,4.0,,1,,
160124,16,67,10,2018,4,15,34,0,1,1,1,11.0,,1,,
160125,16,49,10,2018,6,12,17,0,1,2,0,9.0,,2,,
160126,16,71,8,2018,2,2,1,0,1,1,0,19.0,,1,,
160127,16,83,8,2018,4,16,12,0,1,1,0,33.0,,2,,
160128,16,61,8,2018,5,9,12,0,1,1,0,9.0,,3,,
160129,16,77,8,2018,5,7,1,0,1,1,0,14.0,,2,1.0,
160130,16,53,8,2018,6,13,12,0,1,1,0,12.0,,2,,1.0
160132,16,53,8,2018,1,17,1,0,1,1,0,23.0,,1,,
160133,16,49,8,2018,6,0,34,0,10,1,1,7.0,,1,1.0,1.0
160134,16,27,8,2018,6,10,12,0,1,1,0,4.0,,4,,
160135,16,57,8,2018,2,16,24,0,1,1,0,19.0,,1,1.0,
160136,16,49,8,2018,1,19,12,0,1,1,0,7.0,,3,,1.0
160137,16,27,8,2018,5,9,12,0,1,1,0,11.0,,2,,
160138,16,9,9,2018,2,15,35,0,1,1,0,6.0,,1,,
160139,16,9,9,2018,7,18,35,0,1,2,1,7.0,,2,,
160140,16,83,9,2018,4,6,12,0,1,1,0,3.0,,2,,
160141,16,21,8,2018,2,13,12,0,1,1,0,20.0,,7,,1.0
160142,16,83,9,2018,1,14,12,0,1,1,0,6.0,,3,1.0,
160143,16,81,8,2018,3,9,12,0,1,1,0,0.0,,3,1.0,1.0
160144,16,29,9,2018,6,6,12,0,1,2,0,36.0,,3,,1.0
160145,16,55,9,2018,3,3,14,0,1,1,0,-5.0,,2,1.0,1.0
