ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
130444,13,105,6,2011,6,14,2,24,0,1,1,1,9.0,,1,1.0,
130445,13,135,6,2011,6,22,11,1,0,10,1,0,,,1,,
130446,13,67,6,2011,7,11,11,1,0,1,1,0,9.0,19.0,3,,
130447,13,121,6,2011,7,13,13,12,0,10,1,0,,,2,,
130448,13,63,6,2011,2,3,14,53,0,1,1,0,0.0,107.0,1,1.0,1.0
130449,13,135,6,2011,5,16,14,12,0,1,1,0,7.0,29.0,4,,
130450,13,73,6,2011,6,20,3,12,0,10,1,1,6.0,53.0,12,,
130451,13,117,6,2011,6,6,14,12,0,1,1,1,8.0,35.0,2,,
130452,13,67,6,2011,7,18,15,16,0,2,1,0,6.0,,1,,
130453,13,59,6,2011,2,0,13,1,0,1,1,1,6.0,27.0,2,,
130454,13,113,6,2011,2,9,6,1,0,1,1,0,,,1,,
130455,13,135,6,2011,3,10,15,12,0,1,1,0,4.0,37.0,6,,
130456,13,299,6,2011,4,10,13,30,0,1,1,0,7.0,37.0,1,,
130457,13,121,6,2011,5,8,12,42,0,2,1,0,5.0,,1,,
130458,13,135,6,2011,5,2,13,42,0,1,1,0,,,1,,
130459,13,63,6,2011,2,6,14,53,0,10,1,0,0.0,44.0,2,,
130460,13,215,6,2011,2,5,19,12,0,10,1,1,5.0,29.0,2,,
130461,13,73,6,2011,3,17,11,34,0,2,1,0,5.0,32.0,2,1.0,
130462,13,121,6,2011,4,23,12,24,1,1,1,1,,,1,1.0,1.0
130463,13,117,6,2011,7,17,15,12,0,1,1,1,7.0,33.0,3,1.0,
130464,13,21,4,2011,4,20,13,1,0,1,1,1,,,1,,
130465,13,247,4,2011,3,20,14,12,0,10,1,0,0.0,18.0,2,,
130466,13,151,4,2011,7,1,11,14,0,1,1,0,,,2,,
130467,13,169,5,2011,4,16,4,42,0,1,1,0,13.0,34.0,2,,
130468,13,121,6,2011,1,19,11,24,0,1,1,1,8.0,,1,,
130469,13,9,6,2011,5,2,14,43,0,1,1,1,11.0,57.0,2,1.0,1.0
130470,13,97,6,2011,6,10,3,12,0,1,1,0,,,2,,
130471,13,51,6,2011,7,21,16,8,0,1,1,0,9.0,,2,,1.0
130472,13,157,6,2011,7,15,5,32,0,10,1,1,,,1,,
130473,13,157,6,2011,7,21,1,24,0,1,1,0,,,5,,
130474,13,279,6,2011,1,2,3,34,0,1,1,1,,,1,1.0,1.0
130475,13,51,6,2011,2,21,16,12,0,1,1,0,6.0,57.0,2,,1.0
130476,13,197,6,2011,2,14,4,12,0,1,1,1,17.0,80.0,3,1.0,
130477,13,223,6,2011,2,15,13,12,0,1,1,0,,20.0,3,,
130478,13,103,6,2011,4,15,1,42,0,1,1,1,0.0,27.0,6,,
130479,13,219,6,2011,4,9,13,12,0,1,2,0,,,4,,
130480,13,117,6,2011,5,20,6,42,0,1,1,0,4.0,,1,1.0,
130481,13,139,6,2011,5,8,5,12,0,1,1,0,5.0,30.0,2,,
130482,13,253,6,2011,6,13,2,12,0,1,1,0,,,2,,1.0
130483,13,29,6,2011,7,2,3,18,0,1,1,1,,,1,,
130484,13,221,6,2011,2,21,2,12,0,1,2,0,8.0,24.0,3,,
130485,13,257,6,2011,2,7,6,42,0,1,1,0,,,1,,
130486,13,51,6,2011,3,21,11,18,0,1,1,1,6.0,34.0,5,,
130487,13,89,6,2011,3,12,14,5,0,1,1,1,8.0,,2,,
130488,13,295,6,2011,3,15,14,5,0,1,1,0,16.0,18.0,4,1.0,1.0
130489,13,15,6,2011,4,6,14,59,0,1,1,0,7.0,,1,1.0,1.0
130490,13,27,6,2011,4,11,4,34,0,1,1,0,12.0,,1,1.0,
130491,13,255,6,2011,5,12,2,12,0,10,1,0,14.0,,2,,
130492,13,29,6,2011,3,18,1,12,0,10,1,0,,,2,1.0,
130493,13,293,6,2011,3,14,13,12,0,10,1,0,22.0,40.0,3,,
130494,13,227,6,2011,4,21,2,35,0,1,2,1,,,2,,
130495,13,295,6,2011,4,14,6,34,0,1,1,1,,,1,,1.0
130496,13,15,6,2011,5,10,4,42,0,1,1,0,12.0,58.0,1,,
130497,13,51,6,2011,5,23,13,8,0,10,1,1,,,2,,
130498,13,149,6,2011,5,22,4,59,0,1,1,1,,,1,,
130499,13,255,6,2011,5,13,6,12,0,1,1,0,,,4,1.0,
130500,13,245,6,2011,7,17,11,20,0,1,1,1,8.0,21.0,2,,
130501,13,63,6,2011,6,0,14,8,0,1,1,0,,,2,,
130502,13,67,6,2011,6,1,16,42,0,2,1,1,,,1,1.0,
130503,13,67,6,2011,1,2,14,35,0,1,1,0,5.0,,1,1.0,
130504,13,63,6,2011,6,15,13,12,0,1,1,0,0.0,7.0,5,,
130505,13,223,7,2011,7,12,16,14,0,1,1,1,,,1,1.0,
130506,13,39,7,2011,1,14,13,12,0,1,1,0,8.0,45.0,4,,1.0
130507,13,161,7,2011,1,0,3,35,0,1,1,0,4.0,18.0,1,,
130508,13,63,7,2011,2,9,13,8,0,10,1,0,0.0,15.0,3,,
130509,13,291,7,2011,2,9,6,35,0,1,1,0,18.0,54.0,1,,1.0
130510,13,287,7,2011,3,8,4,34,0,1,1,0,2.0,26.0,3,,
130511,13,11,7,2011,4,15,4,35,0,10,1,0,9.0,,1,,
130512,13,305,7,2011,4,20,14,1,0,1,1,1,,,1,,
130513,13,9,7,2011,5,0,16,8,0,1,1,0,,,2,,1.0
130514,13,67,7,2011,6,23,14,8,0,1,1,0,,,2,,1.0
130515,13,1,7,2011,7,14,5,34,0,1,1,0,,17.0,9,,1.0
130516,13,263,7,2011,1,17,3,59,0,1,1,0,,,1,,
130517,13,315,7,2011,1,10,2,32,0,1,1,0,8.0,51.0,1,,
130518,13,161,7,2011,2,1,3,34,0,1,1,0,,,1,,
130519,13,47,7,2011,3,19,1,21,0,1,1,0,2.0,,1,1.0,
130520,13,255,7,2011,4,14,4,11,0,10,1,0,,,1,,
130521,13,301,7,2011,4,16,1,42,0,2,2,0,,,2,1.0,
130522,13,71,7,2011,5,12,4,12,0,1,1,0,21.0,48.0,3,,
130523,13,71,7,2011,5,13,13,12,0,1,1,0,,,2,,
130524,13,245,7,2011,5,9,14,8,0,1,1,0,4.0,13.0,2,1.0,1.0
130525,13,45,7,2011,7,7,1,21,0,1,1,0,9.0,16.0,1,1.0,
130526,13,69,7,2011,7,23,6,1,0,1,1,1,,,1,,1.0
130527,13,63,6,2011,5,12,16,12,0,1,1,0,,,3,1.0,
130528,13,89,6,2011,7,23,15,8,0,1,1,0,,,3,,
130529,13,31,6,2011,1,16,1,32,0,10,1,0,19.0,57.0,5,,
130530,13,111,7,2011,6,23,2,12,0,1,1,1,,,9,1.0,
130531,13,59,7,2011,7,14,16,24,0,1,1,0,5.0,23.0,1,1.0,
130532,13,85,7,2011,7,22,2,12,0,10,1,0,14.0,97.0,4,,
130533,13,123,7,2011,7,9,3,34,0,1,1,0,,,1,,
130534,13,285,7,2011,7,17,1,1,0,1,2,0,8.0,47.0,2,1.0,1.0
130535,13,89,7,2011,1,0,14,42,0,10,1,0,10.0,,4,,1.0
130536,13,121,7,2011,1,21,14,8,0,1,1,1,5.0,,2,,1.0
130537,13,121,7,2011,1,14,14,33,0,1,1,0,8.0,28.0,1,,
130538,13,131,7,2011,1,0,2,34,0,10,1,1,18.0,73.0,1,,
130539,13,139,7,2011,1,17,15,33,0,1,1,0,4.0,15.0,1,,
130540,13,11,7,2011,2,7,4,34,0,10,1,0,6.0,,1,,
130541,13,49,7,2011,2,6,3,34,0,1,1,0,,,1,,
130542,13,51,7,2011,2,20,14,8,0,1,1,0,,12.0,4,,1.0
130543,13,63,7,2011,2,22,14,8,0,2,1,0,,,2,,
130544,13,75,7,2011,2,23,1,34,0,1,1,0,,,1,,
130545,13,121,7,2011,2,7,13,9,0,1,1,0,4.0,19.0,2,,
130546,13,139,7,2011,2,14,6,35,0,10,2,0,3.0,106.0,5,1.0,
130547,13,27,7,2011,3,10,4,34,0,10,1,0,9.0,41.0,1,,
130548,13,105,7,2011,4,21,2,32,0,10,1,0,9.0,31.0,3,,
130549,13,121,7,2011,4,14,13,8,0,1,1,0,11.0,42.0,2,,
130550,13,15,7,2011,5,20,3,34,0,10,1,0,8.0,71.0,1,,
130551,13,31,7,2011,5,16,1,12,0,1,2,0,,,4,,
130552,13,295,7,2011,5,3,14,9,0,5,1,0,,,2,,1.0
130554,13,63,7,2011,6,21,16,42,0,1,1,0,0.0,41.0,6,,
130555,13,223,7,2011,6,21,14,43,0,1,1,0,,,1,,
130556,13,117,7,2011,7,9,12,12,0,10,1,0,9.0,61.0,2,,
130557,13,121,7,2011,7,17,11,42,0,2,1,0,12.0,17.0,4,1.0,
130558,13,67,7,2011,3,11,16,33,0,1,1,0,6.0,,1,,
130559,13,89,7,2011,3,19,9,8,0,1,1,0,3.0,34.0,3,,1.0
130560,13,39,7,2011,5,14,16,9,0,1,1,0,,,2,,1.0
130561,13,63,7,2011,7,20,13,12,0,10,1,0,0.0,31.0,2,1.0,
130562,13,63,7,2011,1,19,14,7,0,1,1,0,0.0,36.0,1,,
130563,13,51,7,2011,3,20,14,12,0,1,1,0,10.0,20.0,2,,
130564,13,89,7,2011,4,12,16,19,0,1,1,0,11.0,25.0,1,,
130565,13,135,7,2011,5,4,13,12,0,1,1,1,4.0,,4,,
130566,13,121,7,2011,6,3,14,8,0,1,1,0,6.0,,2,,
130567,13,153,7,2011,6,15,14,12,0,1,1,0,6.0,42.0,10,,1.0
130568,13,153,7,2011,1,19,16,9,0,1,1,0,4.0,26.0,2,,
130569,13,117,7,2011,2,18,4,38,0,2,1,0,6.0,,1,,
130570,13,135,7,2011,3,16,13,12,0,1,1,0,4.0,32.0,3,1.0,
130571,13,89,7,2011,4,22,15,8,0,1,1,0,,,2,,1.0
130572,13,21,7,2011,6,14,14,12,0,1,1,0,8.0,10.0,3,1.0,
130573,13,245,7,2011,6,15,13,34,0,1,1,0,1.0,50.0,2,,
130574,13,63,7,2011,7,23,9,30,0,10,1,0,,,3,,
130575,13,89,7,2011,1,9,11,35,0,99,1,0,1.0,26.0,2,,1.0
130576,13,173,7,2011,7,21,4,8,0,1,1,1,9.0,16.0,4,,
130577,13,217,7,2011,7,19,14,12,0,1,1,0,8.0,27.0,3,,
130578,13,211,7,2011,1,22,3,42,0,1,1,1,,,1,1.0,1.0
130579,13,255,7,2011,1,4,4,42,0,1,1,0,,,1,1.0,
130580,13,283,7,2011,1,16,3,12,0,1,1,0,,,3,,
130581,13,23,7,2011,2,8,3,12,0,1,1,0,7.0,16.0,4,,
130582,13,35,7,2011,2,11,3,34,0,1,1,0,,,1,,
130583,13,99,7,2011,2,7,14,34,0,10,1,1,,,1,,
130584,13,295,7,2011,3,3,6,42,0,1,1,1,,,2,,
130585,13,111,7,2011,3,18,4,42,0,1,1,1,,,1,,
130586,13,111,7,2011,4,7,6,24,0,1,1,1,,,1,,
130587,13,245,7,2011,4,17,13,30,0,1,1,0,5.0,5.0,3,,
130588,13,29,7,2011,6,23,2,12,0,1,1,1,,,3,,
130589,13,189,7,2011,6,23,6,35,0,1,1,0,,,1,,
130590,13,313,7,2011,6,9,1,12,0,1,1,0,7.0,,2,,
130591,13,13,7,2011,7,22,4,12,0,1,3,1,,,3,,
130592,13,111,7,2011,7,11,6,34,0,1,1,0,,,1,,
130593,13,127,7,2011,7,16,13,12,0,1,1,0,,,2,,
130594,13,183,7,2011,7,2,16,1,0,1,1,1,11.0,85.0,1,,
130595,13,129,7,2011,1,17,3,12,0,1,2,0,,,9,,
130596,13,277,7,2011,1,15,2,42,0,1,1,0,,,1,,
130597,13,67,7,2011,1,3,11,8,0,1,1,0,,,5,,3.0
130598,13,179,3,2011,4,16,3,1,0,1,1,0,,,1,,
130599,13,129,8,2011,2,19,6,30,0,1,2,1,13.0,,2,1.0,
130600,13,245,8,2011,2,6,16,9,0,10,1,0,7.0,23.0,2,,
130601,13,297,8,2011,2,18,14,1,0,1,1,0,20.0,47.0,4,,
130602,13,15,8,2011,4,9,13,42,0,1,1,0,5.0,,1,,
130603,13,89,8,2011,4,1,11,24,0,1,1,0,,,1,1.0,1.0
130604,13,245,8,2011,4,3,14,12,0,1,1,0,,,2,,
130605,13,121,8,2011,5,14,11,24,1,1,1,0,6.0,39.0,1,,
130606,13,21,8,2011,6,12,4,12,0,1,2,0,,,2,,
130607,13,73,8,2011,6,16,11,42,0,2,1,0,5.0,28.0,1,1.0,
130608,13,257,8,2011,2,19,19,35,0,1,1,0,2.0,,1,,
130609,13,73,8,2011,3,14,3,34,0,1,1,0,9.0,70.0,4,,
130610,13,187,8,2011,3,1,3,24,0,1,1,0,,,1,,
130611,13,45,8,2011,4,6,13,12,0,1,1,0,13.0,30.0,2,,
130612,13,127,8,2011,4,21,3,8,0,10,1,0,,,2,,
130613,13,121,8,2011,5,21,16,8,0,1,1,0,6.0,16.0,3,,
130614,13,67,8,2011,6,13,14,12,0,1,1,0,7.0,26.0,2,,
130615,13,151,8,2011,7,23,16,12,0,10,1,1,,,2,,
130616,13,135,8,2011,1,2,16,42,0,1,1,1,,,1,,
130617,13,215,8,2011,1,4,16,43,0,1,1,0,6.0,,1,,
130618,13,89,8,2011,3,21,9,33,0,1,1,0,8.0,29.0,1,1.0,
130619,13,135,8,2011,3,21,9,12,0,1,1,0,3.0,,2,,
130620,13,63,8,2011,4,6,11,12,1,1,1,0,4.0,,6,1.0,
130621,13,67,8,2011,6,18,16,12,0,1,1,1,12.0,48.0,2,,
130622,13,139,8,2011,6,15,11,1,0,1,1,0,,,1,,
130623,13,73,8,2011,7,19,13,12,0,10,1,0,8.0,22.0,2,,
130624,13,135,8,2011,7,20,15,33,0,1,1,1,8.0,47.0,3,,
130625,13,153,8,2011,7,3,14,42,0,1,1,1,8.0,24.0,1,,1.0
130626,13,115,8,2011,4,15,13,1,0,1,1,0,7.0,44.0,1,1.0,
130627,13,207,8,2011,6,17,3,12,0,1,1,0,11.0,,2,,
130628,13,285,8,2011,6,13,1,12,0,1,1,0,5.0,101.0,6,,1.0
130629,13,57,8,2011,7,18,16,12,0,1,1,0,0.0,27.0,2,1.0,
130630,13,135,8,2011,7,2,9,12,0,1,1,1,8.0,31.0,4,,1.0
130631,13,217,8,2011,7,16,14,12,0,1,1,1,,,5,,
130632,13,135,8,2011,1,12,11,25,0,1,1,0,9.0,14.0,1,,
130633,13,45,8,2011,2,20,16,34,0,1,1,0,5.0,22.0,2,,1.0
130634,13,89,8,2011,4,21,13,8,0,1,1,0,10.0,6.0,7,,
130635,13,143,7,2011,3,12,4,12,0,1,1,0,4.0,25.0,4,,
130636,13,117,7,2011,7,9,14,12,0,1,1,0,6.0,32.0,4,,1.0
130637,13,223,8,2011,2,6,13,12,0,1,1,0,6.0,29.0,5,,
130638,13,175,8,2011,4,5,1,12,0,1,2,0,14.0,31.0,5,,
130639,13,287,8,2011,4,2,1,12,0,1,1,0,6.0,22.0,3,,
130640,13,103,8,2011,5,13,4,12,0,10,1,0,5.0,72.0,5,,
130641,13,119,8,2011,6,17,3,32,0,6,1,0,5.0,40.0,1,,
130642,13,121,8,2011,6,4,14,30,0,1,1,1,,,1,,
130643,13,223,8,2011,6,23,13,12,0,1,1,1,,,4,,
130644,13,237,8,2011,6,7,15,8,0,1,1,0,,,2,,1.0
130645,13,77,8,2011,1,0,3,12,0,1,1,1,,,3,,
130646,13,217,8,2011,1,9,15,35,0,10,1,0,4.0,37.0,3,,
130647,13,245,8,2011,1,1,13,12,0,10,1,0,7.0,20.0,4,1.0,
130648,13,303,8,2011,1,19,6,12,0,1,1,0,,,7,,
130649,13,155,8,2011,2,13,3,12,1,1,3,0,12.0,86.0,8,,
130650,13,147,8,2011,3,17,4,32,0,1,1,0,,,1,,
130651,13,285,8,2011,4,7,13,12,0,1,1,0,0.0,47.0,2,,
130652,13,187,8,2011,5,21,6,32,0,1,1,1,,,1,,
130653,13,29,8,2011,6,19,2,12,0,2,1,0,20.0,61.0,4,,1.0
130654,13,121,8,2011,6,15,11,42,0,1,1,0,,,1,,
130655,13,233,8,2011,6,5,6,42,0,1,1,1,,,5,1.0,
130656,13,77,8,2011,7,10,14,32,0,1,1,0,,,1,,
130657,13,135,8,2011,7,10,13,12,0,1,1,0,7.0,14.0,4,,1.0
130658,13,149,8,2011,7,21,5,12,0,1,1,0,12.0,24.0,3,,
130659,13,207,8,2011,1,21,1,12,0,1,1,0,7.0,21.0,4,,
130660,13,103,8,2011,2,15,3,12,0,1,1,0,,,2,,
130661,13,115,8,2011,2,16,13,12,0,1,1,0,14.0,38.0,3,,
130662,13,63,8,2011,7,3,16,12,0,1,1,2,2.0,27.0,2,,1.0
130663,13,67,8,2011,7,20,11,12,0,10,1,0,6.0,,4,,
130664,13,311,8,2011,1,20,3,42,0,10,1,0,,,2,,
130665,13,15,8,2011,2,13,2,12,0,1,1,0,10.0,64.0,2,,
130666,13,129,8,2011,2,15,3,12,0,1,1,1,11.0,17.0,3,,
130667,13,143,8,2011,3,12,2,12,0,1,1,1,3.0,35.0,2,,
130668,13,63,8,2011,5,16,13,8,0,1,3,1,,,4,1.0,1.0
130669,13,95,8,2011,3,19,3,32,0,1,1,0,5.0,55.0,1,,
130670,13,95,8,2011,4,16,13,12,0,1,1,0,2.0,72.0,2,,
130671,13,285,8,2011,6,20,14,12,0,10,1,0,,,2,,1.0
130672,13,71,8,2011,3,0,3,34,0,1,1,1,,,1,,1.0
130673,13,139,8,2011,3,6,14,12,0,10,1,0,13.0,58.0,4,,
130674,13,139,8,2011,3,7,14,12,0,1,1,0,,,4,,
130675,13,15,7,2011,1,18,1,1,0,1,1,0,,,1,,
130676,13,15,8,2011,7,21,6,34,0,1,1,1,15.0,,3,1.0,
130677,13,89,8,2011,3,9,14,12,0,1,1,0,14.0,32.0,3,,1.0
130678,13,121,9,2011,5,6,16,12,0,1,1,0,,,3,,
130679,13,313,9,2011,5,1,16,33,0,1,1,1,5.0,20.0,4,1.0,
130680,13,157,9,2011,6,18,1,24,0,1,1,0,12.0,65.0,5,,
130681,13,281,9,2011,6,15,3,24,0,1,1,0,12.0,26.0,1,,
130682,13,57,9,2011,7,1,14,33,0,1,1,1,,,1,1.0,
130683,13,71,9,2011,7,14,3,12,0,1,1,0,,7.0,3,,
130684,13,247,9,2011,7,22,15,34,0,1,1,0,5.0,,3,1.0,1.0
130685,13,131,9,2011,1,4,6,42,0,2,1,1,9.0,,1,1.0,1.0
130686,13,231,9,2011,2,1,6,34,0,2,1,0,13.0,36.0,2,1.0,
130687,13,57,9,2011,3,8,9,35,0,2,1,0,0.0,45.0,1,,
130688,13,133,9,2011,3,13,9,34,0,10,1,0,13.0,22.0,2,,
130689,13,139,9,2011,3,9,11,59,0,10,1,1,6.0,62.0,1,,
130690,13,19,9,2011,4,7,6,32,0,1,1,0,12.0,57.0,1,,
130691,13,39,9,2011,4,2,1,12,0,1,1,0,,,2,,
130692,13,65,9,2011,4,14,4,1,0,1,1,0,,,2,,
130693,13,121,9,2011,4,4,11,8,0,1,1,0,,,2,,
130694,13,121,9,2011,4,6,11,52,0,2,1,1,,,1,,
130695,13,121,9,2011,4,6,13,12,0,1,1,0,5.0,29.0,3,1.0,
130696,13,207,9,2011,4,4,1,14,0,1,1,0,15.0,,2,,
130697,13,233,9,2011,4,20,16,8,0,10,1,0,5.0,41.0,2,,
130698,13,315,9,2011,4,6,4,34,0,10,1,0,,,1,1.0,
130699,13,135,9,2011,7,8,14,12,0,1,1,0,,,2,,
130700,13,135,9,2011,7,15,15,34,0,1,1,0,3.0,23.0,1,,
130701,13,67,9,2011,3,23,14,8,0,1,1,0,5.0,25.0,2,,
130702,13,89,9,2011,3,23,14,12,0,1,1,0,,,2,,1.0
130703,13,135,9,2011,4,17,11,54,0,1,1,0,11.0,41.0,3,,1.0
130704,13,207,9,2011,5,16,3,12,0,1,1,0,20.0,73.0,3,,
130705,13,135,9,2011,6,0,11,8,0,10,1,0,,,3,,
130706,13,89,9,2011,1,21,15,33,0,1,1,1,3.0,32.0,1,,1.0
130707,13,121,9,2011,4,15,13,8,0,10,1,0,8.0,30.0,2,,
130708,13,9,9,2011,5,0,14,43,0,2,2,0,15.0,13.0,4,1.0,
130709,13,21,9,2011,5,0,15,59,0,2,1,0,6.0,,1,,
130710,13,135,9,2011,6,19,14,12,0,1,1,0,,,3,,
130711,13,285,9,2011,6,17,13,12,0,1,1,0,,,2,,
130712,13,21,9,2011,1,11,5,35,0,10,1,0,,,1,,
130713,13,121,9,2011,1,2,11,8,0,1,1,0,8.0,,2,,1.0
130714,13,59,9,2011,3,1,15,12,0,10,1,0,8.0,,2,,1.0
130715,13,89,9,2011,3,23,12,33,0,1,1,1,,,1,,
130716,13,89,9,2011,5,9,11,14,0,1,1,0,,,2,,
130717,13,297,9,2011,6,3,15,42,0,1,1,0,12.0,61.0,1,,
130718,13,89,9,2011,3,15,14,12,0,2,1,0,5.0,35.0,3,,
130719,13,135,9,2011,3,9,13,12,0,1,1,1,5.0,50.0,2,,
130720,13,303,8,2011,1,12,14,12,0,1,1,0,,,3,,
130721,13,135,10,2011,5,19,16,8,0,1,1,0,5.0,21.0,2,,1.0
130722,13,67,8,2011,3,2,15,24,0,1,1,0,,,1,,
130723,13,103,9,2011,5,21,4,12,0,1,1,0,,,2,,
130724,13,133,9,2011,5,18,3,1,0,1,1,0,4.0,73.0,1,,
130725,13,217,9,2011,5,12,14,1,0,10,1,0,8.0,33.0,1,,1.0
130726,13,111,9,2011,6,9,4,1,0,10,1,0,,,1,,
130727,13,321,9,2011,6,15,2,34,0,1,1,0,7.0,40.0,1,,
130728,13,141,9,2011,7,17,5,11,0,1,2,0,,,2,,
130729,13,259,9,2011,7,20,3,8,0,1,1,0,7.0,50.0,3,,
130730,13,295,9,2011,7,0,4,32,0,1,1,0,,,1,,
130731,13,297,9,2011,7,11,6,1,0,1,1,0,8.0,15.0,1,,
130732,13,31,9,2011,1,17,6,12,0,1,1,0,9.0,46.0,2,,1.0
130733,13,217,9,2011,1,10,14,12,0,1,2,0,,,2,,
130734,13,297,9,2011,1,13,6,34,0,1,1,0,15.0,31.0,2,,1.0
130735,13,313,9,2011,1,11,14,12,0,10,1,0,10.0,32.0,4,,
130736,13,71,9,2011,3,13,15,12,0,1,1,0,10.0,26.0,2,,
130737,13,241,9,2011,3,10,6,8,0,10,1,0,,,2,,
130738,13,45,9,2011,4,17,1,42,0,1,1,0,6.0,104.0,1,,
130739,13,291,9,2011,5,15,6,42,0,10,1,0,47.0,,1,,
130740,13,171,9,2011,6,10,4,12,0,10,1,0,,,3,,
130741,13,217,9,2011,6,0,11,31,0,1,1,1,,,1,,
130742,13,291,9,2011,7,12,4,42,0,1,1,0,,,1,1.0,
130743,13,313,9,2011,7,19,11,24,0,1,2,1,35.0,,2,,1.0
130744,13,17,9,2011,5,10,16,10,0,10,1,0,8.0,12.0,1,,
130745,13,135,9,2011,1,1,12,52,0,10,1,1,8.0,18.0,1,1.0,
130746,13,183,9,2011,3,17,2,12,0,10,1,0,,,2,,
130747,13,137,9,2011,4,15,3,34,0,1,1,0,,,1,,
130748,13,151,9,2011,4,7,14,12,0,10,1,0,0.0,52.0,3,,
130749,13,45,9,2011,5,18,2,33,0,10,1,0,6.0,53.0,2,,1.0
130750,13,45,9,2011,5,19,4,12,0,2,2,0,,,5,,
130751,13,67,9,2011,6,17,16,30,0,1,1,0,,,1,,
130752,13,297,9,2011,6,11,14,12,0,1,1,0,,,2,,
130753,13,33,9,2011,7,4,6,8,0,1,1,0,,,2,,1.0
130754,13,139,9,2011,7,18,13,12,0,1,1,1,8.0,106.0,3,,
130755,13,43,9,2011,1,22,4,12,0,10,1,0,,,2,,1.0
130756,13,91,9,2011,4,13,6,35,0,1,1,0,,,1,,
130757,13,103,9,2011,4,8,4,12,0,5,1,0,,,3,,
130758,13,71,9,2011,5,21,2,42,0,1,1,0,,,1,,
130759,13,47,9,2011,6,5,16,53,0,1,1,1,,,1,,
130760,13,151,9,2011,6,5,2,34,0,1,1,0,0.0,,1,,
130761,13,151,9,2011,6,20,14,12,0,1,1,1,0.0,59.0,2,,
130762,13,221,9,2011,6,22,2,42,0,1,1,0,,,3,,1.0
130763,13,67,6,2011,5,14,14,12,0,1,1,0,6.0,,3,,
130764,13,67,9,2011,3,12,13,12,0,2,1,0,3.0,25.0,3,,
130765,13,121,9,2011,2,22,15,30,0,2,1,0,,,1,1.0,1.0
130766,13,245,9,2011,6,0,11,24,0,1,1,0,,,1,,
130767,13,133,8,2011,4,15,1,12,0,1,1,0,,,2,,
130768,13,245,9,2011,6,23,16,12,0,10,1,0,,,2,,
130769,13,45,10,2011,7,12,14,12,0,1,1,1,,,5,,
130770,13,121,10,2011,7,3,11,1,0,1,1,0,,,1,,
130771,13,151,4,2011,7,14,13,12,0,1,1,0,,,2,,
130772,13,153,5,2011,3,22,13,34,0,10,1,0,2.0,,1,,
130773,13,69,5,2011,6,4,2,12,0,1,1,0,,,2,,
130774,13,215,6,2011,5,0,13,8,0,1,1,0,4.0,8.0,2,,
130775,13,229,6,2011,3,0,4,34,0,1,1,1,,,1,,
130776,13,217,6,2011,5,2,14,30,0,10,1,0,,,1,,
130777,13,277,7,2011,1,9,2,34,0,1,1,0,,,3,1.0,
130778,13,151,7,2011,7,11,14,12,0,10,1,0,0.0,56.0,6,,
130779,13,13,9,2011,4,10,4,12,0,1,1,0,4.0,32.0,3,,
130780,13,71,9,2011,7,16,13,12,0,1,1,0,5.0,54.0,8,,
130781,13,87,9,2011,3,10,16,12,0,10,1,0,6.0,21.0,3,,
130783,13,243,10,2011,7,18,2,8,0,1,1,0,,,2,,
130784,13,245,10,2011,7,23,16,12,0,1,1,0,,,1,1.0,1.0
130785,13,255,10,2011,7,8,3,12,0,1,1,0,,,3,,
130786,13,279,10,2011,7,9,13,12,0,1,1,0,2.0,21.0,6,1.0,
130787,13,63,10,2011,1,3,14,42,0,1,1,0,0.0,51.0,4,1.0,1.0
130788,13,185,10,2011,1,18,5,1,0,1,1,1,,,2,,
130789,13,3,10,2011,2,15,5,34,0,1,1,0,,,1,,
130790,13,245,10,2011,2,7,14,12,0,1,1,0,,,2,,
130791,13,31,10,2011,3,18,2,12,0,1,1,0,,,2,,
130792,13,297,10,2011,3,23,4,42,0,1,1,0,,,1,,
130793,13,139,10,2011,4,19,11,1,0,10,1,0,,,1,,
130794,13,153,10,2011,6,6,13,8,0,1,1,0,6.0,23.0,2,,
130795,13,63,10,2011,7,22,13,12,0,1,1,0,0.0,45.0,7,1.0,2.0
130796,13,121,10,2011,7,20,11,12,0,10,1,0,10.0,37.0,8,,
130797,13,89,10,2011,7,5,11,8,1,1,1,0,10.0,17.0,2,,1.0
130798,13,135,10,2011,7,19,14,12,0,1,2,0,0.0,,3,,
130799,13,169,10,2011,7,20,3,12,0,1,3,1,27.0,39.0,5,,1.0
130800,13,139,10,2011,7,8,13,12,0,1,1,0,,,2,,
130801,13,207,10,2011,7,8,1,35,0,1,1,0,16.0,29.0,3,,
130802,13,185,10,2011,1,2,14,34,0,10,2,1,,,2,1.0,
130803,13,255,10,2011,7,10,6,12,0,1,1,0,,,7,,
130804,13,257,10,2011,7,18,2,12,0,1,1,1,,,4,,
130805,13,95,10,2011,1,1,13,30,0,1,1,0,3.0,25.0,2,,
130806,13,153,10,2011,4,10,3,8,0,1,1,0,17.0,,4,,1.0
130807,13,59,10,2011,2,12,13,12,0,2,2,0,7.0,30.0,4,1.0,1.0
130808,13,63,10,2011,2,3,13,8,0,1,1,0,0.0,25.0,3,,
