ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
170092,17,163,2,2013,1,3,13,12,0,1,1,1,,,6,,
170093,17,189,3,2013,6,20,1,8,0,4,2,0,,,4,,
170094,17,203,2,2013,7,3,4,1,0,1,1,1,,,5,1.0,
170095,17,169,3,2013,3,22,2,12,0,6,1,0,,,2,1.0,
170096,17,167,3,2013,5,8,13,12,0,1,1,0,,,2,,
170098,17,89,1,2013,2,17,15,8,0,1,1,0,,,3,1.0,1.0
170099,17,31,1,2013,7,9,14,42,0,1,1,0,,,2,1.0,
170100,17,89,2,2013,3,11,3,12,0,1,1,0,,,2,,
170101,17,125,2,2013,4,15,3,12,0,1,1,0,,,4,,
170102,17,167,2,2013,7,14,4,34,0,1,1,0,,,1,,
170103,17,157,3,2013,7,7,4,34,0,1,1,1,,,2,,1.0
170104,17,31,2,2013,6,13,15,12,0,1,1,0,,,4,1.0,
170105,17,95,2,2013,7,19,3,1,0,1,1,0,,,2,,
170106,17,89,2,2013,1,17,13,42,0,1,1,0,,,1,,
170107,17,31,2,2013,3,20,15,12,0,1,1,1,,,3,1.0,
170108,17,89,2,2013,4,6,15,8,0,1,1,0,,,2,,
170109,17,119,2,2013,5,5,13,21,0,1,1,0,,,1,,
170110,17,197,3,2013,2,0,16,33,0,2,1,1,,,4,1.0,
170111,17,31,3,2013,3,15,11,12,0,4,1,0,,,2,1.0,
170112,17,119,3,2013,6,13,13,12,0,1,2,0,,,2,,
170113,17,113,3,2013,3,22,1,12,0,4,1,0,0.0,,9,1.0,
170114,17,31,1,2013,7,0,13,24,0,1,2,1,,,3,1.0,
170115,17,201,2,2013,1,12,13,12,0,1,1,0,,,4,1.0,1.0
170116,17,31,2,2013,1,5,11,12,0,1,1,1,,,4,1.0,1.0
170117,17,63,3,2013,7,0,1,12,0,1,1,1,,,2,1.0,1.0
170118,17,23,3,2013,3,10,1,12,0,1,2,0,,,3,,
170119,17,31,3,2013,1,15,13,12,0,1,1,0,,,7,,
170120,17,137,3,2013,6,17,4,1,0,1,1,1,,,1,1.0,
170121,17,43,3,2013,7,19,11,38,0,1,1,0,,,4,,
170122,17,31,3,2013,1,4,11,1,0,2,2,0,,,2,1.0,
170123,17,31,3,2013,7,1,16,12,0,1,1,1,,,2,,2.0
170124,17,31,3,2013,1,0,11,20,0,1,1,1,,,1,,
170125,17,197,3,2013,3,7,6,24,0,99,4,0,,,4,,
170126,17,133,3,2013,7,0,4,35,0,1,1,0,,,1,1.0,
170127,17,143,3,2013,2,23,14,12,0,1,1,1,,,2,1.0,
170129,17,31,2,2013,5,15,13,12,0,1,1,0,,,5,1.0,1.0
170130,17,31,3,2013,1,14,13,12,0,2,1,0,,,2,1.0,1.0
170131,17,107,3,2013,4,21,6,34,0,1,1,0,,,1,1.0,
170132,17,37,3,2013,7,13,6,34,0,1,1,0,,,1,1.0,
170133,17,105,3,2013,2,10,6,38,0,2,1,0,,,1,1.0,
170134,17,133,3,2013,6,20,4,34,0,1,1,1,,,1,1.0,
170135,17,123,3,2013,2,14,6,12,0,1,1,0,,,2,,
170136,17,97,2,2013,2,19,14,38,0,2,2,1,,,2,,
170137,17,161,2,2013,4,1,16,48,0,1,1,1,,,1,1.0,
170138,17,19,3,2013,3,14,4,12,0,4,2,0,,,3,1.0,
170139,17,51,3,2013,5,4,6,1,0,1,1,1,,,3,1.0,
170140,17,197,3,2013,4,1,11,12,0,1,1,1,,,2,,1.0
170141,17,31,3,2013,5,20,13,8,0,1,1,0,,,2,,1.0
170142,17,31,1,2013,5,6,14,9,0,1,1,0,,,2,,
170143,17,201,3,2013,3,1,15,42,0,1,1,1,,,1,1.0,1.0
170144,17,111,2,2013,7,10,13,12,0,1,1,0,,,3,,
170145,17,19,3,2013,6,11,11,34,0,4,1,0,,,2,1.0,
170146,17,163,3,2013,1,19,4,34,0,2,1,0,,,2,1.0,
170147,17,31,3,2013,6,19,13,53,0,1,1,0,,,1,1.0,
170148,17,145,3,2013,6,16,3,12,0,1,2,0,,,6,,
170149,17,19,3,2013,1,16,13,12,0,1,1,0,,,4,,
170150,17,83,3,2013,5,16,16,53,0,1,1,1,,,1,1.0,
170151,17,89,2,2013,6,18,13,12,0,1,1,0,,,3,1.0,
170152,17,111,1,2013,1,13,13,34,0,1,2,1,,,2,,
170153,17,115,2,2013,2,3,3,53,0,1,1,0,7.0,,1,,
170154,17,11,3,2013,2,9,3,12,0,4,1,0,,,3,1.0,
170155,17,121,3,2013,3,17,1,12,0,1,1,0,,,2,,
170156,17,31,3,2013,3,3,15,46,0,1,1,0,,,1,,
170157,17,59,3,2013,4,13,3,42,0,1,1,0,,,1,,1.0
170158,17,179,3,2013,1,11,6,1,0,1,1,1,,,1,1.0,1.0
170159,17,115,3,2013,6,10,3,12,0,1,1,0,,,3,,
170160,17,163,3,2013,6,20,14,12,0,2,2,1,,,5,,
170161,17,1,3,2013,3,16,2,12,0,6,1,0,,,2,1.0,
170162,17,141,3,2013,5,23,6,48,0,1,1,1,,,1,1.0,1.0
170163,17,37,3,2013,5,11,14,12,0,1,3,0,,,4,,
170164,17,31,3,2013,6,5,13,8,0,1,1,0,,,2,,
170165,17,27,3,2013,7,19,4,32,0,1,1,1,,,3,1.0,
170167,17,31,3,2013,5,21,15,42,0,1,1,1,,,7,1.0,
170168,17,97,2,2013,1,6,11,12,0,1,1,0,,,5,,1.0
170169,17,31,3,2013,6,4,13,12,0,1,2,2,,,4,,
170170,17,201,3,2013,1,22,14,1,0,1,1,1,,,3,1.0,1.0
170171,17,89,3,2013,3,19,11,12,0,1,1,0,,,2,2.0,
170172,17,111,3,2013,6,21,6,38,0,1,1,1,,,1,,
170173,17,31,3,2013,1,3,11,12,0,2,1,2,,,3,1.0,1.0
170174,17,33,3,2013,2,7,4,12,0,4,1,0,,,2,1.0,
170175,17,51,4,2013,2,16,5,34,0,1,1,0,,,1,,
170176,17,119,4,2013,1,12,14,12,0,1,1,0,,,2,,
170177,17,31,4,2013,4,9,13,12,0,1,1,1,,,5,,
170178,17,201,3,2013,7,4,12,12,0,1,1,0,,,2,,
170179,17,163,3,2013,2,1,14,21,1,2,1,0,,,2,1.0,
170180,17,111,3,2013,6,10,15,59,0,4,1,0,,,1,,
170181,17,187,4,2013,3,14,13,12,0,1,1,0,,,3,,
170182,17,145,4,2013,5,14,2,12,0,1,1,0,,,2,,
170184,17,117,4,2013,7,22,3,12,0,1,1,0,,,2,1.0,
170185,17,31,3,2013,5,23,11,12,0,10,1,0,,,2,,
170186,17,31,4,2013,3,13,11,1,0,1,1,0,,,1,1.0,
170187,17,101,2,2013,3,0,3,8,0,2,1,0,,,2,,
170188,17,145,3,2013,3,13,4,12,0,1,1,0,,,3,1.0,
170189,17,19,4,2013,7,21,11,42,0,1,1,1,,,1,,
170190,17,35,4,2013,7,15,3,12,0,1,1,1,,,5,,
170191,17,27,4,2013,5,20,5,12,0,1,1,1,,,2,,1.0
170192,17,35,4,2013,7,11,3,31,0,1,1,0,,,1,,
170193,17,79,4,2013,7,17,6,34,0,1,1,1,,,2,,
170194,17,139,4,2013,5,8,4,12,0,1,1,0,,,2,,
170195,17,119,4,2013,7,21,14,9,0,1,1,1,,,2,1.0,
170196,17,31,4,2013,6,23,15,12,0,1,1,1,,,5,1.0,1.0
170197,17,29,4,2013,3,12,4,12,0,2,1,0,,,2,,
170198,17,151,4,2013,3,21,3,42,0,1,1,0,,,1,,
170200,17,97,4,2013,2,14,15,12,0,1,1,0,,,3,,
170201,17,31,4,2013,1,1,13,8,0,1,1,0,,,2,,
170202,17,43,4,2013,2,1,13,33,0,1,1,1,,,2,1.0,
170203,17,183,4,2013,5,1,3,34,0,1,1,0,,,1,1.0,
170204,17,19,4,2013,7,9,4,12,0,1,1,0,,,5,,
170205,17,181,4,2013,6,3,1,8,0,1,1,0,,,3,,
170207,17,43,3,2013,5,3,15,33,0,1,2,0,,,2,,
170208,17,31,4,2013,7,3,15,12,2,1,1,1,,,2,1.0,1.0
170209,17,31,4,2013,5,5,11,12,0,2,2,0,,,9,1.0,1.0
170210,17,89,4,2013,2,20,1,12,0,1,1,0,,,2,,
170211,17,81,4,2013,5,13,1,12,1,1,1,0,,,4,,
170212,17,31,4,2013,6,22,16,33,0,1,1,1,,,3,1.0,
170213,17,77,4,2013,7,19,4,52,0,1,1,0,,,2,1.0,1.0
170214,17,81,4,2013,3,5,3,11,0,1,1,0,,,1,,
170215,17,89,4,2013,5,4,13,53,0,2,1,1,,,1,,
170216,17,63,4,2013,1,19,14,12,0,1,1,0,,,5,1.0,
170217,17,187,4,2013,2,18,4,12,0,1,1,1,,,2,,
170218,17,43,3,2013,7,19,13,12,0,1,2,0,,,3,1.0,
170219,17,31,4,2013,1,23,13,12,0,1,1,1,,,2,,1.0
170220,17,157,4,2013,5,11,3,12,0,1,1,0,,,2,,
170221,17,21,4,2013,7,21,3,12,0,2,1,1,,,3,,
170222,17,31,4,2013,7,22,15,38,0,1,1,1,,,1,,
170223,17,31,4,2013,7,11,13,12,0,1,1,0,,,3,,
170224,17,167,4,2013,7,15,14,33,0,2,1,1,,,1,,
170225,17,93,4,2013,5,8,2,12,0,1,1,0,,,2,,
170226,17,197,4,2013,7,15,11,12,1,1,2,0,,,4,,
170227,17,19,4,2013,1,2,1,1,0,1,1,1,,,1,,
170228,17,167,5,2013,5,10,11,1,0,1,1,0,,,3,1.0,1.0
170229,17,55,4,2013,7,22,6,42,0,1,1,1,,,3,,
170230,17,33,4,2013,6,18,2,12,0,1,1,0,,,5,,
170231,17,23,4,2013,7,20,4,34,0,1,1,1,,,1,1.0,
170232,17,193,4,2013,2,11,2,12,0,1,1,0,,,3,,
170233,17,131,4,2013,6,15,4,34,0,1,1,0,,,1,1.0,
170234,17,31,3,2013,6,13,14,12,0,4,1,0,,,4,1.0,
170235,17,31,3,2013,3,3,13,12,0,5,1,1,,,2,,
170236,17,97,3,2013,6,20,15,8,0,1,1,0,,,2,1.0,1.0
170237,17,31,3,2013,7,1,13,8,0,1,1,1,,,2,,1.0
170238,17,57,4,2013,5,22,6,42,0,1,1,1,,,5,1.0,
170239,17,191,4,2013,2,5,2,12,0,5,1,0,,,2,,
170240,17,85,4,2013,3,11,4,1,0,1,1,0,,,1,,
170241,17,97,5,2013,5,14,13,9,0,10,1,0,,,2,,
170242,17,147,3,2013,5,8,6,12,0,1,1,0,,,2,,
170243,17,95,4,2013,7,8,14,12,0,1,1,1,,,2,1.0,
170244,17,201,4,2013,2,16,13,12,0,1,1,0,,,5,,
170245,17,31,4,2013,2,5,16,8,0,1,1,0,,,2,1.0,1.0
170247,17,197,5,2013,5,16,13,12,0,2,1,0,,,4,,
170248,17,31,1,2013,7,22,13,12,0,1,2,1,,,4,,2.0
170249,17,31,3,2013,6,17,14,12,0,1,1,0,,,2,,
170250,17,31,3,2013,3,18,14,9,0,1,1,0,,,2,,
170251,17,97,4,2013,6,8,13,12,0,1,1,0,,,9,,
170252,17,75,4,2013,7,15,4,24,0,1,1,1,,,1,1.0,
170253,17,123,5,2013,4,15,3,12,0,1,2,0,,,2,1.0,
170254,17,43,5,2013,1,10,14,12,0,1,1,0,,,3,,
170255,17,31,5,2013,6,23,15,12,0,2,2,2,,,3,1.0,2.0
170256,17,97,4,2013,5,20,13,8,0,1,1,0,,,2,,
170257,17,113,5,2013,4,3,13,30,0,1,1,1,,,1,,
170258,17,165,5,2013,4,12,5,9,0,1,1,0,,,2,,
170260,17,31,5,2013,4,10,14,12,0,1,1,0,,,4,,
170261,17,31,5,2013,6,22,13,8,0,10,1,0,,,2,,
170262,17,163,5,2013,3,1,13,8,0,1,1,0,,,3,,
170263,17,31,5,2013,4,12,11,12,0,1,1,0,,,2,,1.0
170264,17,31,1,2013,3,10,15,12,0,1,2,1,,,2,,1.0
170265,17,109,3,2013,1,12,4,1,0,1,1,1,,,1,,
170266,17,179,3,2013,1,5,13,59,0,1,1,1,,,2,1.0,
170267,17,31,4,2013,5,15,14,12,0,10,1,1,,,2,,
170269,17,85,4,2013,1,18,4,59,0,1,1,0,,,3,1.0,
170270,17,191,5,2013,7,3,2,21,0,2,1,1,,,1,,
170271,17,183,5,2013,4,13,3,12,0,1,1,0,,,2,,
170272,17,183,5,2013,2,13,14,12,0,1,1,0,,,2,,1.0
170273,17,31,5,2013,3,9,13,9,0,1,1,0,,,2,1.0,
170275,17,83,5,2013,7,20,4,34,0,1,1,1,,,2,1.0,
170276,17,31,5,2013,2,6,11,12,0,1,1,0,,,4,1.0,
170277,17,141,5,2013,2,7,4,12,0,1,1,0,,,3,,
170278,17,51,5,2013,2,9,1,1,0,1,5,0,,,11,,1.0
170279,17,163,5,2013,4,10,3,12,0,1,1,0,,,2,,
170280,17,11,5,2013,2,21,1,12,0,2,1,1,0.0,,2,1.0,
170281,17,97,4,2013,3,6,14,12,0,1,1,0,,,3,1.0,
170282,17,119,5,2013,3,18,14,38,0,1,1,1,,,1,1.0,
170283,17,31,1,2013,3,13,16,5,0,1,1,0,,,2,,
170284,17,31,4,2013,2,8,11,8,0,1,1,0,,,2,,
170285,17,97,5,2013,4,14,14,33,0,1,1,1,,,1,,1.0
170287,17,31,5,2013,4,22,14,12,0,1,1,0,,,2,,1.0
170288,17,89,5,2013,4,6,13,12,0,1,1,0,,,2,,
170289,17,105,5,2013,7,22,13,12,0,1,1,0,,,2,,1.0
170290,17,191,5,2013,3,20,4,34,0,1,1,1,,,1,,
170291,17,153,5,2013,4,18,4,34,0,1,1,0,,,1,1.0,1.0
170292,17,31,4,2013,3,15,15,8,0,1,1,0,,,2,,
170293,17,43,5,2013,7,14,16,8,0,1,1,0,,,3,,
170294,17,61,5,2013,7,19,13,12,0,1,2,0,,,3,1.0,
170295,17,17,5,2013,6,7,14,12,0,1,1,0,,,2,,
170296,17,31,5,2013,3,21,13,9,0,1,1,0,,,2,,
170297,17,167,5,2013,6,16,13,12,0,1,1,0,,,3,,
170298,17,99,5,2013,4,13,4,12,0,1,1,0,,,2,,
170299,17,31,5,2013,1,2,16,12,0,1,2,2,,,5,,
170300,17,149,6,2013,7,0,3,3,0,1,2,1,,,2,,
170301,17,103,5,2013,6,15,1,34,0,2,1,0,,,1,1.0,
170302,17,31,4,2013,4,3,13,9,0,1,1,0,,,2,1.0,
170303,17,163,4,2013,1,6,13,12,0,1,2,1,,,8,,
170304,17,89,4,2013,6,15,16,15,0,1,1,0,,,2,,
170305,17,31,4,2013,1,0,13,8,0,2,1,1,,,3,1.0,
170306,17,163,4,2013,3,5,4,8,0,1,1,0,,,2,,
170307,17,199,5,2013,2,12,13,12,0,1,1,0,,,2,,
170308,17,99,5,2013,2,18,4,1,0,1,1,1,,,1,,
170309,17,201,5,2013,4,23,13,12,0,1,1,0,,,2,,1.0
170311,17,43,5,2013,4,9,14,12,1,1,1,0,,,2,1.0,
170312,17,31,5,2013,6,21,13,33,0,1,1,1,,,1,1.0,1.0
170313,17,97,5,2013,6,0,14,8,0,1,1,0,,,2,,1.0
170314,17,31,3,2013,3,15,15,42,0,1,1,0,,,1,1.0,
170315,17,43,5,2013,6,0,13,9,0,2,1,0,,,3,,
170316,17,31,6,2013,4,0,11,12,0,1,1,1,,,3,1.0,1.0
170317,17,185,5,2013,6,22,6,34,0,1,1,1,,,1,,
170318,17,203,6,2013,2,8,1,12,0,1,1,0,,,6,,
170319,17,171,6,2013,3,22,4,1,0,1,1,0,,,2,1.0,
170320,17,31,5,2013,1,18,13,12,0,1,1,0,,,3,,
170321,17,19,6,2013,4,18,14,12,0,1,1,0,,,2,,
170322,17,75,6,2013,5,12,6,9,0,1,1,0,,,2,,
170323,17,19,6,2013,1,14,1,1,0,1,1,0,,,4,,
170324,17,31,4,2013,7,2,13,33,0,1,1,1,,,1,,
170325,17,197,6,2013,3,0,11,12,1,1,1,1,,,3,1.0,
170326,17,201,4,2013,4,14,13,12,1,2,1,0,,,2,1.0,
170327,17,29,5,2013,3,18,16,24,0,1,1,0,,,1,,
170328,17,151,5,2013,4,23,6,42,0,1,1,0,,,1,1.0,
170329,17,141,5,2013,2,12,2,42,0,1,1,0,,,1,,
170330,17,31,5,2013,2,23,13,8,0,2,1,0,,,2,1.0,
170331,17,31,5,2013,4,18,13,9,0,1,1,1,,,7,,
170332,17,137,6,2013,2,5,3,32,0,1,1,1,,,1,,
170333,17,115,6,2013,3,12,6,9,0,1,1,0,,,2,,
170334,17,31,6,2013,5,23,11,12,0,1,1,1,,,2,1.0,
170335,17,181,6,2013,5,15,2,12,0,1,1,0,,,3,,
170336,17,143,5,2013,7,9,13,12,0,1,1,0,,,2,,
170337,17,31,6,2013,4,10,13,8,0,1,1,0,,,2,,1.0
170338,17,115,6,2013,5,0,14,8,0,1,1,0,,,2,,
170340,17,91,6,2013,2,12,13,12,0,1,1,0,,,2,,
170341,17,113,6,2013,3,4,1,12,0,1,1,0,,,3,,
170342,17,31,4,2013,3,22,14,8,0,2,1,1,,,2,,
170344,17,97,4,2013,1,11,14,12,0,1,1,0,,,5,,
170345,17,31,5,2013,1,12,14,12,0,1,1,0,,,4,,1.0
170346,17,31,5,2013,2,20,13,8,0,1,1,0,,,2,,
170347,17,39,6,2013,7,7,2,33,0,1,1,0,,,2,,
170348,17,35,6,2013,3,21,3,12,0,1,1,1,,,3,1.0,
170349,17,77,6,2013,4,5,6,42,0,1,1,1,,,2,1.0,
170350,17,31,6,2013,3,3,16,33,0,1,1,1,,,1,1.0,
170351,17,165,6,2013,3,14,2,12,0,1,1,0,,,3,,
170352,17,73,6,2013,6,14,6,12,0,1,2,0,,,3,,
170353,17,75,6,2013,7,23,1,8,0,1,1,0,,,2,,
170354,17,95,5,2013,4,21,6,30,0,1,1,1,,,8,,1.0
170355,17,157,5,2013,6,15,6,8,0,1,1,0,,,3,,1.0
170356,17,199,5,2013,4,21,14,8,0,1,1,1,,,2,,
170358,17,91,6,2013,7,1,13,34,0,1,1,1,,,1,1.0,
170359,17,21,6,2013,4,14,13,12,0,1,1,0,,,3,1.0,
170360,17,201,6,2013,5,21,13,12,0,1,1,1,,,2,1.0,
170361,17,45,6,2013,7,14,3,1,0,1,1,1,,,1,,
170362,17,31,6,2013,4,4,13,38,0,1,1,1,,,1,,
170363,17,31,5,2013,6,15,14,8,0,1,1,0,,,2,,
170364,17,119,6,2013,6,2,13,9,0,1,1,0,,,2,,
170365,17,81,6,2013,6,21,3,12,0,1,2,1,,,3,,
170366,17,31,1,2013,7,23,15,33,0,1,1,1,,,2,1.0,1.0
170367,17,93,5,2013,5,13,4,12,0,1,1,0,,,3,,
170368,17,31,3,2013,6,12,14,30,0,1,1,0,,,2,,
170369,17,21,6,2013,7,22,2,8,0,2,1,0,,,4,,
170370,17,31,6,2013,4,21,13,8,0,10,1,1,5.0,19.0,2,1.0,
170371,17,119,6,2013,2,11,11,1,0,1,1,0,,,1,,
170372,17,23,6,2013,3,11,4,12,0,1,1,0,,,2,,
170374,17,31,6,2013,6,16,13,12,0,1,1,1,,,13,,1.0
170375,17,115,6,2013,5,22,13,31,0,1,1,1,,,1,1.0,
170376,17,55,6,2013,3,16,3,12,0,1,2,0,,,3,,1.0
170377,17,31,5,2013,3,16,13,12,0,1,1,0,,,3,1.0,1.0
170378,17,31,6,2013,6,3,15,8,0,1,1,0,,,2,,1.0
170379,17,81,6,2013,7,14,11,44,1,1,1,0,,,2,,
170380,17,29,6,2013,1,5,1,1,0,1,1,0,,,9,,
170381,17,89,5,2013,4,12,13,12,0,1,1,0,,,2,,
170382,17,199,5,2013,7,16,16,1,0,1,1,1,,,1,1.0,1.0
170383,17,189,5,2013,4,8,4,34,0,1,1,0,,,1,1.0,
170384,17,89,5,2013,2,10,13,12,0,1,1,0,,,3,,
170385,17,77,6,2013,1,13,14,12,0,1,1,0,,,8,,
170386,17,31,6,2013,1,19,14,14,0,1,1,0,,,2,,
170387,17,111,6,2013,6,4,2,32,0,1,1,1,,,1,,
170388,17,31,6,2013,5,5,14,19,0,2,1,0,,,1,,
170389,17,31,6,2013,5,15,15,8,0,1,1,0,,,2,,
170391,17,199,6,2013,1,22,4,8,0,1,1,0,,,4,,
170392,17,89,6,2013,4,18,13,1,0,1,1,1,,,1,,
170393,17,89,6,2013,5,14,6,9,0,1,1,0,,,2,1.0,
170394,17,143,7,2013,1,2,13,33,0,1,1,1,,,1,,
170395,17,163,7,2013,5,20,3,12,0,1,1,2,,,3,2.0,
170396,17,83,7,2013,5,1,4,35,0,1,1,1,,,1,1.0,
170397,17,197,7,2013,5,21,13,8,0,1,1,0,,,2,,1.0
170398,17,197,7,2013,6,20,16,1,0,1,2,0,,,2,1.0,
170399,17,163,6,2013,1,0,15,42,0,1,1,1,,,1,,1.0
170400,17,7,6,2013,1,13,13,12,0,1,1,0,,,2,,
170401,17,89,6,2013,2,7,16,1,0,1,1,0,,,1,1.0,
170402,17,43,5,2013,7,3,13,34,0,1,1,1,,,1,1.0,1.0
170403,17,163,6,2013,5,23,16,42,0,1,1,1,,,3,1.0,1.0
170404,17,31,6,2013,2,17,13,32,0,2,1,0,,,1,,
170405,17,163,5,2013,7,15,16,8,0,1,1,0,,,4,,1.0
170406,17,29,7,2013,7,21,4,9,0,1,1,1,,,6,,
170407,17,167,6,2013,7,19,13,12,0,1,1,0,,,3,,
170408,17,43,4,2013,5,22,15,1,0,1,1,1,,,2,1.0,
170409,17,201,6,2013,2,12,3,12,0,1,1,0,,,3,,
170410,17,97,6,2013,1,22,13,34,0,1,1,1,,,2,,
170411,17,31,7,2013,6,13,11,12,1,1,1,0,,,3,,
170412,17,23,7,2013,3,7,2,12,0,1,1,0,,,2,,
170413,17,197,7,2013,7,18,12,12,0,1,1,1,,,3,,
170414,17,63,7,2013,7,10,4,12,0,1,1,0,,,3,,1.0
170415,17,179,7,2013,6,6,14,30,0,1,1,0,,,3,1.0,
170416,17,31,2,2013,3,20,14,24,0,1,3,0,,,3,,
170417,17,197,7,2013,5,8,6,32,0,1,1,1,,,2,1.0,
170418,17,141,4,2013,1,18,3,34,0,1,1,0,,,1,1.0,
170419,17,167,7,2013,4,23,14,33,0,1,1,0,,,1,1.0,
170420,17,61,7,2013,5,2,4,34,0,1,1,1,,,1,1.0,
170421,17,137,7,2013,4,23,13,12,0,1,2,0,,,4,,
170422,17,97,4,2013,6,12,14,12,0,1,1,0,,,2,1.0,
170423,17,31,3,2013,7,3,13,30,0,1,1,1,,,1,1.0,1.0
170424,17,91,7,2013,5,23,5,8,0,1,1,0,,,3,,
170425,17,73,7,2013,6,11,4,10,0,1,1,0,,,1,,
170426,17,11,7,2013,4,9,4,42,0,1,1,0,,,1,,
170427,17,183,6,2013,2,11,13,8,0,1,1,0,,,2,,
170428,17,55,6,2013,6,2,4,31,0,1,1,1,,,2,1.0,1.0
170429,17,31,4,2013,4,13,14,12,0,2,1,0,,,3,,
170430,17,31,7,2013,1,22,15,33,0,2,1,0,,,1,,
170431,17,141,6,2013,4,17,13,12,0,1,1,0,,,2,1.0,
170432,17,111,6,2013,3,19,15,12,0,1,1,0,,,2,,
170433,17,31,7,2013,7,0,16,33,0,1,1,0,,,1,,
170434,17,179,7,2013,6,10,13,42,0,1,1,1,,,1,,
170435,17,75,7,2013,2,17,3,52,0,1,1,0,,,2,1.0,
170436,17,31,4,2013,7,0,15,30,0,1,1,1,,,2,1.0,
170437,17,99,3,2013,1,16,16,12,0,4,1,0,,,4,,
170438,17,163,7,2013,5,3,11,8,0,1,1,0,,,2,,
170439,17,163,7,2013,5,17,15,12,0,1,1,0,,,2,,
170440,17,31,6,2013,3,15,14,9,0,1,1,0,,,3,,
170441,17,111,7,2013,7,19,15,34,0,1,1,0,,,1,1.0,
170442,17,43,5,2013,6,17,14,12,0,1,1,0,,,2,,
170443,17,161,6,2013,6,0,11,31,0,1,1,1,,,1,,1.0
170444,17,129,7,2013,4,12,3,12,0,1,1,0,,,2,1.0,
170445,17,197,5,2013,1,11,13,12,1,1,1,0,,,3,,
170446,17,143,7,2013,1,0,13,8,0,1,1,0,,,3,,
170447,17,31,7,2013,7,22,15,8,0,2,1,0,,,3,,
170448,17,119,6,2013,2,13,3,12,0,1,1,0,,,4,,
170449,17,141,6,2013,4,2,6,30,0,1,1,0,,,1,1.0,
170450,17,31,4,2013,5,4,15,8,0,2,1,0,,,2,,1.0
170451,17,97,6,2013,2,20,13,34,0,98,1,0,,,3,1.0,1.0
170452,17,31,3,2013,1,22,13,12,0,1,1,1,,,2,1.0,1.0
170453,17,31,7,2013,3,20,16,42,0,1,1,1,,,2,,
170454,17,75,7,2013,5,6,2,34,0,1,1,0,,,1,1.0,
170455,17,195,7,2013,2,13,1,1,0,1,1,0,,,8,,
170456,17,163,7,2013,7,0,16,53,0,1,1,1,,,3,1.0,1.0
170457,17,197,7,2013,6,18,15,10,0,1,1,1,,,1,,
170458,17,31,6,2013,2,15,15,12,0,1,1,0,,,2,1.0,
170459,17,9,7,2013,7,11,4,34,0,1,1,0,,,1,1.0,
170460,17,31,6,2013,6,19,13,12,0,1,1,0,,,2,,
170461,17,31,6,2013,5,18,15,12,0,2,1,1,,,4,,1.0
170462,17,57,7,2013,5,12,13,12,0,1,1,0,,,2,,
170463,17,161,7,2013,6,14,13,35,0,1,1,0,,,1,,
170464,17,193,7,2013,5,12,3,1,0,1,1,1,,,1,,1.0
170465,17,115,7,2013,1,22,14,12,0,1,1,2,,,2,1.0,
170466,17,31,7,2013,4,14,13,12,0,1,1,0,,,4,,
170467,17,31,7,2013,7,3,13,8,0,5,1,1,,,4,,
170468,17,31,7,2013,3,15,13,12,0,1,1,0,,,2,1.0,
170469,17,31,7,2013,1,0,15,8,0,1,1,0,,,2,1.0,1.0
170470,17,31,7,2013,1,22,15,12,0,1,1,0,,,2,,1.0
170471,17,31,7,2013,2,22,16,38,0,1,1,1,,,2,1.0,
170472,17,135,8,2013,7,4,4,8,0,1,1,0,,,2,,
170473,17,41,8,2013,7,10,4,9,0,1,1,0,,,2,,
170474,17,177,8,2013,3,15,4,12,0,1,2,0,,,3,,
170475,17,43,8,2013,3,21,13,8,0,1,1,0,,,5,,
170476,17,55,7,2013,4,21,3,12,0,1,1,0,,,2,,
170477,17,119,8,2013,2,13,13,12,0,2,2,0,,,3,,
170478,17,31,8,2013,5,16,13,12,0,1,1,0,,,5,1.0,
170479,17,183,8,2013,3,23,11,34,0,1,1,0,,,5,1.0,
170480,17,143,8,2013,6,8,13,12,0,1,1,0,,,4,,
170481,17,31,7,2013,3,7,13,12,0,1,1,0,,,2,,
170482,17,119,8,2013,7,20,14,8,0,1,1,0,,,2,,
170483,17,179,8,2013,6,16,4,12,0,1,1,0,,,3,1.0,
170484,17,119,8,2013,7,19,13,24,0,1,1,0,,,1,,
170485,17,143,8,2013,3,5,16,33,0,1,1,1,,,1,1.0,1.0
170486,17,167,7,2013,4,16,3,12,0,1,1,0,,,4,1.0,
170487,17,31,8,2013,1,4,11,25,0,1,1,0,,,3,1.0,1.0
170488,17,137,8,2013,6,22,3,12,0,1,1,1,,,2,,
170489,17,197,8,2013,7,2,16,32,0,1,1,1,,,1,1.0,
170490,17,111,8,2013,6,2,15,42,0,1,1,1,,,1,,
170491,17,89,8,2013,6,15,14,42,0,1,1,1,,,1,1.0,1.0
170492,17,111,8,2013,1,16,13,12,0,1,1,0,,,2,,
170493,17,7,8,2013,2,20,14,12,0,1,1,0,,,2,,
170494,17,33,8,2013,4,11,2,12,0,1,2,0,,,3,,
170495,17,115,8,2013,7,10,13,12,0,1,1,0,,,2,,
170496,17,81,8,2013,7,7,3,42,0,1,1,1,,,1,,
