ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
61900,6,67,12,2017,2,1,39,0,1,1,1,,,2,,
61901,6,99,11,2017,5,6,34,0,10,1,0,,,1,,
61902,6,29,12,2017,2,7,12,0,1,1,0,,,2,,
61903,6,47,12,2017,4,22,1,0,1,1,1,,,4,,1.0
61904,6,99,10,2017,1,2,12,0,1,1,0,,,7,1.0,
61905,6,99,11,2017,1,1,8,0,10,1,0,,,2,,
61906,6,75,8,2017,3,19,33,0,1,1,0,,,2,1.0,
61907,6,37,8,2017,4,20,8,0,1,1,0,,,3,,
61908,6,59,7,2017,1,3,12,0,1,1,1,,,3,1.0,1.0
61909,6,29,1,2017,2,21,9,0,1,1,1,,,2,,
61910,6,1,1,2017,3,8,8,0,1,1,0,,,3,1.0,
61911,6,29,1,2017,4,19,8,0,2,1,1,,,2,1.0,
61912,6,37,1,2017,5,17,8,0,10,1,0,,,2,,
61913,6,101,10,2017,4,13,12,0,1,1,0,,,4,,
61914,6,97,9,2017,4,10,9,0,1,1,0,,,2,,
61915,6,47,9,2017,4,17,1,0,1,1,0,,,2,,
61916,6,59,6,2017,3,0,8,0,1,1,0,,,3,,
61917,6,111,7,2017,4,20,12,0,1,3,0,,,9,,
61918,6,61,10,2017,4,14,33,0,1,1,0,,,1,,
61919,6,61,10,2017,2,9,12,0,1,1,0,,,7,,1.0
61920,6,77,10,2017,1,16,1,0,1,1,1,,,1,,1.0
61921,6,19,9,2017,6,20,53,0,1,1,1,,,1,,
61923,6,19,9,2017,1,9,45,2,1,1,0,,,4,1.0,
61924,6,73,11,2017,4,19,8,0,10,1,0,,,2,,
61925,6,29,12,2017,1,0,1,0,1,1,1,,,1,1.0,
61926,6,71,10,2017,7,4,24,0,1,1,0,,,3,,
61927,6,73,11,2017,6,17,8,0,1,1,0,,,2,,
61928,6,73,11,2017,6,5,12,0,1,1,0,,,2,,
61929,6,73,11,2017,6,18,12,0,1,1,0,,,4,1.0,
61930,6,19,9,2017,4,13,12,0,1,1,0,,,3,1.0,
61931,6,37,9,2017,7,15,12,0,1,1,0,,,4,1.0,1.0
61932,6,95,9,2017,6,3,8,0,1,1,0,,,4,,
61933,6,99,11,2017,1,12,12,0,1,1,0,,,2,2.0,
61934,6,107,11,2017,3,13,12,0,1,1,0,,,2,,
61935,6,59,10,2017,1,9,12,0,10,1,0,,,7,,
61936,6,65,10,2017,2,22,43,0,1,2,1,,,2,1.0,
61937,6,65,1,2017,3,17,12,0,1,1,0,,,2,,
61938,6,37,7,2017,1,23,33,0,1,1,0,,,3,,
61939,6,71,1,2017,4,21,53,0,1,1,1,,,4,1.0,1.0
61940,6,65,1,2017,2,1,33,0,1,1,2,,,3,1.0,
61941,6,71,7,2017,3,10,8,0,1,1,0,,,2,,
61942,6,37,7,2017,1,20,8,0,1,1,0,,,4,,1.0
61943,6,37,1,2017,6,3,12,0,2,1,1,,,4,,
61944,6,73,1,2017,5,23,8,0,1,1,0,,,2,,
61945,6,37,1,2017,2,7,9,0,1,1,0,,,2,,1.0
61946,6,79,11,2017,6,20,12,0,1,1,1,,,2,,
61947,6,29,10,2017,3,15,39,0,1,1,0,,,1,,
61948,6,37,10,2017,5,23,8,0,10,1,0,,,4,,
61949,6,37,7,2017,6,23,12,0,1,1,1,,,5,1.0,1.0
61950,6,1,9,2017,1,2,14,0,1,1,1,,,5,,
61951,6,107,11,2017,4,8,12,0,1,1,0,,,3,1.0,1.0
61952,6,107,11,2017,2,99,42,0,2,1,0,,,1,,
61953,6,19,8,2017,3,99,17,0,1,2,0,,,2,1.0,1.0
61954,6,73,11,2017,4,21,20,0,1,1,1,,,1,,
61955,6,107,11,2017,4,11,12,0,1,1,0,,,4,,1.0
61956,6,73,11,2017,1,99,21,0,1,1,1,,,1,1.0,
61957,6,19,11,2017,7,5,12,0,2,1,0,,,4,,
61958,6,19,11,2017,6,21,1,0,1,1,1,,,1,1.0,1.0
61959,6,107,11,2017,3,16,9,0,1,1,1,,,2,,
61960,6,73,11,2017,3,1,8,0,1,1,0,,,2,,1.0
61961,6,71,11,2017,1,18,12,0,1,1,0,,,8,,
61962,6,73,11,2017,3,2,12,0,10,1,1,,,3,1.0,1.0
61963,6,31,11,2017,3,16,12,0,1,1,0,,,3,,2.0
61964,6,107,11,2017,5,11,8,0,1,1,0,,,2,,1.0
61965,6,79,12,2017,1,15,42,0,10,1,1,,,1,,
61966,6,47,11,2017,5,11,38,0,1,1,1,,,1,,
61967,6,19,11,2017,6,21,8,0,1,1,0,,,2,,
61968,6,19,11,2017,5,17,12,0,1,1,0,,,4,,2.0
61969,6,107,11,2017,4,21,12,0,1,1,1,,,2,1.0,1.0
61970,6,39,11,2017,7,19,12,0,1,3,0,,,6,,
61971,6,53,12,2017,7,0,31,0,10,1,0,,,2,,
61972,6,53,12,2017,6,22,35,0,1,1,1,,,3,1.0,1.0
61973,6,53,12,2017,4,6,8,0,2,1,0,,,2,1.0,1.0
61974,6,81,2,2017,2,18,8,0,2,1,0,,,2,,
61975,6,73,2,2017,7,19,1,0,1,1,1,,,5,,
61976,6,73,3,2017,1,9,33,0,10,1,0,,,2,1.0,1.0
61977,6,67,2,2017,5,22,12,0,10,1,1,,,3,,1.0
61978,6,71,1,2017,7,1,8,0,1,1,0,,,2,,
61979,6,71,3,2017,5,18,33,0,1,3,1,,,4,,
61980,6,85,1,2017,4,7,8,0,1,1,0,,,2,,1.0
61981,6,73,2,2017,5,23,12,0,1,1,1,,,2,,1.0
61982,6,37,2,2017,4,20,8,0,10,1,0,,,2,,
61983,6,37,1,2017,7,3,8,0,1,1,0,,,2,,1.0
61984,6,37,1,2017,3,11,33,0,10,1,0,,,3,,
61985,6,95,9,2017,4,1,24,0,1,1,1,,,1,,
61986,6,47,11,2017,4,0,12,0,1,1,1,,,2,1.0,1.0
61987,6,37,12,2017,7,16,12,0,1,1,0,,,3,,
61988,6,37,11,2017,5,99,43,0,1,1,1,,,1,1.0,
61989,6,17,11,2017,6,13,35,0,2,1,0,,,1,1.0,
61990,6,107,11,2017,2,6,12,0,2,1,0,,,4,,1.0
61991,6,97,11,2017,3,7,12,0,1,2,1,,,3,,
61992,6,107,10,2017,5,18,12,0,1,1,0,,,8,,
61993,6,87,10,2017,2,16,8,0,1,1,0,,,2,,1.0
61994,6,111,1,2017,3,2,35,0,1,1,1,,,2,,
61995,6,19,10,2017,2,12,12,0,1,1,0,,,3,,
61996,6,37,5,2017,4,14,54,0,1,1,0,,,3,,1.0
61997,6,83,12,2017,1,16,12,0,1,3,2,,,3,,1.0
61998,6,17,11,2017,5,10,12,0,10,1,0,,,3,,
61999,6,43,12,2017,4,7,17,0,1,1,0,,,1,1.0,
62000,6,71,12,2017,7,19,1,0,1,1,0,,,1,,
62001,6,71,12,2017,2,13,31,0,1,1,1,,,4,,
62002,6,19,10,2017,1,99,9,0,1,1,0,,,2,,1.0
62003,6,85,12,2017,4,22,9,0,1,1,0,,,2,,
62004,6,37,11,2017,5,8,12,0,1,1,0,,,3,,2.0
62005,6,71,9,2017,1,19,35,0,1,1,0,,,1,1.0,
62006,6,1,5,2017,2,2,12,0,10,1,0,,,2,1.0,
62007,6,19,10,2017,2,1,8,0,1,1,0,,,5,,1.0
62008,6,19,10,2017,1,99,58,0,10,1,0,,,1,,
62009,6,45,11,2017,6,99,59,0,2,1,0,,,1,1.0,
62010,6,37,9,2017,7,16,8,0,1,1,1,,,2,,
62011,6,71,12,2017,5,18,12,0,1,2,1,,,10,,1.0
62012,6,39,12,2017,5,14,12,1,1,1,0,,,3,,
62013,6,37,8,2017,7,17,33,0,1,1,1,,,1,,
62014,6,37,4,2017,7,3,12,0,1,1,2,,,2,1.0,
62015,6,37,5,2017,1,2,12,0,10,1,0,,,1,1.0,2.0
62016,6,73,12,2017,6,22,8,0,1,1,0,,,5,,
62017,6,71,12,2017,2,22,12,0,1,1,0,,,2,,
62018,6,47,10,2017,6,16,12,0,1,1,0,,,3,,
62019,6,47,8,2017,1,23,12,0,1,1,1,,,7,1.0,
62020,6,99,10,2017,5,16,1,0,1,1,0,,,1,1.0,
62021,6,37,9,2017,2,0,12,0,1,1,1,,,3,1.0,1.0
62022,6,37,11,2017,1,13,42,0,1,1,0,,,2,1.0,
62023,6,1,8,2017,2,10,12,0,1,1,0,,,2,1.0,
62024,6,111,7,2017,5,23,12,0,1,1,1,,,3,,1.0
62025,6,111,7,2017,7,18,42,0,1,1,1,,,1,1.0,1.0
62026,6,11,12,2017,2,14,1,0,1,1,1,,,1,,
62027,6,99,10,2017,3,4,42,0,1,1,0,,,1,,
62029,6,57,12,2017,4,15,12,0,1,1,0,,,3,1.0,
62030,6,39,12,2017,7,21,42,0,1,1,1,,,1,1.0,
62031,6,37,11,2017,5,0,33,0,1,1,0,,,1,1.0,
62032,6,65,11,2017,5,8,25,0,1,1,0,,,1,1.0,
62033,6,65,12,2017,6,2,45,0,1,1,1,,,2,1.0,
62034,6,37,8,2017,5,18,9,0,1,1,0,,,2,,
62035,6,37,8,2017,7,0,33,0,1,1,1,,,1,1.0,
62036,6,89,4,2017,5,20,8,0,2,1,0,,,2,,
62037,6,31,8,2017,7,5,8,0,1,1,0,,,2,,
62038,6,73,4,2017,4,20,8,0,1,1,0,,,2,,1.0
62039,6,37,8,2017,6,12,30,0,1,1,0,,,2,1.0,1.0
62040,6,37,3,2017,2,23,8,0,1,1,0,,,2,,1.0
62041,6,37,2,2017,1,18,33,0,1,2,0,,,2,1.0,
62042,6,97,8,2017,4,17,12,0,1,1,1,,,2,,
62043,6,37,2,2017,4,4,33,0,1,1,0,,,1,,
62044,6,37,3,2017,5,6,8,0,1,1,0,,,2,,
62045,6,37,8,2017,1,0,12,0,1,1,0,,,4,,
62046,6,115,2,2017,7,10,59,0,2,2,0,,,2,1.0,
62047,6,1,2,2017,4,7,9,0,2,1,0,,,2,,
62048,6,1,2,2017,7,16,33,0,10,1,0,,,1,1.0,
62049,6,81,2,2017,7,19,8,0,1,1,0,,,3,,
62050,6,59,2,2017,3,20,8,0,1,1,0,,,2,1.0,
62051,6,37,2,2017,5,13,8,0,1,1,0,,,2,,
62052,6,37,1,2017,2,15,12,0,1,1,0,,,2,,
62053,6,67,1,2017,5,12,12,0,1,1,1,,,3,,
62054,6,53,1,2017,2,1,33,0,1,1,1,,,1,1.0,
62055,6,73,1,2017,6,15,12,0,1,1,0,,,2,1.0,
62056,6,37,1,2017,1,15,30,0,2,1,0,,,1,1.0,
62057,6,71,1,2017,2,20,8,0,1,1,0,,,2,,
62058,6,67,2,2017,4,20,12,0,10,1,1,,,2,1.0,1.0
62059,6,81,1,2017,6,18,8,0,1,1,1,,,2,,
62060,6,23,1,2017,2,9,8,0,2,1,0,,,2,,
62061,6,69,9,2017,7,3,8,0,1,1,0,,,2,,
62062,6,85,9,2017,1,0,1,0,1,1,1,,,2,,
62063,6,65,11,2017,5,10,42,0,1,1,0,,,2,,
62064,6,111,2,2017,1,6,12,0,10,1,1,,,3,,
62065,6,65,1,2017,5,20,9,0,10,1,1,,,5,,1.0
62066,6,111,3,2017,6,5,33,0,1,1,1,,,1,,
62067,6,13,2,2017,2,19,8,0,1,1,0,,,2,,1.0
62068,6,77,3,2017,2,6,33,0,1,1,0,,,1,1.0,1.0
62069,6,29,3,2017,3,22,12,0,1,1,1,,,3,,
62070,6,73,3,2017,4,2,14,0,1,1,1,,,1,1.0,1.0
62071,6,71,5,2017,4,17,8,0,1,1,0,,,3,,
62072,6,37,5,2017,3,2,33,0,1,1,1,,,1,1.0,
62073,6,65,5,2017,6,22,38,0,1,1,1,,,1,,1.0
62074,6,77,9,2017,1,16,12,0,1,3,1,,,3,,1.0
62075,6,109,5,2017,2,23,31,0,1,1,1,,,1,1.0,
62076,6,107,12,2017,7,3,1,0,10,1,1,,,2,1.0,1.0
62077,6,37,9,2017,7,10,12,0,1,1,0,,,7,2.0,
62078,6,29,8,2017,1,18,12,0,1,1,0,,,4,,
62079,6,37,3,2017,6,14,1,0,1,1,0,,,2,1.0,
62080,6,113,3,2017,5,15,44,0,1,1,0,,,3,1.0,1.0
62081,6,37,5,2017,2,13,12,0,1,1,0,,,8,,
62082,6,59,3,2017,7,14,8,0,1,1,0,,,3,,
62083,6,37,2,2017,5,23,12,0,1,1,0,,,2,,
62084,6,37,3,2017,7,18,12,0,1,1,1,,,4,,1.0
62085,6,23,7,2017,3,10,15,0,10,1,0,,,2,,1.0
62086,6,37,3,2017,6,14,12,0,1,1,1,,,8,1.0,
62087,6,47,11,2017,1,16,24,0,1,1,1,,,4,,1.0
62088,6,37,8,2017,5,0,8,0,1,1,0,,,2,,
62089,6,65,3,2017,2,10,12,0,1,1,0,,,3,1.0,
62090,6,83,3,2017,6,15,33,0,1,1,0,,,1,1.0,1.0
62091,6,37,7,2017,4,23,8,0,1,1,0,,,2,,
62092,6,37,5,2017,4,5,8,0,1,1,0,,,2,,
62093,6,67,3,2017,4,0,12,0,10,1,1,,,2,,
62094,6,107,5,2017,2,15,33,0,1,1,0,,,1,1.0,
62095,6,85,11,2017,4,17,12,0,1,1,0,,,5,,
62096,6,113,11,2017,5,17,21,0,10,1,1,,,1,1.0,
62097,6,111,6,2017,6,13,12,0,1,1,0,,,2,,
62098,6,37,2,2017,7,19,9,0,1,1,0,,,2,,
62099,6,39,10,2017,4,99,20,0,1,1,1,,,1,1.0,
62100,6,73,9,2017,2,15,12,0,1,1,0,,,6,1.0,
62101,6,71,11,2017,3,0,8,0,1,1,0,,,2,,
62102,6,103,10,2017,1,17,12,0,1,2,0,,,3,,1.0
62103,6,69,10,2017,1,9,42,0,1,1,0,,,1,,
62104,6,23,10,2017,1,20,49,0,1,1,0,,,2,,
62105,6,71,11,2017,6,6,42,0,1,1,0,,,1,,
62106,6,17,10,2017,7,17,33,0,1,1,0,,,1,,
62107,6,17,10,2017,3,12,12,0,1,1,0,,,3,1.0,
62108,6,95,10,2017,4,16,12,0,1,1,0,,,4,1.0,2.0
62109,6,37,11,2017,4,18,35,0,1,1,0,,,1,,1.0
62110,6,57,11,2017,3,12,42,0,1,1,0,,,1,,
62111,6,19,12,2017,6,15,38,0,1,1,1,,,1,,
62112,6,37,10,2017,4,19,9,0,1,1,0,,,2,,1.0
62113,6,107,12,2017,7,11,30,0,1,1,0,,,2,,
62114,6,37,3,2017,6,21,8,0,1,1,0,,,3,,2.0
62115,6,37,3,2017,7,23,8,0,1,1,0,,,2,,
62116,6,73,3,2017,5,21,33,0,1,1,1,,,1,1.0,
62117,6,13,11,2017,4,3,12,0,1,1,0,,,2,1.0,
62118,6,59,3,2017,6,19,12,0,1,1,0,,,7,1.0,
62119,6,37,8,2017,3,14,12,0,1,1,0,,,4,,1.0
62120,6,53,3,2017,1,23,42,0,10,1,1,,,1,1.0,
62121,6,37,3,2017,3,6,12,0,1,1,0,,,5,,
62122,6,37,6,2017,7,15,12,0,1,1,0,,,3,,
62123,6,85,3,2017,5,19,5,0,1,1,0,,,2,,
62124,6,73,4,2017,7,10,14,0,1,1,0,,,1,,
62125,6,29,4,2017,1,99,17,0,1,1,0,,,1,,
62126,6,111,4,2017,2,12,35,0,1,1,0,,,1,1.0,
62127,6,37,6,2017,7,2,12,0,1,1,1,,,3,1.0,
62128,6,113,12,2017,5,0,38,0,1,1,1,,,1,,1.0
62129,6,85,12,2017,7,1,30,0,1,1,1,,,1,1.0,
62130,6,79,4,2017,1,8,12,0,1,2,0,,,5,,
62131,6,37,3,2017,5,14,1,0,1,1,0,,,1,1.0,1.0
62132,6,13,7,2017,2,13,8,0,1,1,0,,,2,,
62133,6,65,4,2017,7,20,8,0,1,1,0,,,3,,
62134,6,107,7,2017,3,6,8,0,1,1,0,,,2,,
62135,6,67,8,2017,3,23,12,0,1,1,0,,,2,,1.0
62136,6,89,3,2017,6,16,12,0,1,1,1,,,7,,
62137,6,53,3,2017,5,2,8,0,1,1,1,,,3,,1.0
62138,6,85,3,2017,7,16,12,0,1,1,0,,,2,1.0,
62139,6,67,8,2017,1,1,43,0,1,2,1,,,2,1.0,
62140,6,75,8,2017,6,18,33,0,1,1,0,,,1,1.0,1.0
62141,6,73,2,2017,5,6,8,0,1,1,0,,,3,,
62142,6,67,8,2017,7,3,33,0,1,1,1,,,1,,1.0
62143,6,37,10,2017,7,2,12,0,10,1,2,,,2,1.0,1.0
62144,6,1,9,2017,7,4,12,0,1,2,1,,,2,,
62145,6,59,9,2017,4,21,8,0,10,1,0,,,2,,
62146,6,37,8,2017,6,1,1,0,10,1,0,,,4,,1.0
62147,6,1,8,2017,5,1,38,1,1,1,0,,,1,,
62148,6,113,12,2017,7,15,25,0,6,1,0,,,1,1.0,
62149,6,13,10,2017,1,6,14,0,1,1,0,,,3,,
62150,6,59,7,2017,6,18,8,0,1,1,0,,,2,,1.0
62151,6,85,4,2017,6,10,8,0,1,1,0,,,2,,
62152,6,37,8,2017,4,14,8,0,1,1,1,,,2,,1.0
62153,6,107,8,2017,7,4,8,0,1,1,0,,,2,,
62154,6,37,6,2017,5,22,33,0,1,1,0,,,1,1.0,
62155,6,37,8,2017,1,0,1,0,1,1,0,,,6,,
62156,6,37,8,2017,3,0,8,0,1,1,0,,,2,,1.0
62157,6,37,2,2017,2,18,8,0,10,1,0,,,2,,
62158,6,37,4,2017,5,23,33,0,1,1,1,,,3,1.0,
62159,6,37,2,2017,6,0,8,0,1,1,0,,,2,,
62160,6,67,8,2017,4,22,12,0,1,1,0,,,2,,1.0
62161,6,73,8,2017,7,3,46,0,1,1,0,,,1,,1.0
62162,6,83,11,2017,3,17,11,0,1,2,0,,,4,,
62163,6,37,12,2017,2,11,12,0,1,1,0,,,2,1.0,
62164,6,59,12,2017,5,3,12,0,1,1,0,,,2,1.0,
62165,6,71,12,2017,5,19,12,0,1,2,0,,,6,,
62166,6,71,12,2017,5,23,12,0,1,1,0,,,7,,
62167,6,13,12,2017,2,9,12,0,1,1,0,,,4,1.0,
62168,6,77,11,2017,4,12,12,0,10,1,0,,,3,1.0,1.0
62169,6,37,11,2017,1,15,24,0,1,1,0,,,2,1.0,
62170,6,1,11,2017,4,23,33,0,1,2,1,,,5,,
62171,6,101,12,2017,4,22,12,0,5,1,0,,,5,,
62172,6,37,12,2017,3,18,8,0,1,1,0,,,2,,
62173,6,83,12,2017,1,1,12,0,1,2,1,,,6,,2.0
62174,6,37,11,2017,4,20,12,0,1,2,0,,,6,1.0,
62175,6,77,12,2017,6,9,12,0,1,1,0,,,6,,
62176,6,37,10,2017,5,5,12,0,1,1,0,,,2,,
62177,6,73,12,2017,1,4,42,0,1,1,1,,,1,,
62178,6,71,10,2017,2,1,8,0,1,1,0,,,2,,
62179,6,7,11,2017,1,17,12,0,10,2,1,,,3,1.0,1.0
62180,6,37,12,2017,2,19,9,0,1,1,0,,,3,,
62181,6,37,12,2017,7,3,33,0,1,1,1,,,1,,
62182,6,27,12,2017,4,16,12,0,1,2,0,,,4,,
62183,6,19,12,2017,4,0,12,0,1,1,0,,,6,1.0,2.0
62184,6,59,12,2017,7,8,59,0,1,1,1,,,1,,
62185,6,55,12,2017,3,11,12,0,10,1,0,,,2,,
62186,6,19,12,2017,7,4,39,0,1,1,1,,,1,,
62187,6,83,12,2017,4,13,38,0,1,1,1,,,1,,1.0
62188,6,57,12,2017,7,17,35,0,10,1,1,,,2,1.0,
62189,6,57,12,2017,4,21,8,0,10,1,0,,,5,,
62190,6,37,12,2017,7,14,8,0,1,1,0,,,3,,1.0
62191,6,73,12,2017,1,7,42,0,10,1,1,,,3,1.0,
62192,6,33,11,2017,4,16,9,0,1,1,0,,,2,,
62193,6,107,12,2017,7,23,1,0,1,1,1,,,1,,1.0
62194,6,107,10,2017,3,14,58,0,1,1,0,,,5,1.0,
62195,6,37,4,2017,4,5,8,0,1,1,0,,,2,,
62196,6,37,8,2017,4,5,8,0,1,1,0,,,2,,
62197,6,37,8,2017,6,17,8,0,1,1,0,,,2,,
62198,6,75,8,2017,6,21,14,0,10,1,0,,,1,,1.0
62199,6,71,7,2017,2,9,12,0,1,1,0,,,2,,
62200,6,111,3,2017,5,17,33,0,1,2,1,,,4,1.0,
62201,6,107,8,2017,1,19,12,0,1,1,1,,,6,,1.0
62202,6,103,8,2017,4,14,59,0,1,1,0,,,2,,
62203,6,73,8,2017,5,10,9,0,1,1,0,,,3,,1.0
62204,6,67,3,2017,5,11,8,2,1,1,0,,,3,,
62205,6,65,2,2017,1,14,12,0,1,1,1,,,7,,1.0
62206,6,7,9,2017,3,20,9,0,1,1,1,,,2,,
62207,6,65,8,2017,5,19,12,0,1,1,1,,,11,1.0,
62208,6,37,9,2017,4,23,9,0,1,1,0,,,2,,
62209,6,29,11,2017,4,22,33,0,1,1,1,,,2,1.0,
62210,6,65,4,2017,4,16,8,0,1,1,0,,,2,,
62211,6,37,8,2017,4,4,8,0,1,1,0,,,2,,
62212,6,37,9,2017,5,6,12,0,1,1,0,,,3,,1.0
62213,6,37,10,2017,3,18,8,0,1,1,0,,,2,,
62214,6,37,9,2017,1,0,12,0,1,1,1,,,3,,1.0
62215,6,37,10,2017,4,16,12,0,1,1,0,,,3,,
62216,6,37,9,2017,6,5,12,0,1,1,0,,,2,,
62217,6,95,9,2017,7,20,15,0,1,1,0,,,2,,
62218,6,111,7,2017,5,19,33,0,1,1,1,,,1,1.0,
62219,6,37,10,2017,5,7,12,0,1,1,0,,,2,,
62220,6,99,9,2017,2,2,12,0,1,1,1,0.0,,2,,
62221,6,37,10,2017,5,20,8,0,1,1,0,,,2,,
62222,6,37,8,2017,1,14,42,0,1,1,1,,,1,,
62223,6,97,3,2017,1,22,12,0,1,1,1,,,2,2.0,
62224,6,99,9,2017,4,11,12,0,1,1,0,,,2,,
62225,6,73,4,2017,5,23,8,0,1,1,1,,,3,1.0,1.0
62226,6,37,2,2017,7,22,12,0,1,1,1,,,5,1.0,
62227,6,37,9,2017,7,4,8,0,1,1,0,,,2,,1.0
62228,6,75,9,2017,6,8,8,0,1,1,0,,,2,,
62229,6,67,8,2017,4,1,42,0,1,1,0,,,2,1.0,1.0
62230,6,67,10,2017,3,17,12,0,1,1,0,,,2,1.0,
62231,6,81,10,2017,7,20,12,0,1,1,1,,,7,,
62232,6,1,12,2017,5,2,12,0,1,1,1,,,2,1.0,
62233,6,65,12,2017,1,17,12,0,1,1,0,,,2,,
62234,6,65,11,2017,5,19,1,0,1,1,1,,,1,1.0,1.0
62235,6,71,8,2017,7,2,42,0,1,1,0,,,1,,
62236,6,65,4,2017,4,23,8,0,1,1,0,,,2,,
62237,6,75,4,2017,6,11,9,0,1,1,0,,,2,,
62238,6,71,4,2017,6,22,33,0,1,2,0,,,2,1.0,
62239,6,73,9,2017,1,19,33,0,10,1,0,,,1,,
62240,6,37,10,2017,6,22,33,0,1,4,1,,,4,1.0,
62241,6,37,8,2017,7,2,9,0,1,1,0,,,2,1.0,1.0
62242,6,37,8,2017,3,13,8,0,1,1,0,,,2,,
62243,6,37,8,2017,4,4,8,0,1,1,0,,,2,,
62244,6,37,9,2017,6,21,8,0,10,1,0,,,2,,
62246,6,37,2,2017,6,20,8,0,2,1,0,,,2,1.0,
62247,6,23,12,2017,7,23,8,0,5,1,0,,,3,,
62248,6,71,3,2017,2,20,38,1,1,1,1,,,1,1.0,
62249,6,37,1,2017,2,14,12,0,10,1,1,,,2,1.0,
62250,6,37,8,2017,2,20,8,0,1,1,0,,,2,,
62251,6,71,1,2017,6,19,8,0,2,1,0,,,2,,
62252,6,17,10,2017,7,15,42,0,1,1,0,,,1,1.0,
62253,6,13,8,2017,3,22,14,0,1,1,1,,,2,,
62254,6,109,12,2017,5,17,12,0,1,1,0,,,2,,1.0
62255,6,19,7,2017,1,1,12,0,1,4,1,,,6,,1.0
62256,6,107,8,2017,4,16,35,1,1,1,1,,,2,1.0,
62257,6,73,11,2017,2,23,12,0,1,1,0,,,4,,
62258,6,65,3,2017,3,17,12,0,1,1,0,,,4,,
62259,6,71,7,2017,2,16,33,0,10,1,0,,,3,1.0,
62260,6,37,9,2017,2,17,35,0,1,1,0,,,1,,1.0
62261,6,65,9,2017,5,21,12,0,1,1,0,,,3,1.0,
62262,6,37,11,2017,2,17,30,0,1,1,0,,,1,,
62263,6,7,5,2017,5,19,30,1,1,1,0,,,2,1.0,1.0
62264,6,83,11,2017,1,18,8,0,1,1,0,,,2,,
62265,6,29,11,2017,1,17,12,0,1,1,0,,,3,,1.0
62266,6,99,11,2017,4,10,38,0,1,1,0,,,1,,
62267,6,17,10,2017,7,17,42,0,1,1,0,,,1,1.0,
62268,6,37,10,2017,1,2,5,0,1,1,1,,,3,,
62269,6,73,11,2017,4,5,24,0,1,1,0,,,1,,
62270,6,65,11,2017,2,18,26,0,1,1,1,,,1,1.0,
62271,6,99,11,2017,1,14,12,0,1,1,0,,,9,1.0,
62272,6,13,9,2017,2,6,8,0,1,1,0,,,2,,
62273,6,59,9,2017,1,2,8,0,1,1,0,,,2,,
62274,6,99,11,2017,4,3,59,0,1,1,0,,,1,,1.0
62275,6,87,9,2017,4,19,12,0,1,1,1,,,5,1.0,
62276,6,73,9,2017,5,10,8,0,1,1,0,,,2,,
62277,6,67,11,2017,6,7,8,0,1,1,0,,,3,1.0,1.0
62278,6,107,11,2017,2,1,12,0,1,2,0,,,9,,1.0
62279,6,29,11,2017,1,23,8,0,1,1,0,,,3,,
62280,6,71,11,2017,7,22,12,0,1,1,0,,,3,1.0,
62281,6,1,2,2017,1,17,12,0,1,1,0,,,10,1.0,2.0
62282,6,31,8,2017,5,1,12,0,1,2,1,,,6,1.0,1.0
62283,6,29,3,2017,4,19,8,0,1,1,1,,,4,,1.0
62284,6,71,2,2017,1,22,8,0,1,1,0,,,2,,
62285,6,37,8,2017,4,18,8,0,1,1,0,,,3,,1.0
62286,6,59,2,2017,5,22,33,0,1,1,0,,,2,1.0,
62287,6,65,7,2017,7,17,12,0,1,1,1,,,2,,
62288,6,19,3,2017,3,22,42,0,1,1,0,,,2,,1.0
62289,6,71,4,2017,1,20,30,0,1,1,1,,,1,1.0,1.0
62291,6,21,3,2017,1,8,12,0,1,2,1,,,11,1.0,
62292,6,65,11,2017,6,99,1,0,1,1,1,,,1,,1.0
62293,6,65,10,2017,1,22,38,0,1,1,1,,,2,,1.0
62294,6,37,4,2017,4,0,12,0,1,1,0,,,2,1.0,
62295,6,59,1,2017,3,22,33,0,10,1,1,,,1,,
62296,6,37,9,2017,4,0,12,0,1,1,1,,,2,2.0,1.0
62297,6,85,4,2017,4,21,33,0,10,1,1,,,2,,1.0
62298,6,99,8,2017,4,13,12,0,1,1,1,,,4,,1.0
62299,6,37,9,2017,3,17,12,0,1,1,0,,,2,1.0,
62300,6,59,1,2017,3,5,8,0,1,1,0,,,2,,
62301,6,67,9,2017,5,99,9,0,1,1,1,,,2,,
62302,6,89,12,2017,6,4,42,0,1,1,1,,,2,1.0,
62303,6,67,9,2017,3,21,43,0,1,1,1,,,1,,
62304,6,67,11,2017,1,2,12,0,1,2,1,,,7,,
62305,6,77,11,2017,6,12,1,0,1,1,0,,,1,1.0,
62306,6,65,12,2017,6,12,9,0,1,1,0,,,2,,
62307,6,65,12,2017,2,2,8,0,1,1,0,,,4,,
62308,6,65,12,2017,1,20,8,0,1,1,0,,,3,,1.0
62309,6,111,12,2017,7,8,12,0,1,1,0,,,3,,1.0
62310,6,65,10,2017,6,18,12,0,1,1,0,,,2,,1.0
62311,6,59,1,2017,4,2,9,0,10,1,0,,,3,,1.0
62312,6,77,4,2017,3,10,12,0,1,2,0,,,8,1.0,1.0
