ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
370636,37,157,7,2012,7,5,2,35,0,1,1,1,16.0,35.0,2,,
370637,37,159,7,2012,4,15,16,12,0,1,1,0,11.0,34.0,6,,1.0
370638,37,159,7,2012,2,6,13,12,0,1,1,0,4.0,45.0,4,,
370639,37,163,7,2012,6,12,4,12,0,1,1,0,,,2,,
370640,37,163,7,2012,6,22,6,34,0,1,1,1,11.0,,1,,1.0
370641,37,165,7,2012,2,12,4,12,0,1,1,0,,,3,,
370642,37,167,7,2012,6,22,6,42,0,10,1,0,3.0,92.0,1,,
370643,37,169,7,2012,5,1,5,42,0,1,1,0,5.0,71.0,1,,
370644,37,171,7,2012,2,23,6,42,0,1,1,1,,,1,,1.0
370645,37,171,7,2012,1,0,14,8,0,1,1,0,6.0,48.0,3,,
370646,37,177,7,2012,2,16,4,12,0,10,2,0,,,5,,
370647,37,179,7,2012,4,15,4,12,0,1,1,0,10.0,,3,,
370648,37,181,7,2012,6,22,13,12,0,10,1,1,11.0,,3,1.0,
370649,37,183,7,2012,1,21,3,8,0,1,1,0,,,2,,
370650,37,183,7,2012,4,14,3,9,0,1,1,0,,,2,1.0,
370651,37,183,7,2012,1,2,6,42,0,1,3,1,,,3,1.0,
370652,37,183,7,2012,5,23,5,8,0,10,1,0,,,4,,1.0
370653,37,183,7,2012,1,2,11,12,0,1,2,1,,,3,,
370654,37,183,7,2012,7,20,15,53,0,1,3,1,,,3,1.0,
370655,37,187,7,2012,1,2,4,9,0,1,1,0,6.0,19.0,3,,
370656,37,189,7,2012,5,13,6,12,0,1,1,0,,,2,,
370657,37,191,7,2012,7,10,15,12,0,10,1,0,4.0,19.0,3,,
370658,37,191,7,2012,3,17,4,12,0,10,1,1,18.0,62.0,2,,
370659,37,191,7,2012,3,22,4,8,0,1,1,0,,,2,,
370660,37,193,7,2012,2,16,3,12,0,1,1,0,6.0,30.0,3,,
370661,37,25,7,2012,2,22,15,53,0,1,1,0,6.0,,2,,
370662,37,51,7,2012,2,19,13,12,0,1,1,0,3.0,20.0,3,,1.0
370663,37,83,7,2012,6,99,16,8,0,1,1,0,6.0,21.0,2,,
370664,37,129,7,2012,7,11,13,12,0,1,1,0,9.0,40.0,3,,
370665,37,129,7,2012,1,1,14,8,0,10,1,0,5.0,,2,,1.0
370666,37,183,7,2012,7,4,13,12,0,1,1,2,9.0,,3,,
370667,37,13,8,2012,4,23,6,32,0,1,1,0,,,1,1.0,
370668,37,13,8,2012,1,18,14,33,0,1,1,1,1.0,15.0,1,,
370669,37,19,8,2012,7,22,4,34,0,1,1,0,15.0,,1,1.0,
370670,37,23,8,2012,4,18,5,34,0,1,1,1,9.0,,1,,1.0
370671,37,25,8,2012,6,13,11,12,0,1,1,0,6.0,24.0,5,1.0,
370672,37,31,8,2012,3,17,6,32,0,10,1,1,10.0,46.0,1,1.0,
370673,37,31,8,2012,7,23,3,30,0,1,1,0,,,1,,
370674,37,39,8,2012,6,14,4,8,2,1,2,0,12.0,,3,,
370675,37,41,8,2012,3,8,2,57,0,1,1,0,,,2,,
370676,37,45,8,2012,2,23,3,33,0,1,1,1,,,1,1.0,1.0
370677,37,45,8,2012,2,23,3,12,0,1,1,1,,,3,1.0,
370678,37,45,8,2012,6,16,3,35,0,1,1,0,,,3,,
370679,37,47,8,2012,5,14,2,12,0,1,2,0,5.0,44.0,6,,
370680,37,49,8,2012,3,20,6,8,0,1,1,0,,,4,,2.0
370681,37,51,8,2012,2,17,16,8,0,1,1,0,10.0,,2,,
370682,37,51,8,2012,5,14,16,12,0,1,1,0,0.0,49.0,2,,
370683,37,55,8,2012,3,1,3,9,0,2,1,1,5.0,12.0,6,1.0,1.0
370684,37,57,8,2012,5,11,3,12,0,1,1,0,10.0,24.0,2,1.0,
370685,37,57,8,2012,5,17,3,34,0,10,1,1,9.0,25.0,1,,1.0
370686,37,57,8,2012,7,2,3,43,0,1,1,1,13.0,,1,1.0,
370687,37,57,8,2012,6,12,3,34,0,1,1,1,19.0,,1,1.0,1.0
370688,37,57,8,2012,1,15,16,12,0,10,1,0,5.0,38.0,3,,
370689,37,59,8,2012,1,7,2,1,0,1,1,1,15.0,,1,1.0,
370690,37,61,8,2012,6,9,3,12,0,1,1,0,14.0,38.0,5,,1.0
370691,37,61,8,2012,1,16,3,42,0,1,1,0,4.0,,1,1.0,
370692,37,63,8,2012,1,18,16,15,0,1,1,0,2.0,12.0,2,,
370693,37,63,8,2012,1,2,16,8,0,1,1,0,,,2,1.0,1.0
370694,37,65,8,2012,5,6,3,8,0,1,1,0,,,2,,
370695,37,67,8,2012,6,20,3,38,0,1,1,0,10.0,32.0,1,1.0,1.0
370696,37,67,8,2012,6,21,16,12,0,1,1,0,12.0,14.0,2,,
370697,37,69,8,2012,1,13,3,12,0,1,1,0,,,5,,
370698,37,69,8,2012,7,7,2,12,0,10,1,0,10.0,,3,,
370699,37,77,8,2012,7,5,3,34,0,1,1,1,10.0,45.0,1,,
370700,37,77,8,2012,3,13,3,52,0,10,1,1,7.0,26.0,1,,
370701,37,79,8,2012,2,13,2,12,0,2,2,2,,,6,,
370702,37,81,8,2012,5,14,3,42,0,1,1,1,9.0,,1,,
370703,37,81,8,2012,3,11,16,12,0,1,1,0,0.0,14.0,2,,
370704,37,81,8,2012,3,14,16,12,0,1,1,0,7.0,13.0,6,,1.0
370705,37,85,8,2012,7,5,3,34,0,2,1,1,12.0,,1,,
370706,37,93,8,2012,3,10,2,12,0,1,1,0,,,7,1.0,
370707,37,93,8,2012,5,2,3,42,0,1,2,1,,,2,1.0,1.0
370708,37,93,8,2012,3,0,3,42,0,1,1,1,,,1,,
370709,37,93,8,2012,1,19,3,12,0,1,1,0,,,3,,
370710,37,99,8,2012,5,14,2,1,0,2,1,0,8.0,27.0,2,,
370711,37,101,8,2012,4,7,1,42,0,10,1,0,,,4,,
370712,37,101,8,2012,7,2,1,42,0,1,1,1,5.0,43.0,1,1.0,1.0
370713,37,101,8,2012,2,13,3,12,0,1,1,0,10.0,37.0,3,1.0,1.0
370714,37,101,8,2012,7,9,12,8,1,1,1,0,,,2,,1.0
370715,37,109,8,2012,5,18,3,53,0,10,1,0,8.0,28.0,1,,
370716,37,113,8,2012,7,14,3,35,0,10,1,0,20.0,37.0,2,,
370717,37,111,8,2012,7,12,2,12,0,1,1,0,3.0,,6,,
370718,37,119,8,2012,6,7,16,30,0,1,1,0,2.0,12.0,6,1.0,
370719,37,119,8,2012,7,11,16,34,0,1,1,0,,,1,1.0,
370720,37,119,8,2012,5,2,16,8,0,1,1,0,9.0,5.0,2,,1.0
370721,37,119,8,2012,1,3,16,43,0,1,1,1,9.0,2.0,2,,1.0
370722,37,119,8,2012,3,11,11,12,0,1,1,0,10.0,29.0,2,1.0,
370723,37,119,8,2012,7,4,16,8,0,1,1,1,5.0,18.0,2,,
370724,37,119,8,2012,1,0,16,1,0,1,1,1,12.0,,1,,1.0
370725,37,119,8,2012,7,22,16,8,0,1,1,0,10.0,,2,,1.0
370726,37,119,8,2012,6,0,16,14,0,1,1,1,8.0,,1,1.0,
370727,37,127,8,2012,2,0,14,43,0,1,1,0,10.0,,1,,
370728,37,127,8,2012,3,20,16,8,0,1,1,0,5.0,,2,,
370729,37,129,8,2012,5,20,2,12,0,10,1,0,7.0,,2,,
370730,37,129,8,2012,2,15,2,12,0,1,1,0,11.0,18.0,6,,
370731,37,129,8,2012,2,21,3,8,0,1,1,0,6.0,,5,,
370732,37,133,8,2012,5,18,3,9,0,1,1,0,0.0,32.0,2,,
370733,37,133,8,2012,4,21,14,8,0,1,1,0,5.0,10.0,2,,
370734,37,133,8,2012,3,21,12,8,0,10,1,0,6.0,11.0,2,,
370735,37,141,8,2012,7,23,6,34,0,1,1,1,,,1,,
370736,37,141,8,2012,2,20,2,8,0,1,1,0,11.0,26.0,2,,
370737,37,141,8,2012,7,2,3,1,0,1,1,0,12.0,,1,1.0,
370738,37,147,8,2012,4,16,4,12,0,10,1,0,11.0,35.0,2,,1.0
370739,37,147,8,2012,7,5,4,8,0,1,1,0,,,2,,1.0
370740,37,147,8,2012,6,6,13,12,0,10,1,0,8.0,16.0,2,,1.0
370741,37,147,8,2012,6,23,16,5,0,10,1,1,,,2,,
370742,37,149,8,2012,3,0,4,30,0,1,1,1,,,1,,
370743,37,149,8,2012,3,18,5,32,0,10,1,0,10.0,,1,,
370744,37,151,8,2012,2,17,6,35,0,2,1,1,9.0,,4,1.0,1.0
370745,37,151,8,2012,6,16,5,12,0,1,1,1,16.0,,4,,
370746,37,155,8,2012,1,11,4,59,0,1,1,1,5.0,68.0,1,,1.0
370747,37,155,8,2012,6,14,6,12,0,1,1,1,7.0,25.0,5,,1.0
370748,37,159,8,2012,5,7,4,12,0,1,1,0,18.0,196.0,4,,
370749,37,159,8,2012,4,21,4,32,0,1,1,0,,,1,,
370750,37,159,8,2012,2,14,6,8,0,1,1,0,,,1,,1.0
370751,37,159,8,2012,2,14,4,23,0,1,2,0,,,3,1.0,
370752,37,159,8,2012,5,17,3,12,0,1,1,0,33.0,18.0,3,,
370753,37,161,8,2012,1,16,6,42,0,1,1,0,6.0,,2,,
370754,37,161,8,2012,2,17,3,12,1,1,1,0,14.0,,2,,
370755,37,163,8,2012,7,10,6,12,0,1,1,1,6.0,50.0,2,,
370756,37,169,8,2012,1,1,6,8,0,1,1,1,8.0,174.0,2,,
370757,37,171,8,2012,6,20,4,12,0,1,2,0,14.0,35.0,4,,
370758,37,175,8,2012,6,12,13,12,0,1,1,0,9.0,,3,,
370759,37,175,8,2012,7,2,4,35,0,1,1,1,19.0,45.0,4,1.0,1.0
370760,37,179,8,2012,1,17,13,59,0,1,1,0,6.0,37.0,1,,
370761,37,179,8,2012,3,6,4,12,0,1,1,0,,,2,,
370762,37,179,8,2012,4,15,6,34,0,1,1,1,,,1,,
370763,37,181,8,2012,5,22,6,34,0,1,1,0,11.0,,1,,
370764,37,181,8,2012,6,7,14,12,0,5,1,1,7.0,34.0,2,,1.0
370765,37,183,8,2012,4,0,2,12,0,1,1,0,9.0,34.0,2,,
370766,37,183,8,2012,1,22,6,1,0,1,1,1,,,1,1.0,
370767,37,183,8,2012,7,17,16,42,0,1,1,0,,,1,,
370768,37,183,8,2012,7,13,6,12,0,1,2,0,,,5,,1.0
370769,37,183,8,2012,1,3,2,12,0,1,1,3,12.0,,6,1.0,1.0
370770,37,183,8,2012,2,21,2,12,0,2,1,1,5.0,30.0,3,,1.0
370771,37,189,8,2012,6,1,2,12,0,1,1,1,,,2,,
370772,37,191,8,2012,5,21,2,8,0,1,1,1,6.0,10.0,4,,
370773,37,195,8,2012,7,20,5,8,0,2,1,0,8.0,,2,,
370774,37,199,8,2012,6,8,6,53,0,1,1,0,9.0,58.0,2,,
370775,37,1,9,2012,1,21,4,42,0,2,1,0,19.0,47.0,2,,
370776,37,1,9,2012,2,22,2,32,0,1,1,0,19.0,,1,,
370777,37,9,9,2012,7,16,5,12,0,1,1,0,,11.0,4,,
370778,37,11,9,2012,1,1,6,24,0,1,1,1,5.0,20.0,1,,
370779,37,13,9,2012,1,1,3,30,0,2,1,1,,,1,,
370780,37,13,9,2012,6,3,6,42,0,10,1,1,16.0,,1,,1.0
370781,37,15,9,2012,1,5,4,12,0,1,1,1,6.0,47.0,5,,2.0
370782,37,15,9,2012,3,13,3,12,0,1,1,0,7.0,55.0,4,1.0,
370783,37,19,9,2012,7,21,2,1,0,1,1,0,0.0,,1,,
370784,37,19,9,2012,7,15,2,34,0,1,1,0,9.0,16.0,4,,
370785,37,19,9,2012,5,5,2,8,0,1,1,0,8.0,,2,,
370786,37,19,9,2012,2,15,2,12,0,1,1,0,9.0,,2,,
370787,37,21,9,2012,4,7,1,1,0,10,1,0,7.0,41.0,1,1.0,
370788,37,21,9,2012,2,21,2,30,0,2,1,1,12.0,26.0,2,1.0,
370789,37,21,9,2012,2,9,1,35,0,2,1,0,8.0,27.0,4,1.0,
370790,37,27,9,2012,1,11,2,12,0,10,2,0,3.0,162.0,3,1.0,1.0
370791,37,31,9,2012,5,13,2,12,0,1,1,0,7.0,64.0,2,,1.0
370792,37,35,9,2012,1,2,5,42,0,1,2,1,9.0,,2,1.0,
370793,37,35,9,2012,5,21,13,12,0,1,1,2,5.0,17.0,2,,1.0
370794,37,35,9,2012,6,2,6,1,0,1,1,0,11.0,,2,,1.0
370795,37,47,9,2012,7,16,4,34,0,1,1,0,8.0,20.0,1,1.0,1.0
370796,37,47,9,2012,7,20,4,12,0,1,1,1,11.0,43.0,7,,
370797,37,47,9,2012,3,19,4,8,0,1,1,0,7.0,,4,,
370798,37,47,9,2012,7,16,3,34,0,1,1,0,9.0,34.0,1,,
370799,37,49,9,2012,5,23,4,34,0,1,1,1,,,1,,
370800,37,51,9,2012,1,18,1,34,0,1,1,1,8.0,40.0,1,,
370801,37,51,9,2012,6,16,13,12,0,1,1,1,4.0,,2,,
370802,37,51,9,2012,6,19,11,42,0,1,1,1,8.0,,1,,
370803,37,57,9,2012,3,17,15,12,0,1,1,0,12.0,29.0,2,,
370804,37,57,9,2012,7,14,3,12,0,2,1,0,9.0,,5,1.0,1.0
370805,37,63,9,2012,2,12,4,12,0,1,1,0,5.0,,3,,
370806,37,63,9,2012,7,4,6,42,0,1,1,1,8.0,,1,1.0,
370807,37,63,9,2012,3,19,6,8,0,1,1,0,5.0,15.0,3,1.0,
370808,37,67,9,2012,2,22,4,12,0,1,1,0,,,2,,
370809,37,71,9,2012,7,3,6,32,0,1,1,1,,,1,,1.0
370810,37,71,9,2012,6,23,4,30,0,1,1,1,,,1,1.0,1.0
370811,37,77,9,2012,7,19,15,1,0,1,1,1,,,1,1.0,
370812,37,79,9,2012,4,15,6,34,0,1,1,0,,,1,1.0,
370813,37,81,9,2012,6,10,2,12,0,10,1,0,17.0,25.0,2,,
370814,37,81,9,2012,3,21,14,33,0,2,1,1,5.0,9.0,1,,
370815,37,81,9,2012,3,20,2,8,0,1,1,0,4.0,,2,,
370816,37,83,9,2012,4,22,5,12,0,1,1,0,13.0,,2,,
370817,37,83,9,2012,7,6,6,8,0,5,1,1,113.0,40.0,2,,
370818,37,83,9,2012,1,1,4,53,0,10,1,0,10.0,22.0,2,,1.0
370819,37,85,9,2012,1,15,4,32,0,10,1,0,,,2,,
370820,37,85,9,2012,2,20,6,9,0,1,1,0,5.0,52.0,2,,
370821,37,85,9,2012,7,1,6,34,0,2,1,1,,,2,1.0,1.0
370822,37,89,9,2012,7,20,4,12,0,1,1,0,8.0,57.0,5,,
370823,37,89,9,2012,7,17,2,12,0,10,1,0,7.0,14.0,3,,1.0
370824,37,93,9,2012,7,4,6,42,0,1,1,1,,,1,,
370825,37,93,9,2012,6,21,5,34,0,1,1,1,17.0,56.0,4,1.0,1.0
370826,37,93,9,2012,7,14,6,42,0,1,1,0,,,1,,
370827,37,93,9,2012,6,1,15,12,0,1,1,2,,,2,,
370828,37,97,9,2012,1,20,2,8,0,10,1,0,6.0,22.0,5,,
370829,37,99,9,2012,2,21,3,8,0,2,1,0,,,2,,
370830,37,99,9,2012,6,13,4,1,0,1,1,0,,,1,1.0,
370831,37,101,9,2012,6,12,2,12,0,10,1,0,10.0,46.0,3,,
370832,37,105,9,2012,3,13,6,53,0,1,1,0,13.0,,1,,
370833,37,107,9,2012,1,10,16,33,0,1,1,1,3.0,19.0,1,,1.0
370834,37,107,9,2012,4,3,5,34,0,1,1,1,8.0,,1,,1.0
370835,37,109,9,2012,4,12,3,32,0,1,2,1,4.0,,2,1.0,1.0
370836,37,113,9,2012,2,15,6,12,0,1,1,0,6.0,,2,,
370837,37,115,9,2012,5,22,4,12,0,1,1,1,,,3,1.0,
370838,37,115,9,2012,6,0,6,1,0,1,1,0,,,1,,
370839,37,111,9,2012,2,6,6,38,0,1,1,0,6.0,,1,,
370840,37,119,9,2012,7,21,13,8,0,10,1,0,5.0,,5,,
370841,37,119,9,2012,4,0,11,8,0,1,1,0,6.0,,3,,
370842,37,119,9,2012,6,19,14,8,0,1,1,0,7.0,35.0,5,,
370843,37,119,10,2012,4,0,15,12,0,10,1,2,7.0,26.0,2,2.0,1.0
370844,37,127,9,2012,7,8,12,8,0,10,1,0,10.0,,2,1.0,
370845,37,129,9,2012,3,21,6,32,0,1,1,1,12.0,,1,1.0,
370846,37,131,9,2012,7,8,6,34,0,2,1,0,16.0,60.0,2,1.0,
370847,37,133,9,2012,5,22,4,34,0,1,1,0,9.0,,1,1.0,
370848,37,133,9,2012,1,22,3,12,0,1,1,2,7.0,30.0,2,1.0,1.0
370849,37,133,9,2012,4,19,6,1,0,1,1,0,7.0,16.0,1,1.0,
370850,37,135,9,2012,1,2,3,8,0,1,1,0,3.0,,2,,
370851,37,145,9,2012,1,7,3,38,0,1,1,0,6.0,,2,1.0,
370852,37,145,9,2012,7,8,3,12,0,2,1,0,12.0,41.0,2,,
370853,37,147,9,2012,7,23,3,12,0,2,1,2,,,6,,1.0
370854,37,151,9,2012,6,23,13,42,0,1,1,1,,22.0,1,,
370855,37,151,9,2012,5,9,3,42,0,1,1,0,,,1,,
370856,37,151,9,2012,6,16,2,12,0,1,1,1,7.0,20.0,2,,
370857,37,155,9,2012,1,2,3,1,0,1,1,1,9.0,20.0,4,1.0,1.0
370858,37,155,9,2012,3,16,3,12,0,1,1,0,15.0,16.0,2,,1.0
370859,37,155,9,2012,2,17,14,10,0,1,1,0,,,1,,
370860,37,155,9,2012,3,13,3,12,0,1,1,0,8.0,109.0,5,,
370861,37,155,9,2012,5,16,16,8,0,1,1,1,,,2,1.0,1.0
370862,37,155,9,2012,7,2,16,33,0,1,1,1,,,1,,1.0
370863,37,157,9,2012,1,22,13,30,0,10,1,0,,,1,,
370864,37,157,9,2012,1,17,3,12,0,1,1,2,,,3,,1.0
370865,37,157,9,2012,7,1,2,35,0,1,1,1,12.0,,1,1.0,
370866,37,157,9,2012,6,20,3,12,0,10,1,0,7.0,,2,1.0,1.0
370867,37,159,9,2012,1,19,3,34,0,10,1,0,4.0,,1,,
370868,37,159,9,2012,3,6,2,8,0,1,1,0,,,3,,1.0
370869,37,159,9,2012,6,11,1,1,0,1,1,0,7.0,,3,,
370870,37,159,9,2012,6,0,3,42,0,1,1,1,,,1,,
370871,37,161,9,2012,2,14,2,12,0,10,1,0,,,3,,
370872,37,165,9,2012,5,10,3,12,0,1,1,0,,,3,,
370873,37,165,9,2012,5,16,3,42,0,1,1,0,,,1,1.0,
370874,37,169,10,2012,3,9,12,42,0,2,1,1,14.0,,1,,
370875,37,171,9,2012,7,20,3,38,0,1,1,1,21.0,,1,,
370876,37,171,9,2012,1,10,3,12,0,1,1,0,12.0,23.0,3,,
370877,37,179,9,2012,7,10,6,8,0,1,1,0,,,2,,
370878,37,179,9,2012,3,13,2,12,0,1,1,0,,,3,,
370879,37,181,9,2012,7,22,3,34,0,1,1,1,15.0,18.0,1,1.0,
370880,37,183,9,2012,1,9,2,59,0,1,1,0,,,1,1.0,
370881,37,183,9,2012,3,18,3,34,0,1,1,1,8.0,31.0,1,,
370882,37,185,9,2012,3,22,2,8,0,1,1,0,,,2,,1.0
370883,37,187,9,2012,2,5,2,8,0,10,1,0,19.0,,3,,
370884,37,191,9,2012,5,13,2,35,0,1,1,0,35.0,14.0,2,,
370885,37,191,9,2012,7,13,16,43,0,1,1,1,9.0,12.0,1,1.0,
370886,37,191,9,2012,2,15,1,34,0,1,1,0,7.0,31.0,1,1.0,
370887,37,191,9,2012,7,3,1,35,0,1,1,1,7.0,,5,,1.0
370888,37,193,9,2012,1,14,2,1,0,1,1,0,15.0,42.0,1,,
370889,37,193,9,2012,2,15,3,12,0,2,1,0,,,2,,
370890,37,195,9,2012,7,2,3,1,0,10,1,1,,,1,,
370891,37,197,9,2012,7,1,1,14,0,1,1,1,18.0,,2,,
370892,37,197,9,2012,7,17,3,12,0,1,1,0,13.0,,2,,
370893,37,199,9,2012,6,22,3,38,0,1,1,0,13.0,,2,,1.0
370894,37,199,9,2012,5,17,2,35,0,1,1,0,10.0,24.0,1,,
370895,37,183,4,2012,6,2,16,5,0,1,1,1,8.0,23.0,3,,
370896,37,49,5,2012,6,22,12,9,0,1,1,0,4.0,39.0,2,,
370897,37,63,5,2012,4,5,16,42,0,2,1,1,,,1,1.0,1.0
370898,37,49,6,2012,7,16,16,59,0,2,1,1,8.0,74.0,2,,
370899,37,147,6,2012,1,0,16,32,0,1,1,0,7.0,,1,,1.0
370900,37,155,6,2012,3,19,3,42,0,1,1,1,9.0,27.0,1,1.0,1.0
370901,37,101,8,2012,7,21,16,8,0,10,1,1,,,2,,
370902,37,183,8,2012,2,3,11,9,0,10,1,0,13.0,37.0,2,,
370903,37,183,8,2012,6,13,16,12,0,1,1,0,6.0,20.0,2,,
370904,37,25,9,2012,7,10,16,12,0,1,1,0,8.0,22.0,4,,
370905,37,39,9,2012,3,19,16,1,0,2,1,0,4.0,18.0,1,1.0,
370906,37,67,9,2012,5,21,16,12,0,1,1,1,6.0,28.0,3,1.0,2.0
370907,37,195,9,2012,5,8,16,30,0,1,1,0,11.0,13.0,2,,
370908,37,3,10,2012,4,12,16,1,0,1,1,0,4.0,20.0,1,,
370909,37,3,10,2012,7,10,5,12,0,1,1,0,10.0,,2,,
370910,37,7,10,2012,1,14,6,34,0,1,1,1,14.0,71.0,2,1.0,1.0
370911,37,9,10,2012,6,10,4,1,0,1,1,0,11.0,22.0,1,,1.0
370912,37,13,10,2012,5,6,16,12,0,5,1,0,,,3,,1.0
370913,37,15,10,2012,3,17,2,9,0,1,1,0,,,2,,
370914,37,17,10,2012,6,15,4,12,0,1,1,0,13.0,80.0,5,,
370915,37,19,10,2012,6,22,2,12,0,1,1,0,8.0,,7,,
370916,37,19,10,2012,6,16,2,1,0,1,1,0,13.0,,2,,
370917,37,19,10,2012,5,14,4,9,0,1,1,0,7.0,,3,,
370918,37,19,10,2012,1,3,6,34,0,1,1,1,5.0,,1,1.0,1.0
370919,37,19,10,2012,7,8,6,35,0,1,1,0,11.0,,1,,
370920,37,19,10,2012,3,10,4,12,0,1,1,0,18.0,,3,,
370921,37,19,10,2012,3,6,2,1,1,1,1,1,6.0,,1,,1.0
370922,37,21,10,2012,3,10,3,12,0,10,1,0,,,2,,
370923,37,25,10,2012,1,18,15,1,0,1,1,1,8.0,,1,1.0,
370924,37,45,10,2012,2,14,4,12,0,1,1,0,,,5,,
370925,37,47,10,2012,7,16,9,34,0,2,1,0,,,1,1.0,
370926,37,51,10,2012,3,23,4,8,0,10,1,0,,,2,,
370927,37,51,10,2012,4,18,1,1,0,1,1,0,8.0,32.0,7,,
370928,37,51,10,2012,5,11,4,12,0,1,1,0,6.0,13.0,3,,
370929,37,51,10,2012,2,0,1,21,0,1,1,1,6.0,,1,,
370930,37,51,10,2012,1,20,16,8,0,1,1,0,7.0,,3,,
370931,37,57,10,2012,6,21,2,12,0,1,1,1,12.0,29.0,5,,
370932,37,57,10,2012,3,15,15,12,0,1,1,1,11.0,40.0,5,,
370933,37,57,10,2012,1,3,1,8,0,1,1,0,14.0,,2,,
370934,37,57,10,2012,7,3,2,42,0,1,1,0,15.0,64.0,2,,1.0
370935,37,57,10,2012,7,17,4,5,0,1,1,0,11.0,57.0,3,,
370936,37,59,10,2012,1,16,1,12,0,1,1,0,4.0,31.0,3,,
370937,37,61,10,2012,7,9,6,12,0,1,1,0,10.0,48.0,7,,
370938,37,61,10,2012,3,19,4,9,0,2,1,1,8.0,133.0,2,1.0,1.0
370939,37,61,10,2012,5,9,4,12,0,1,1,0,11.0,,2,,
370940,37,63,10,2012,1,0,13,12,0,1,1,1,4.0,,2,1.0,
370941,37,63,10,2012,2,8,16,43,0,2,1,0,,,1,,
370942,37,67,10,2012,3,19,15,8,0,1,1,0,10.0,22.0,2,,
370943,37,71,10,2012,4,3,5,34,0,10,1,1,,25.0,4,1.0,
370944,37,81,10,2012,1,19,11,8,0,10,1,0,4.0,,3,,
370945,37,83,10,2012,7,0,1,8,0,1,1,0,11.0,56.0,2,,
370946,37,83,10,2012,6,0,1,12,0,1,1,1,,,11,1.0,
370947,37,85,10,2012,3,17,5,12,0,1,1,1,,,2,,
370948,37,85,10,2012,5,6,4,8,0,1,1,0,,,4,,1.0
370949,37,93,10,2012,1,21,5,1,0,1,1,0,,,1,,
370950,37,101,10,2012,6,21,4,12,0,1,1,1,7.0,26.0,3,,
370951,37,101,10,2012,2,15,6,12,0,10,1,0,6.0,,3,,
370952,37,101,10,2012,1,19,3,12,0,1,3,1,5.0,35.0,3,1.0,
370953,37,101,10,2012,6,1,4,1,0,1,1,1,13.0,,1,,
370954,37,101,10,2012,4,16,6,12,0,1,1,0,15.0,,2,,
370955,37,101,10,2012,6,14,6,34,0,10,1,1,5.0,28.0,1,1.0,
370956,37,109,10,2012,1,19,2,12,0,1,1,0,6.0,61.0,2,,
370957,37,115,10,2012,6,7,2,52,0,10,1,0,6.0,103.0,1,1.0,1.0
370958,37,117,10,2012,5,17,6,34,0,1,1,0,8.0,,9,1.0,1.0
370959,37,111,10,2012,6,8,4,12,0,1,1,0,5.0,22.0,2,,
370960,37,119,10,2012,5,21,14,8,0,10,1,0,3.0,36.0,2,,
370961,37,119,10,2012,3,8,13,12,0,1,1,0,10.0,35.0,3,,
370962,37,127,10,2012,7,5,2,8,0,1,1,0,,,2,,
370963,37,127,10,2012,3,19,15,12,0,1,1,0,12.0,23.0,2,1.0,
370964,37,129,10,2012,6,13,6,1,0,1,1,0,6.0,,2,,
370965,37,133,10,2012,4,16,2,12,0,1,1,0,9.0,34.0,3,,
370966,37,135,10,2012,1,22,3,12,0,10,1,1,8.0,,2,1.0,1.0
370967,37,141,10,2012,6,10,4,12,0,1,1,0,12.0,,6,,
370968,37,145,10,2012,7,11,4,12,0,10,1,1,11.0,104.0,6,,
370969,37,147,10,2012,1,0,2,8,0,1,1,0,,,2,,
370970,37,147,10,2012,3,13,13,12,0,10,1,0,7.0,16.0,2,1.0,
370971,37,149,10,2012,3,2,2,12,0,2,1,1,15.0,257.0,2,,
370972,37,151,10,2012,7,5,6,42,0,1,1,0,10.0,,1,,
370973,37,151,10,2012,6,1,4,59,0,1,1,1,16.0,,1,,
370974,37,155,10,2012,7,16,1,1,0,1,1,1,9.0,34.0,6,,
370975,37,155,10,2012,5,20,4,9,0,1,1,0,7.0,,2,,
370976,37,155,10,2012,3,7,4,31,0,1,1,0,,,3,,1.0
370977,37,155,10,2012,6,23,6,30,0,1,1,1,,,1,,1.0
370978,37,155,10,2012,3,15,15,30,0,1,1,0,,,1,,
370979,37,157,10,2012,2,16,2,12,0,10,1,0,10.0,,2,,
370980,37,157,10,2012,6,23,6,1,0,1,1,0,,,1,1.0,
370981,37,159,10,2012,5,4,13,12,0,10,2,0,6.0,24.0,4,,2.0
370982,37,159,10,2012,7,23,3,34,0,2,1,0,,,1,1.0,
370983,37,159,10,2012,1,20,9,53,0,1,1,1,11.0,,1,,
370984,37,159,10,2012,6,20,6,34,0,1,1,1,20.0,41.0,1,,1.0
370985,37,171,10,2012,7,1,6,42,0,1,1,1,19.0,,2,1.0,1.0
370986,37,171,10,2012,2,19,5,18,0,6,1,1,8.0,45.0,1,,
370987,37,175,10,2012,2,16,3,12,0,10,1,0,10.0,,2,,
370988,37,179,10,2012,7,8,4,8,0,1,1,0,18.0,71.0,3,,1.0
370989,37,179,10,2012,6,1,2,12,0,1,1,1,8.0,37.0,3,1.0,1.0
370990,37,179,10,2012,6,12,4,35,0,1,1,1,15.0,30.0,1,1.0,1.0
