ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
350292,35,45,10,2016,1,4,5,0,98,1,1,22.0,,3,,1.0
350293,35,23,10,2016,7,6,12,0,1,1,0,26.0,,3,,
350294,35,37,11,2016,3,19,1,0,1,2,1,15.0,,2,1.0,
350295,35,41,10,2016,2,11,12,0,1,1,0,3.0,16.0,2,,
350296,35,13,11,2016,4,14,34,0,1,1,0,20.0,38.0,1,,
350297,35,57,11,2016,5,6,8,0,1,1,0,,,3,,
350298,35,25,11,2016,6,13,12,0,1,1,0,11.0,,2,,
350299,35,1,11,2016,7,0,12,0,1,1,0,4.0,27.0,5,1.0,1.0
350300,35,1,11,2016,6,23,8,0,1,1,0,,,2,,
350301,35,61,11,2016,2,6,38,0,1,1,0,,,1,,1.0
350302,35,1,11,2016,2,17,8,0,1,1,0,,,3,,
350303,35,31,11,2016,2,18,8,0,1,1,0,4.0,,2,,
350304,35,35,11,2016,2,13,1,0,1,1,0,14.0,,1,1.0,1.0
350305,35,1,10,2016,3,5,12,0,1,1,0,11.0,65.0,2,1.0,1.0
350306,35,1,10,2016,2,11,15,1,1,1,1,3.0,19.0,2,1.0,
350307,35,1,10,2016,5,5,24,0,1,1,1,14.0,,1,1.0,1.0
350308,35,13,11,2016,2,8,12,0,1,1,0,13.0,76.0,4,,
350309,35,61,11,2016,1,14,58,0,1,1,0,8.0,53.0,1,1.0,1.0
350310,35,49,11,2016,6,15,1,0,10,1,0,5.0,19.0,1,,1.0
350311,35,47,11,2016,5,7,1,0,1,1,0,,,1,,
350312,35,1,11,2016,5,12,12,0,1,1,1,5.0,19.0,2,,1.0
350313,35,9,11,2016,5,8,44,0,1,1,1,4.0,13.0,1,1.0,
350314,35,1,11,2016,6,16,1,0,1,1,1,2.0,20.0,2,1.0,1.0
350315,35,1,11,2016,3,20,8,0,1,1,0,4.0,15.0,2,,
350316,35,5,11,2016,2,22,42,0,1,1,1,5.0,,2,1.0,1.0
350317,35,45,10,2016,3,19,1,0,1,1,1,20.0,20.0,3,1.0,1.0
350318,35,1,12,2016,7,0,12,0,4,1,1,6.0,58.0,3,1.0,
350319,35,55,11,2016,4,5,24,0,1,1,1,,,1,1.0,1.0
350320,35,57,12,2016,2,8,38,0,1,1,0,7.0,,1,,1.0
350321,35,39,12,2016,4,18,12,0,1,1,1,38.0,,3,1.0,
350322,35,53,12,2016,5,14,10,0,1,1,0,9.0,,1,,
350323,35,5,12,2016,6,17,24,0,1,1,0,,,1,1.0,
350324,35,31,12,2016,5,10,1,0,1,1,0,5.0,82.0,2,,1.0
350325,35,1,12,2016,5,17,8,0,1,1,0,4.0,11.0,3,,
350326,35,31,12,2016,7,14,12,0,1,1,0,13.0,36.0,7,,
350327,35,61,12,2016,3,21,1,0,1,1,0,3.0,,1,1.0,
350328,35,31,12,2016,5,16,1,0,1,1,1,15.0,,2,1.0,1.0
350329,35,1,10,2016,7,22,33,0,2,1,0,5.0,22.0,8,1.0,
350330,35,1,10,2016,5,9,12,0,1,1,0,18.0,,3,1.0,
350331,35,41,8,2016,7,11,38,0,98,1,0,7.0,23.0,1,,
350332,35,1,11,2016,2,20,8,0,1,1,0,7.0,,3,,
350333,35,1,11,2016,6,21,8,0,1,1,0,3.0,,2,,
350334,35,43,10,2016,6,19,1,0,1,1,1,55.0,,2,1.0,
350335,35,1,11,2016,7,20,12,0,8,1,0,5.0,21.0,2,,
350336,35,25,12,2016,2,21,59,0,1,1,1,12.0,,2,1.0,1.0
350337,35,25,12,2016,1,2,1,0,1,1,1,9.0,54.0,4,,
350338,35,9,11,2016,2,18,38,0,1,1,0,2.0,,3,,1.0
350339,35,31,1,2016,6,16,1,0,8,1,0,12.0,101.0,2,1.0,1.0
350340,35,13,12,2016,5,14,12,0,1,1,0,,29.0,2,,
350341,35,53,12,2016,6,21,8,0,1,1,0,11.0,8.0,2,,
350342,35,49,12,2016,5,20,1,0,1,1,0,,,1,1.0,
350343,35,9,12,2016,7,1,14,0,2,1,0,2.0,25.0,1,1.0,1.0
350344,35,49,12,2016,5,9,12,0,4,1,0,,,2,,
350345,35,43,11,2016,1,17,12,0,1,2,1,49.0,50.0,3,,
350346,35,49,12,2016,5,16,12,0,1,1,1,5.0,24.0,4,,
350347,35,41,12,2016,1,5,38,0,4,1,1,,,1,1.0,
350348,35,49,12,2016,6,20,12,0,1,2,0,5.0,,3,,
350349,35,19,12,2016,7,10,12,0,4,1,0,,,3,,1.0
350350,35,31,12,2016,7,19,8,0,1,1,0,129.0,,6,,
350351,35,1,10,2016,1,0,33,1,1,1,0,5.0,11.0,1,1.0,
350352,35,1,12,2016,4,17,12,0,1,1,0,4.0,33.0,7,,
350353,35,1,12,2016,1,13,12,0,1,1,1,10.0,21.0,5,,
350354,35,45,12,2016,3,16,1,0,1,1,1,14.0,,2,1.0,
350355,35,13,12,2016,7,20,12,0,1,1,0,7.0,27.0,5,,
350356,35,45,11,2016,7,15,42,0,1,1,1,7.0,19.0,2,1.0,1.0
350357,35,45,12,2016,3,6,8,0,1,1,0,7.0,,2,,
350358,35,1,12,2016,7,2,24,0,4,1,1,8.0,28.0,1,1.0,
350360,35,31,12,2016,4,19,8,0,1,1,0,,,3,,
350361,35,55,10,2016,2,22,11,0,1,1,0,15.0,,2,1.0,
350362,35,19,1,2016,6,14,17,0,1,1,0,19.0,36.0,3,,
350363,35,45,3,2016,5,5,12,0,1,1,0,5.0,,2,1.0,
350364,35,45,11,2016,1,19,8,0,1,1,0,15.0,,2,,
360001,36,119,1,2016,7,12,35,0,10,1,0,23.0,15.0,3,,
360002,36,5,1,2016,2,5,14,0,1,1,1,,,2,1.0,1.0
360003,36,71,1,2016,6,4,1,0,10,1,1,6.0,,1,1.0,1.0
360004,36,103,1,2016,3,6,8,0,1,1,0,2.0,17.0,3,,
360005,36,61,1,2016,5,18,8,0,1,1,0,,,2,,
360006,36,39,1,2016,5,18,35,0,1,1,0,,43.0,1,,
360007,36,61,1,2016,6,0,8,0,1,1,0,,,2,,
360008,36,5,1,2016,6,23,8,0,1,1,0,,,7,,2.0
360009,36,69,1,2016,6,10,42,0,10,1,0,10.0,21.0,1,,
360010,36,93,1,2016,6,6,8,0,1,1,0,5.0,30.0,2,,
360011,36,103,1,2016,6,6,12,0,10,1,0,,,2,1.0,1.0
360012,36,19,1,2016,6,14,12,0,10,2,0,17.0,327.0,3,,
360013,36,37,1,2016,7,19,8,0,10,1,0,0.0,45.0,2,,
360014,36,109,1,2016,1,8,42,0,2,1,0,,,2,1.0,
360015,36,27,1,2016,2,12,12,0,1,1,0,5.0,31.0,2,1.0,2.0
360016,36,5,1,2016,2,18,8,0,1,1,0,,,2,,
360017,36,17,1,2016,2,10,12,0,10,1,0,19.0,80.0,2,,
360018,36,61,1,2016,3,13,15,0,1,1,0,9.0,17.0,2,,
360019,36,47,1,2016,1,4,8,0,2,1,0,5.0,20.0,4,,
360020,36,29,1,2016,3,16,12,0,4,1,0,7.0,25.0,4,,1.0
360021,36,61,1,2016,5,17,8,0,1,1,0,1.0,17.0,2,,
360022,36,91,1,2016,5,20,8,0,10,1,0,5.0,15.0,2,,
360023,36,85,1,2016,6,4,40,0,1,1,0,,,1,,
360024,36,39,1,2016,6,17,59,0,10,1,1,2.0,,1,1.0,1.0
360025,36,115,1,2016,6,19,59,0,1,1,1,6.0,,1,1.0,
360026,36,85,1,2016,7,9,24,0,10,1,0,,,1,,
360027,36,85,1,2016,7,11,1,0,10,1,0,12.0,,2,1.0,
360028,36,5,1,2016,2,9,9,0,1,1,0,3.0,14.0,2,,
360029,36,47,1,2016,3,17,9,0,1,1,0,,,2,,
360030,36,119,1,2016,1,21,12,0,4,1,1,,,2,,
360031,36,59,1,2016,3,19,8,0,10,1,0,9.0,17.0,3,,
360032,36,111,1,2016,4,15,42,0,10,2,0,3.0,,2,,
360033,36,71,1,2016,4,20,8,0,1,1,1,4.0,26.0,2,,
360034,36,7,1,2016,5,4,12,0,4,1,0,5.0,,4,,
360035,36,61,1,2016,5,19,8,0,1,1,0,,,2,,
360036,36,81,1,2016,6,9,8,0,1,1,0,,,2,,
360037,36,55,1,2016,6,0,8,0,10,1,0,6.0,33.0,3,,
360038,36,65,1,2016,7,14,53,0,10,1,0,5.0,16.0,1,,
360039,36,71,1,2016,7,4,1,0,1,1,1,5.0,44.0,1,1.0,1.0
360040,36,43,1,2016,1,19,53,0,10,1,1,35.0,,1,,
360041,36,59,1,2016,2,22,8,0,1,1,1,7.0,18.0,2,,
360042,36,59,1,2016,2,21,12,0,1,1,0,2.0,23.0,2,,1.0
360043,36,19,1,2016,3,15,42,0,3,1,0,8.0,,1,1.0,
360044,36,25,1,2016,5,20,8,0,4,1,0,3.0,15.0,3,,
360045,36,107,1,2016,3,11,42,0,10,1,0,10.0,,1,,
360046,36,17,1,2016,4,11,14,0,4,1,0,2.0,,1,,
360047,36,107,1,2016,4,11,34,0,4,1,0,25.0,,1,1.0,
360048,36,69,1,2016,3,11,12,0,10,1,0,-2.0,117.0,2,,
360049,36,93,1,2016,4,9,9,0,1,1,0,11.0,23.0,2,,
360050,36,71,1,2016,5,7,42,0,1,1,0,12.0,18.0,1,1.0,
360051,36,47,1,2016,5,13,8,0,1,1,0,4.0,26.0,2,,
360052,36,7,1,2016,5,23,35,0,1,1,0,,,3,,1.0
360053,36,29,1,2016,6,19,15,0,1,1,0,1.0,16.0,2,1.0,
360054,36,61,1,2016,7,3,8,0,1,1,1,,,5,,
360055,36,59,2,2016,2,7,8,0,10,1,0,3.0,17.0,2,,
360056,36,43,1,2016,7,5,48,0,10,1,0,19.0,,2,1.0,
360057,36,65,2,2016,4,19,12,0,10,1,0,4.0,80.0,2,,
360058,36,47,2,2016,4,6,8,0,2,1,0,,,2,,
360059,36,71,2,2016,6,19,8,0,1,1,0,3.0,14.0,5,,
360060,36,47,2,2016,7,10,8,0,1,1,0,,,2,1.0,
360061,36,47,2,2016,6,18,40,0,1,1,0,,,4,1.0,
360062,36,61,2,2016,4,20,8,0,1,1,0,,,2,,
360063,36,13,2,2016,3,13,12,0,10,1,0,12.0,30.0,2,,
360064,36,55,2,2016,4,23,12,0,3,2,0,,,3,1.0,
360065,36,81,2,2016,4,0,8,0,4,1,0,,,2,,1.0
360066,36,59,2,2016,1,18,9,0,1,1,0,3.0,10.0,2,,
360067,36,21,1,2016,7,23,52,0,10,1,1,,,2,1.0,
360068,36,91,2,2016,5,8,12,0,10,1,0,10.0,,2,,
360069,36,61,2,2016,5,19,9,0,1,1,0,,,3,,
360070,36,61,2,2016,6,10,8,0,10,1,0,5.0,,2,,
360071,36,109,2,2016,4,19,8,0,10,1,0,13.0,,2,,
360072,36,85,2,2016,3,17,9,0,10,1,0,,,2,,
360073,36,101,2,2016,7,12,42,0,10,1,0,5.0,,2,,
360074,36,101,2,2016,3,12,12,0,3,1,0,14.0,50.0,10,1.0,
360075,36,97,2,2016,3,8,12,0,3,1,0,12.0,56.0,2,1.0,
360076,36,75,2,2016,4,7,12,0,10,1,0,7.0,261.0,2,,
360077,36,119,2,2016,6,17,12,0,10,1,1,6.0,,2,,
360078,36,81,2,2016,7,4,24,0,1,2,1,,,2,1.0,
360079,36,59,2,2016,2,12,8,0,1,1,0,3.0,23.0,2,,
360080,36,5,2,2016,1,23,8,0,1,1,0,,,4,,
360081,36,59,2,2016,7,0,30,0,10,1,0,,33.0,1,,
360082,36,47,2,2016,1,4,8,0,1,1,0,5.0,,2,1.0,1.0
360083,36,103,1,2016,2,5,9,0,1,1,0,22.0,1.0,2,,
360084,36,103,1,2016,1,16,38,0,2,1,1,4.0,13.0,1,1.0,1.0
360085,36,103,1,2016,2,0,8,0,1,1,0,,,2,,
360086,36,67,2,2016,4,18,8,0,1,1,0,1.0,21.0,2,1.0,
360087,36,83,1,2016,2,12,8,0,10,1,0,55.0,148.0,2,,
360088,36,59,1,2016,7,3,12,0,1,1,1,,,2,,
360089,36,43,2,2016,4,8,24,0,10,1,0,9.0,,1,,1.0
360090,36,101,2,2016,6,22,42,0,10,1,1,16.0,,2,,
360091,36,93,2,2016,5,18,12,0,1,1,0,,67.0,4,,
360092,36,81,2,2016,1,9,8,0,1,1,0,5.0,35.0,2,,
360093,36,29,2,2016,7,4,42,0,98,1,1,4.0,14.0,5,1.0,
360094,36,33,1,2016,4,16,12,0,1,1,1,12.0,36.0,6,,
360095,36,75,2,2016,7,17,42,0,10,1,1,8.0,30.0,1,1.0,
360096,36,39,2,2016,6,18,8,0,1,1,0,45.0,44.0,2,,
360097,36,11,2,2016,1,23,31,0,1,1,1,,,1,,
360098,36,81,2,2016,1,4,8,0,1,1,0,6.0,,2,,1.0
360099,36,97,2,2016,1,10,30,0,1,1,0,11.0,26.0,2,,
360100,36,5,2,2016,1,1,8,0,1,1,0,,,2,,1.0
360101,36,79,2,2016,1,13,24,0,1,1,0,10.0,,1,1.0,
360102,36,59,2,2016,7,23,8,0,1,1,0,,,2,,
360103,36,13,3,2016,3,20,8,0,2,1,0,3.0,14.0,2,,
360104,36,65,3,2016,3,20,42,0,1,1,0,3.0,,1,1.0,
360105,36,61,2,2016,2,8,8,0,1,1,0,3.0,,2,,
360106,36,85,3,2016,5,2,39,0,1,1,0,,,1,,1.0
360107,36,59,2,2016,7,20,9,0,1,1,0,7.0,14.0,3,,
360108,36,21,3,2016,6,23,42,0,1,1,1,,,1,,1.0
360109,36,103,3,2016,6,2,33,0,10,1,0,3.0,13.0,1,1.0,1.0
360110,36,55,3,2016,7,19,8,0,10,1,0,,,2,,
360111,36,5,3,2016,1,11,21,0,1,1,0,1.0,,1,,
360112,36,5,3,2016,5,19,8,0,1,1,0,,,2,,
360113,36,59,3,2016,1,8,12,0,1,1,1,3.0,35.0,2,,
360114,36,61,3,2016,3,4,8,0,2,1,0,6.0,,3,,
360115,36,67,3,2016,6,6,1,0,10,1,0,11.0,15.0,1,,
360116,36,29,3,2016,2,11,12,0,1,1,0,6.0,,2,,
360117,36,103,2,2016,2,18,8,0,2,1,0,,,2,,1.0
360118,36,103,2,2016,3,3,8,0,1,1,0,10.0,,2,,
360119,36,103,2,2016,3,4,42,0,10,2,1,4.0,45.0,3,1.0,
360120,36,103,2,2016,6,20,14,0,1,2,1,,,6,,
360121,36,103,2,2016,1,2,32,0,1,1,1,,,4,1.0,
360122,36,103,2,2016,1,7,42,0,1,1,0,,,1,1.0,1.0
360123,36,55,1,2016,7,2,42,0,4,1,0,5.0,55.0,1,1.0,
360124,36,81,2,2016,4,12,39,0,10,1,0,,,2,1.0,
360125,36,103,2,2016,6,23,12,0,1,1,0,,,3,,
360126,36,83,3,2016,7,20,12,0,1,1,1,8.0,55.0,3,,
360127,36,81,3,2016,6,8,8,0,1,1,0,,,2,,
360128,36,69,3,2016,1,21,40,0,10,1,1,9.0,,1,1.0,
360129,36,103,3,2016,1,21,8,0,10,1,0,3.0,30.0,5,,
360130,36,105,3,2016,4,11,42,0,1,1,0,10.0,,1,,
360131,36,19,3,2016,2,14,42,0,10,1,0,,27.0,1,,
360132,36,69,3,2016,6,15,12,0,1,2,0,3.0,55.0,8,1.0,
360133,36,7,3,2016,7,23,8,0,1,1,0,,,2,,
360134,36,45,3,2016,6,8,35,0,4,1,1,11.0,,1,,
360135,36,115,3,2016,1,9,12,0,1,1,0,,77.0,6,,
360136,36,29,2,2016,6,22,12,0,10,1,0,1.0,11.0,2,,
360137,36,29,2,2016,2,15,42,0,1,1,0,,,2,,1.0
360138,36,119,3,2016,7,21,8,0,1,1,0,2.0,,2,1.0,
360139,36,29,3,2016,7,2,14,0,1,1,1,,,14,,1.0
360140,36,61,3,2016,7,3,8,0,1,1,0,,,2,,
360141,36,81,3,2016,1,22,24,0,4,1,1,,,3,1.0,
360142,36,89,3,2016,2,7,35,0,1,1,0,21.0,,1,1.0,
360143,36,59,3,2016,6,4,30,0,10,1,1,7.0,,2,1.0,
360144,36,63,3,2016,6,9,12,0,10,1,0,2.0,,2,1.0,
360145,36,11,3,2016,6,19,12,0,10,1,0,8.0,31.0,2,,
360146,36,55,3,2016,4,20,53,0,10,1,0,10.0,,1,1.0,1.0
360147,36,59,3,2016,2,7,24,0,2,1,0,6.0,37.0,2,,
360148,36,111,3,2016,1,20,42,0,10,1,1,,41.0,2,1.0,
360149,36,5,3,2016,7,21,14,0,1,1,1,,,1,1.0,
360150,36,13,3,2016,4,14,8,0,10,1,0,4.0,22.0,2,,
360151,36,45,3,2016,4,16,12,0,10,2,0,5.0,,2,,
360152,36,61,3,2016,7,17,8,0,10,1,0,,,2,,1.0
360153,36,63,3,2016,5,18,59,0,10,1,0,6.0,20.0,3,,
360154,36,5,2,2016,1,11,18,0,1,1,0,,,2,,
360155,36,81,4,2016,3,8,8,0,1,1,0,,,3,,
360156,36,91,3,2016,6,15,12,0,1,1,0,10.0,210.0,5,,
360157,36,107,3,2016,3,15,42,0,10,1,1,19.0,,4,,
360158,36,81,4,2016,4,21,8,0,1,1,0,,,2,,1.0
360159,36,51,4,2016,2,8,12,0,4,1,0,,,15,,
360160,36,103,2,2016,5,23,24,0,2,1,0,,,1,,
360161,36,81,4,2016,5,6,1,0,98,1,0,,,1,1.0,1.0
360162,36,3,2,2016,7,20,34,0,10,1,0,4.0,,1,1.0,
360163,36,103,2,2016,6,20,8,0,1,1,0,,,2,1.0,
360164,36,103,2,2016,3,13,12,0,2,1,0,,,2,,
360165,36,103,2,2016,2,18,8,0,1,1,0,,,2,,
360166,36,103,3,2016,6,17,33,0,1,1,0,,,3,,
360167,36,103,3,2016,5,7,12,0,1,1,0,2.0,37.0,2,,
360168,36,103,3,2016,6,6,12,0,1,1,0,5.0,,2,,
360169,36,59,3,2016,7,8,24,0,1,1,0,7.0,25.0,1,1.0,
360170,36,11,3,2016,5,6,10,0,10,1,0,150.0,,1,,
360171,36,43,3,2016,5,8,42,0,4,1,0,60.0,,1,1.0,
360172,36,81,3,2016,6,13,54,0,1,1,0,,,4,,
360173,36,75,3,2016,7,19,34,0,1,1,1,11.0,41.0,4,1.0,
360174,36,1,3,2016,4,16,24,0,1,1,0,10.0,30.0,3,,
360175,36,111,4,2016,1,17,12,0,1,1,0,14.0,22.0,3,,
360176,36,43,4,2016,1,13,12,0,10,1,0,68.0,80.0,3,,
360177,36,63,3,2016,2,20,12,0,1,1,0,3.0,18.0,2,1.0,
360178,36,117,4,2016,2,22,42,0,10,1,0,6.0,,1,1.0,
360179,36,29,3,2016,7,0,38,0,1,1,1,27.0,,1,,
360180,36,1,4,2016,2,10,12,0,4,1,0,4.0,,2,,
360181,36,93,4,2016,5,9,12,0,1,1,0,7.0,35.0,2,,
360182,36,5,4,2016,5,4,8,1,1,1,0,,,2,,
360183,36,59,4,2016,5,2,12,0,1,1,1,1.0,,5,,1.0
360184,36,103,1,2016,4,17,8,0,10,1,0,,,2,,1.0
360185,36,103,4,2016,6,22,8,0,1,1,0,2.0,,2,,
360186,36,9,4,2016,2,17,9,0,2,1,0,15.0,,2,,
360187,36,51,4,2016,3,19,24,0,10,1,0,7.0,46.0,1,1.0,
360188,36,81,4,2016,7,3,12,0,1,1,1,3.0,,2,1.0,1.0
360189,36,89,4,2016,6,19,12,0,1,1,0,7.0,66.0,2,,1.0
360190,36,85,4,2016,3,9,8,0,2,1,0,,,2,,
360191,36,47,4,2016,6,8,9,0,1,1,0,,,2,,
360192,36,29,4,2016,3,14,12,0,10,1,0,8.0,,4,1.0,
360193,36,53,4,2016,6,15,53,0,10,1,0,11.0,16.0,4,,
360194,36,75,4,2016,7,23,1,0,1,1,1,,,1,,
360195,36,81,4,2016,1,13,15,0,1,1,0,7.0,,3,,
360196,36,13,4,2016,1,8,8,0,1,1,1,4.0,,2,,
360197,36,59,4,2016,7,19,42,0,1,1,0,,,2,1.0,1.0
360198,36,53,4,2016,1,10,11,0,1,1,0,5.0,44.0,1,,
360199,36,27,4,2016,2,16,9,0,1,1,0,3.0,35.0,2,,
360200,36,11,4,2016,7,1,12,0,10,1,1,7.0,28.0,5,,
360201,36,59,4,2016,4,16,8,0,1,1,0,5.0,19.0,5,1.0,
360202,36,39,4,2016,2,14,12,0,1,1,0,10.0,,2,,
360203,36,67,1,2016,1,0,24,0,1,1,1,32.0,9.0,1,,
360204,36,47,4,2016,4,7,9,0,1,1,0,2.0,,2,,
360205,36,103,3,2016,1,18,30,0,1,1,0,,,1,1.0,
360206,36,111,2,2016,1,10,12,0,1,1,0,6.0,39.0,2,,
360207,36,103,3,2016,6,18,12,0,1,1,0,,,2,,
360208,36,81,4,2016,4,11,25,0,1,1,0,,,1,1.0,
360209,36,59,3,2016,1,0,59,0,1,1,0,8.0,,1,1.0,1.0
360210,36,83,4,2016,1,13,12,0,1,1,0,,,5,,1.0
360211,36,7,4,2016,6,12,12,0,10,1,0,7.0,180.0,2,,
360212,36,27,4,2016,5,17,8,0,1,1,0,7.0,,2,,
360213,36,81,3,2016,1,5,42,0,1,1,0,,,1,1.0,
360214,36,59,4,2016,5,15,8,0,1,1,0,1.0,,2,,
360215,36,59,4,2016,1,3,12,0,1,1,0,3.0,,5,1.0,1.0
360216,36,47,4,2016,5,18,8,0,1,1,0,,,2,,
360217,36,71,4,2016,2,3,17,0,10,1,0,17.0,,1,,
360218,36,73,4,2016,6,14,12,0,2,1,0,4.0,61.0,3,,
360219,36,59,4,2016,7,4,12,0,2,1,1,,,3,1.0,1.0
360220,36,59,4,2016,1,20,14,0,1,1,0,4.0,,1,1.0,
360221,36,63,4,2016,1,17,33,0,1,1,0,3.0,20.0,1,,
360223,36,1,4,2016,3,0,24,0,2,1,0,2.0,,1,,1.0
360224,36,5,4,2016,4,8,9,0,1,1,0,,,2,,
360225,36,59,4,2016,5,18,12,0,10,1,0,7.0,,2,,1.0
360226,36,99,4,2016,6,0,34,0,1,1,1,22.0,84.0,1,,
360227,36,5,4,2016,7,19,12,0,1,1,0,,,4,,
360228,36,71,4,2016,7,5,1,0,10,1,0,23.0,,2,1.0,
360229,36,29,4,2016,7,13,12,0,1,1,0,5.0,,3,,
360230,36,61,5,2016,1,19,8,0,2,1,0,7.0,20.0,2,,
360231,36,87,5,2016,2,5,33,0,10,1,0,,,1,1.0,1.0
360232,36,27,5,2016,3,20,8,0,2,1,0,7.0,19.0,3,,
360233,36,81,5,2016,2,10,26,1,1,1,0,,,1,,
360234,36,47,5,2016,6,11,30,0,2,2,0,,,2,,
360235,36,1,5,2016,5,13,12,0,1,1,0,,,7,,
360236,36,3,5,2016,7,1,30,0,10,1,1,11.0,84.0,5,1.0,
360237,36,81,5,2016,1,2,8,0,10,1,0,4.0,,2,,1.0
360238,36,7,5,2016,1,15,12,0,1,1,0,7.0,,4,1.0,
360239,36,101,5,2016,7,15,24,0,1,1,1,4.0,,1,1.0,
360240,36,47,5,2016,2,21,12,0,1,1,0,,,3,,
360241,36,59,5,2016,1,21,42,0,1,1,0,2.0,126.0,4,1.0,
360242,36,5,5,2016,2,23,8,0,1,1,0,,,2,,
360243,36,67,3,2016,2,2,42,0,1,3,1,6.0,15.0,4,1.0,1.0
360244,36,47,5,2016,3,21,8,0,1,1,0,,,2,,
360245,36,61,5,2016,3,10,8,0,1,1,0,3.0,9.0,2,,
360246,36,103,4,2016,1,21,12,0,10,2,0,,,3,,1.0
360247,36,59,5,2016,4,0,12,0,10,1,0,3.0,12.0,2,,
360248,36,103,4,2016,4,21,8,0,1,1,0,,,2,,
360249,36,103,4,2016,4,20,8,0,1,1,0,2.0,23.0,3,,
360250,36,57,3,2016,6,9,12,0,1,1,0,11.0,24.0,2,,
360251,36,119,3,2016,6,15,12,0,1,1,0,4.0,,3,1.0,
360252,36,103,4,2016,1,22,8,0,1,1,1,4.0,,2,,
360253,36,47,4,2016,4,12,8,0,1,1,0,,,2,,
360254,36,67,4,2016,7,12,12,0,1,1,0,3.0,,3,1.0,
360255,36,75,4,2016,4,3,24,0,1,1,1,11.0,,4,1.0,
360256,36,47,5,2016,1,12,12,0,2,1,1,4.0,15.0,5,,1.0
360257,36,29,4,2016,1,19,12,0,1,1,1,,,4,1.0,
360258,36,63,5,2016,1,18,42,0,1,1,0,,,1,1.0,
360259,36,5,5,2016,2,8,8,0,1,1,0,3.0,,2,,
360260,36,59,5,2016,3,5,25,0,2,1,0,4.0,42.0,1,,
360261,36,103,5,2016,5,10,12,0,1,1,0,6.0,26.0,3,,
360262,36,111,5,2016,2,16,12,0,1,1,0,8.0,,4,,
360263,36,103,5,2016,3,16,38,0,10,2,0,4.0,,2,,
360264,36,63,5,2016,5,22,42,0,1,1,0,,,2,1.0,
360265,36,87,5,2016,4,19,12,0,10,1,0,7.0,30.0,2,1.0,
360266,36,41,5,2016,3,8,1,0,1,1,0,6.0,,1,1.0,
360267,36,5,5,2016,6,10,12,0,1,1,0,,,3,,
360268,36,5,5,2016,1,20,12,0,1,1,0,,,2,1.0,
360269,36,9,5,2016,1,2,14,0,10,1,1,15.0,27.0,3,,
360270,36,103,5,2016,1,20,14,0,1,1,0,7.0,67.0,1,1.0,
360271,36,59,5,2016,2,23,12,0,10,2,0,,,3,,1.0
360272,36,11,5,2016,3,14,12,0,1,1,1,12.0,,2,,1.0
360273,36,19,5,2016,7,10,42,0,10,1,0,10.0,96.0,1,1.0,
360274,36,63,5,2016,3,23,42,0,1,1,1,,,1,1.0,1.0
360275,36,21,5,2016,2,15,12,0,1,1,0,11.0,51.0,4,,
360276,36,55,2,2016,5,17,12,0,4,1,0,19.0,53.0,2,1.0,
360277,36,49,1,2016,6,22,58,0,1,1,1,,,1,1.0,1.0
360278,36,103,4,2016,5,10,38,0,1,1,0,,,1,1.0,
360279,36,7,5,2016,5,1,12,0,10,1,0,14.0,,2,,1.0
360280,36,55,5,2016,2,5,59,0,5,1,0,,,1,,
360281,36,91,5,2016,4,17,12,0,1,1,0,8.0,,6,,
360282,36,45,5,2016,7,22,1,0,1,1,1,,,1,1.0,
360283,36,7,5,2016,6,3,12,0,1,1,0,5.0,,2,,
360284,36,103,5,2016,7,10,12,0,1,1,0,8.0,,3,,
360285,36,85,5,2016,7,6,8,0,1,1,0,,,2,,
360286,36,103,5,2016,4,4,30,0,10,1,0,12.0,,1,1.0,
360287,36,59,4,2016,4,12,30,0,1,2,0,0.0,,3,,
360288,36,29,5,2016,1,9,8,0,1,1,0,3.0,61.0,3,,
360289,36,47,5,2016,3,4,46,0,2,1,0,,,2,1.0,
360290,36,27,5,2016,1,23,30,0,1,1,1,,,1,1.0,
360291,36,59,5,2016,1,15,12,0,1,1,0,1.0,13.0,2,1.0,
360292,36,91,5,2016,5,14,12,0,1,1,0,4.0,43.0,2,,
360293,36,107,5,2016,2,21,11,0,1,1,0,5.0,57.0,2,,
360294,36,109,5,2016,2,2,42,0,1,1,1,3.0,30.0,1,,1.0
360295,36,81,5,2016,1,14,14,0,1,1,0,4.0,32.0,2,1.0,
360296,36,19,5,2016,7,13,12,0,1,1,0,6.0,,2,,
360297,36,103,5,2016,3,15,8,0,1,1,0,3.0,,2,,
360298,36,61,5,2016,3,3,40,0,10,1,1,,,2,1.0,1.0
360299,36,63,5,2016,3,14,19,0,1,1,0,,,1,,
360300,36,29,5,2016,3,17,12,0,1,1,0,4.0,39.0,4,,
360301,36,27,5,2016,3,19,30,0,1,1,1,2.0,36.0,1,1.0,
360302,36,55,6,2016,4,15,12,0,1,1,0,,,3,,
360303,36,91,5,2016,3,21,35,0,1,1,0,11.0,,1,,
360304,36,1,5,2016,3,7,8,0,10,1,0,2.0,,5,,
360305,36,103,4,2016,1,6,8,0,1,1,0,,,2,,1.0
360306,36,1,5,2016,6,2,24,0,1,2,1,11.0,,2,,
